site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
NWE2 13MAR21 2013.2183 56372 1732 4 -122.9  -3037 -0.288840   5451897  0.437895     1  0.743991  0.0000 0.000786 0.001206 0.003220 -0.032956 -0.018667 -0.184418
NWE2 14JAN12 2014.0315 56669 1775 0 -122.9  -3037 -0.291830   5451897  0.423565     1  0.740034  0.0000 0.000463 0.000642 0.001858 -0.057683  0.113320 -0.094282
NWE2 14JAN13 2014.0342 56670 1775 1 -122.9  -3037 -0.296273   5451897  0.423448     1  0.750354  0.0000 0.000460 0.000639 0.001834 -0.060071  0.106872 -0.083969
NWE2 14JAN14 2014.0370 56671 1775 2 -122.9  -3037 -0.293585   5451897  0.425680     1  0.742846  0.0000 0.000470 0.000647 0.001877 -0.056703  0.088928 -0.104464
NWE2 14JAN15 2014.0397 56672 1775 3 -122.9  -3037 -0.292048   5451897  0.425300     1  0.747594  0.0000 0.000465 0.000643 0.001883 -0.058296  0.135224 -0.091488
NWE2 14JAN16 2014.0424 56673 1775 4 -122.9  -3037 -0.294126   5451897  0.425642     1  0.745818  0.0000 0.000470 0.000647 0.001885 -0.051142  0.123131 -0.073549
NWE2 14JAN17 2014.0452 56674 1775 5 -122.9  -3037 -0.295675   5451897  0.423666     1  0.749951  0.0000 0.000469 0.000644 0.001875 -0.056164  0.113501 -0.065611
NWE2 14JAN18 2014.0479 56675 1775 6 -122.9  -3037 -0.296405   5451897  0.423794     1  0.753280  0.0000 0.000459 0.000642 0.001859 -0.058323  0.095153 -0.087188
NWE2 14JAN19 2014.0507 56676 1776 0 -122.9  -3037 -0.300243   5451897  0.424290     1  0.755748  0.0000 0.000459 0.000642 0.001839 -0.064085  0.093910 -0.089391
NWE2 14JAN20 2014.0534 56677 1776 1 -122.9  -3037 -0.297013   5451897  0.426374     1  0.744811  0.0000 0.000458 0.000642 0.001837 -0.079864  0.108405 -0.088151
NWE2 14JAN21 2014.0561 56678 1776 2 -122.9  -3037 -0.297387   5451897  0.427188     1  0.742310  0.0000 0.000452 0.000636 0.001809 -0.073096  0.098124 -0.082841
NWE2 14JAN22 2014.0589 56679 1776 3 -122.9  -3037 -0.298042   5451897  0.422574     1  0.739971  0.0000 0.000458 0.000642 0.001839 -0.074368  0.113435 -0.089169
NWE2 14JAN23 2014.0616 56680 1776 4 -122.9  -3037 -0.294678   5451897  0.425571     1  0.747520  0.0000 0.000459 0.000643 0.001838 -0.073397  0.092365 -0.079874
NWE2 14JAN24 2014.0643 56681 1776 5 -122.9  -3037 -0.295988   5451897  0.426070     1  0.757572  0.0000 0.000456 0.000641 0.001817 -0.076329  0.093503 -0.076516
NWE2 14JAN25 2014.0671 56682 1776 6 -122.9  -3037 -0.299070   5451897  0.425053     1  0.749065  0.0000 0.000461 0.000650 0.001849 -0.080795  0.098388 -0.103940
NWE2 14JAN26 2014.0698 56683 1777 0 -122.9  -3037 -0.301904   5451897  0.420627     1  0.750414  0.0000 0.000464 0.000658 0.001861 -0.049846  0.070510 -0.082999
NWE2 14JAN27 2014.0726 56684 1777 1 -122.9  -3037 -0.300326   5451897  0.425557     1  0.749824  0.0000 0.000504 0.000697 0.001982 -0.091251  0.132104 -0.086021
NWE2 14FEB11 2014.1136 56699 1779 2 -122.9  -3037 -0.296169   5451897  0.422562     1  0.739336  0.0000 0.000808 0.001258 0.003467 -0.073067 -0.039875 -0.114114
NWE2 14FEB12 2014.1164 56700 1779 3 -122.9  -3037 -0.293951   5451897  0.421961     1  0.750072  0.0000 0.000545 0.000791 0.002201 -0.047875  0.086333 -0.111952
NWE2 14FEB13 2014.1191 56701 1779 4 -122.9  -3037 -0.296762   5451897  0.416289     1  0.754206  0.0000 0.000788 0.001225 0.003360 -0.037818 -0.057675 -0.201093
NWE2 14FEB14 2014.1218 56702 1779 5 -122.9  -3037 -0.299448   5451897  0.424582     1  0.736370  0.0000 0.000472 0.000677 0.001901 -0.065195  0.086371 -0.092597
NWE2 14FEB15 2014.1246 56703 1779 6 -122.9  -3037 -0.297821   5451897  0.421441     1  0.742394  0.0000 0.000464 0.000658 0.001864 -0.061346  0.088253 -0.108694
NWE2 14FEB16 2014.1273 56704 1780 0 -122.9  -3037 -0.298617   5451897  0.418807     1  0.741387  0.0000 0.000470 0.000668 0.001912 -0.053452  0.067752 -0.122853
NWE2 14FEB17 2014.1300 56705 1780 1 -122.9  -3037 -0.301387   5451897  0.424909     1  0.739067  0.0000 0.000471 0.000662 0.001892 -0.078211  0.108199 -0.067102
NWE2 14FEB18 2014.1328 56706 1780 2 -122.9  -3037 -0.296718   5451897  0.421672     1  0.743760  0.0000 0.000481 0.000681 0.001898 -0.077855  0.077927 -0.071955
NWE2 14FEB19 2014.1355 56707 1780 3 -122.9  -3037 -0.297327   5451897  0.420596     1  0.743802  0.0000 0.000484 0.000684 0.001961 -0.062309  0.052882 -0.135837
NWE2 14FEB20 2014.1383 56708 1780 4 -122.9  -3037 -0.291232   5451897  0.426921     1  0.737686  0.0000 0.000466 0.000659 0.001887 -0.051722  0.064486 -0.108092
NWE2 14FEB21 2014.1410 56709 1780 5 -122.9  -3037 -0.300189   5451897  0.422255     1  0.742546  0.0000 0.000471 0.000661 0.001865 -0.050447  0.067951 -0.078123
NWE2 14FEB22 2014.1437 56710 1780 6 -122.9  -3037 -0.299437   5451897  0.424459     1  0.739064  0.0000 0.000472 0.000671 0.001887 -0.041064  0.063297 -0.104969
NWE2 14FEB23 2014.1465 56711 1781 0 -122.9  -3037 -0.289168   5451897  0.424441     1  0.732644  0.0000 0.000475 0.000679 0.001905 -0.068586  0.100747 -0.105082
NWE2 14FEB24 2014.1492 56712 1781 1 -122.9  -3037 -0.292715   5451897  0.421290     1  0.734759  0.0000 0.000472 0.000671 0.001868 -0.066893  0.094327 -0.077454
NWE2 14FEB25 2014.1520 56713 1781 2 -122.9  -3037 -0.298168   5451897  0.424007     1  0.738658  0.0000 0.000470 0.000663 0.001852 -0.055421  0.088629 -0.093880
NWE2 14FEB26 2014.1547 56714 1781 3 -122.9  -3037 -0.299084   5451897  0.423918     1  0.739207  0.0000 0.000482 0.000688 0.001920 -0.047929  0.052815 -0.092425
NWE2 14FEB27 2014.1574 56715 1781 4 -122.9  -3037 -0.298720   5451897  0.424447     1  0.744210  0.0000 0.000488 0.000686 0.001966 -0.052034  0.073172 -0.110381
NWE2 14FEB28 2014.1602 56716 1781 5 -122.9  -3037 -0.299271   5451897  0.423148     1  0.748189  0.0000 0.000479 0.000680 0.001916 -0.051642  0.087525 -0.104330
NWE2 14MAR01 2014.1629 56717 1781 6 -122.9  -3037 -0.299155   5451897  0.422875     1  0.743661  0.0000 0.000470 0.000671 0.001867 -0.044050  0.064237 -0.103925
NWE2 14MAR02 2014.1656 56718 1782 0 -122.9  -3037 -0.298958   5451897  0.422411     1  0.740909  0.0000 0.000468 0.000655 0.001831 -0.046681  0.078960 -0.087500
NWE2 14MAR03 2014.1684 56719 1782 1 -122.9  -3037 -0.298471   5451897  0.423115     1  0.735165  0.0000 0.000485 0.000690 0.001926 -0.054491  0.093535 -0.091967
NWE2 14MAR04 2014.1711 56720 1782 2 -122.9  -3037 -0.299721   5451897  0.423709     1  0.744970  0.0000 0.000498 0.000692 0.001931 -0.039439  0.080799 -0.105223
NWE2 14MAR05 2014.1739 56721 1782 3 -122.9  -3037 -0.300839   5451897  0.421980     1  0.741074  0.0000 0.000479 0.000671 0.001902 -0.057177  0.100194 -0.109081
NWE2 14MAR06 2014.1766 56722 1782 4 -122.9  -3037 -0.297070   5451897  0.421653     1  0.744113  0.0000 0.000496 0.000703 0.001959 -0.085312  0.108515 -0.132227
NWE2 14MAR07 2014.1793 56723 1782 5 -122.9  -3037 -0.298928   5451897  0.423016     1  0.749301  0.0000 0.000473 0.000669 0.001920 -0.022322  0.075877 -0.092941
NWE2 14MAR08 2014.1821 56724 1782 6 -122.9  -3037 -0.298913   5451897  0.422046     1  0.748125  0.0000 0.000465 0.000648 0.001829 -0.074042  0.111650 -0.078437
NWE2 14MAR09 2014.1848 56725 1783 0 -122.9  -3037 -0.301416   5451897  0.422056     1  0.732724  0.0000 0.000462 0.000642 0.001811 -0.061776  0.098134 -0.076304
NWE2 14MAR10 2014.1875 56726 1783 1 -122.9  -3037 -0.299812   5451897  0.423992     1  0.736536  0.0000 0.000473 0.000665 0.001871 -0.069306  0.080019 -0.118768
NWE2 14MAR11 2014.1903 56727 1783 2 -122.9  -3037 -0.298049   5451897  0.420555     1  0.731598  0.0000 0.000462 0.000644 0.001827 -0.048358  0.094869 -0.081363
NWE2 14MAR12 2014.1930 56728 1783 3 -122.9  -3037 -0.298495   5451897  0.424197     1  0.743362  0.0000 0.000459 0.000644 0.001808 -0.055538  0.076354 -0.084118
NWE2 14MAR13 2014.1958 56729 1783 4 -122.9  -3037 -0.299497   5451897  0.423267     1  0.741335  0.0000 0.000467 0.000667 0.001874 -0.047681  0.066267 -0.136690
NWE2 14MAR14 2014.1985 56730 1783 5 -122.9  -3037 -0.298540   5451897  0.424982     1  0.741944  0.0000 0.000461 0.000647 0.001828 -0.052631  0.103074 -0.092991
NWE2 14MAR15 2014.2012 56731 1783 6 -122.9  -3037 -0.301607   5451897  0.426617     1  0.745157  0.0000 0.000460 0.000650 0.001814 -0.062202  0.094589 -0.076761
NWE2 14MAR16 2014.2040 56732 1784 0 -122.9  -3037 -0.298432   5451897  0.419885     1  0.740898  0.0000 0.000462 0.000647 0.001816 -0.052107  0.092158 -0.081437
NWE2 14MAR17 2014.2067 56733 1784 1 -122.9  -3037 -0.298591   5451897  0.423851     1  0.741028  0.0000 0.000462 0.000649 0.001830 -0.044713  0.087085 -0.095307
NWE2 14MAR18 2014.2094 56734 1784 2 -122.9  -3037 -0.299468   5451897  0.423798     1  0.739642  0.0000 0.000462 0.000655 0.001837 -0.044855  0.076213 -0.091047
NWE2 14MAR19 2014.2122 56735 1784 3 -122.9  -3037 -0.299587   5451897  0.424292     1  0.745728  0.0000 0.000465 0.000653 0.001854 -0.048424  0.103009 -0.096315
NWE2 14MAR20 2014.2149 56736 1784 4 -122.9  -3037 -0.300801   5451897  0.421761     1  0.734874  0.0000 0.000477 0.000676 0.001885 -0.050706  0.082165 -0.084524
NWE2 14MAR21 2014.2177 56737 1784 5 -122.9  -3037 -0.299400   5451897  0.423829     1  0.730087  0.0000 0.000463 0.000658 0.001867 -0.049460  0.081841 -0.113665
NWE2 14MAR22 2014.2204 56738 1784 6 -122.9  -3037 -0.296480   5451897  0.423999     1  0.741675  0.0000 0.000463 0.000653 0.001852 -0.040047  0.088846 -0.102762
NWE2 14MAR23 2014.2231 56739 1785 0 -122.9  -3037 -0.296802   5451897  0.422832     1  0.740509  0.0000 0.000458 0.000645 0.001815 -0.056680  0.084903 -0.093729
NWE2 14MAR24 2014.2259 56740 1785 1 -122.9  -3037 -0.298271   5451897  0.422404     1  0.746806  0.0000 0.000461 0.000654 0.001841 -0.053343  0.092094 -0.102317
NWE2 14MAR25 2014.2286 56741 1785 2 -122.9  -3037 -0.299102   5451897  0.420190     1  0.741685  0.0000 0.000464 0.000649 0.001842 -0.047225  0.101684 -0.103676
NWE2 14MAR26 2014.2313 56742 1785 3 -122.9  -3037 -0.298920   5451897  0.421658     1  0.740409  0.0000 0.000463 0.000651 0.001842 -0.053660  0.092653 -0.115402
NWE2 14MAR27 2014.2341 56743 1785 4 -122.9  -3037 -0.297673   5451897  0.422662     1  0.738658  0.0000 0.000461 0.000656 0.001832 -0.065807  0.086146 -0.115358
NWE2 14MAR28 2014.2368 56744 1785 5 -122.9  -3037 -0.298754   5451897  0.421471     1  0.750153  0.0000 0.000460 0.000648 0.001823 -0.058668  0.093557 -0.095280
NWE2 14MAR29 2014.2396 56745 1785 6 -122.9  -3037 -0.298565   5451897  0.420548     1  0.739388  0.0000 0.000461 0.000648 0.001826 -0.052601  0.090968 -0.102117
NWE2 14MAR30 2014.2423 56746 1786 0 -122.9  -3037 -0.297366   5451897  0.423344     1  0.736116  0.0000 0.000465 0.000658 0.001864 -0.060212  0.110831 -0.107962
NWE2 14MAR31 2014.2450 56747 1786 1 -122.9  -3037 -0.297194   5451897  0.423491     1  0.732537  0.0000 0.000464 0.000646 0.001837 -0.046450  0.101630 -0.090998
NWE2 14APR01 2014.2478 56748 1786 2 -122.9  -3037 -0.299901   5451897  0.420298     1  0.740511  0.0000 0.000469 0.000658 0.001878 -0.068856  0.099203 -0.078911
NWE2 14APR02 2014.2505 56749 1786 3 -122.9  -3037 -0.299875   5451897  0.422630     1  0.735384  0.0000 0.000466 0.000660 0.001851 -0.055581  0.096320 -0.074035
NWE2 14APR03 2014.2533 56750 1786 4 -122.9  -3037 -0.294638   5451897  0.421318     1  0.732169  0.0000 0.000460 0.000646 0.001802 -0.063235  0.097766 -0.072731
NWE2 14APR04 2014.2560 56751 1786 5 -122.9  -3037 -0.303412   5451897  0.422281     1  0.739615  0.0000 0.000463 0.000651 0.001825 -0.060247  0.104390 -0.088357
NWE2 14APR05 2014.2587 56752 1786 6 -122.9  -3037 -0.298089   5451897  0.420551     1  0.741583  0.0000 0.000466 0.000649 0.001832 -0.044038  0.093418 -0.082952
NWE2 14APR06 2014.2615 56753 1787 0 -122.9  -3037 -0.298745   5451897  0.421238     1  0.741928  0.0000 0.000467 0.000650 0.001833 -0.055678  0.097310 -0.096365
NWE2 14APR07 2014.2642 56754 1787 1 -122.9  -3037 -0.296541   5451897  0.421083     1  0.747133  0.0000 0.000466 0.000655 0.001854 -0.055319  0.091455 -0.107792
NWE2 14APR08 2014.2669 56755 1787 2 -122.9  -3037 -0.296917   5451897  0.421820     1  0.741111  0.0000 0.000466 0.000649 0.001843 -0.060160  0.101762 -0.098312
NWE2 14APR09 2014.2697 56756 1787 3 -122.9  -3037 -0.297336   5451897  0.421307     1  0.733137  0.0000 0.000465 0.000644 0.001820 -0.057607  0.099994 -0.090868
NWE2 14APR10 2014.2724 56757 1787 4 -122.9  -3037 -0.297105   5451897  0.420603     1  0.738050  0.0000 0.000472 0.000667 0.001882 -0.066790  0.105929 -0.100346
NWE2 14APR11 2014.2752 56758 1787 5 -122.9  -3037 -0.296850   5451897  0.418906     1  0.744913  0.0000 0.000474 0.000677 0.001928 -0.062498  0.098090 -0.119686
NWE2 14APR12 2014.2779 56759 1787 6 -122.9  -3037 -0.295352   5451897  0.420307     1  0.734228  0.0000 0.000469 0.000667 0.001882 -0.031092  0.044946 -0.138090
NWE2 14APR13 2014.2806 56760 1788 0 -122.9  -3037 -0.295546   5451897  0.419323     1  0.747981  0.0000 0.000462 0.000648 0.001841 -0.057610  0.085955 -0.105764
NWE2 14APR14 2014.2834 56761 1788 1 -122.9  -3037 -0.292778   5451897  0.418415     1  0.742560  0.0000 0.000469 0.000654 0.001878 -0.046594  0.097767 -0.092364
NWE2 14APR15 2014.2861 56762 1788 2 -122.9  -3037 -0.298854   5451897  0.419300     1  0.736377  0.0000 0.000480 0.000679 0.001902 -0.071042  0.131361 -0.085151
NWE2 14APR16 2014.2888 56763 1788 3 -122.9  -3037 -0.299981   5451897  0.420528     1  0.742142  0.0000 0.000482 0.000665 0.001926 -0.056975  0.120837 -0.082683
NWE2 14APR17 2014.2916 56764 1788 4 -122.9  -3037 -0.297947   5451897  0.420065     1  0.742063  0.0000 0.000475 0.000662 0.001900 -0.059276  0.118249 -0.102405
NWE2 14APR18 2014.2943 56765 1788 5 -122.9  -3037 -0.297815   5451897  0.421410     1  0.735766  0.0000 0.000465 0.000652 0.001860 -0.062344  0.110519 -0.095850
NWE2 14APR19 2014.2971 56766 1788 6 -122.9  -3037 -0.299983   5451897  0.418791     1  0.741893  0.0000 0.000463 0.000652 0.001871 -0.043350  0.098058 -0.106564
NWE2 14APR20 2014.2998 56767 1789 0 -122.9  -3037 -0.297410   5451897  0.422185     1  0.740861  0.0000 0.000466 0.000652 0.001875 -0.059869  0.109718 -0.092596
NWE2 14APR21 2014.3025 56768 1789 1 -122.9  -3037 -0.299321   5451897  0.420052     1  0.741353  0.0000 0.000465 0.000647 0.001853 -0.050500  0.127522 -0.083942
NWE2 14APR22 2014.3053 56769 1789 2 -122.9  -3037 -0.296239   5451897  0.420845     1  0.743889  0.0000 0.000463 0.000648 0.001842 -0.047422  0.112276 -0.088475
NWE2 14APR23 2014.3080 56770 1789 3 -122.9  -3037 -0.297460   5451897  0.421243     1  0.736065  0.0000 0.000464 0.000648 0.001837 -0.057390  0.107445 -0.094657
NWE2 14APR24 2014.3107 56771 1789 4 -122.9  -3037 -0.300551   5451897  0.419484     1  0.740671  0.0000 0.000466 0.000651 0.001851 -0.058796  0.112348 -0.092122
NWE2 14APR25 2014.3135 56772 1789 5 -122.9  -3037 -0.298030   5451897  0.421986     1  0.725283  0.0000 0.000469 0.000648 0.001857 -0.070287  0.118291 -0.099886
NWE2 14APR26 2014.3162 56773 1789 6 -122.9  -3037 -0.300708   5451897  0.418325     1  0.736568  0.0000 0.000464 0.000651 0.001845 -0.056427  0.096014 -0.110370
NWE2 14APR27 2014.3190 56774 1790 0 -122.9  -3037 -0.295480   5451897  0.422258     1  0.735671  0.0000 0.000464 0.000653 0.001840 -0.052130  0.109073 -0.103962
NWE2 14APR28 2014.3217 56775 1790 1 -122.9  -3037 -0.297034   5451897  0.422242     1  0.734830  0.0000 0.000473 0.000674 0.001920 -0.043601  0.096682 -0.129681
NWE2 14APR29 2014.3244 56776 1790 2 -122.9  -3037 -0.297646   5451897  0.419573     1  0.744752  0.0000 0.000470 0.000677 0.001898 -0.041470  0.060887 -0.129450
NWE2 14APR30 2014.3272 56777 1790 3 -122.9  -3037 -0.299452   5451897  0.421282     1  0.746802  0.0000 0.000493 0.000704 0.002021 -0.020285  0.027767 -0.170881
NWE2 14MAY02 2014.3326 56779 1790 5 -122.9  -3037 -0.298946   5451897  0.421412     1  0.751945  0.0000 0.000464 0.000653 0.001853 -0.051562  0.095540 -0.112085
NWE2 14MAY03 2014.3354 56780 1790 6 -122.9  -3037 -0.295543   5451897  0.418878     1  0.741664  0.0000 0.000463 0.000648 0.001834 -0.044220  0.106330 -0.093713
NWE2 14MAY04 2014.3381 56781 1791 0 -122.9  -3037 -0.298464   5451897  0.420331     1  0.737646  0.0000 0.000458 0.000647 0.001813 -0.056354  0.091245 -0.096934
NWE2 14MAY05 2014.3409 56782 1791 1 -122.9  -3037 -0.297278   5451897  0.420068     1  0.737505  0.0000 0.000461 0.000651 0.001834 -0.056158  0.089610 -0.091034
NWE2 14MAY06 2014.3436 56783 1791 2 -122.9  -3037 -0.295203   5451897  0.419646     1  0.736379  0.0000 0.000460 0.000647 0.001823 -0.056403  0.079805 -0.089450
NWE2 14MAY07 2014.3463 56784 1791 3 -122.9  -3037 -0.295772   5451897  0.422614     1  0.737293  0.0000 0.000565 0.000778 0.002258 -0.082304  0.041756 -0.104661
NWE2 14MAY08 2014.3491 56785 1791 4 -122.9  -3037 -0.299930   5451897  0.418488     1  0.741447  0.0000 0.000475 0.000657 0.001917 -0.067967  0.129371 -0.090816
NWE2 14MAY09 2014.3518 56786 1791 5 -122.9  -3037 -0.297980   5451897  0.419547     1  0.739282  0.0000 0.000477 0.000667 0.001886 -0.105904  0.113228 -0.109740
NWE2 14MAY10 2014.3546 56787 1791 6 -122.9  -3037 -0.298032   5451897  0.418308     1  0.739044  0.0000 0.000459 0.000652 0.001839 -0.058546  0.090849 -0.114745
NWE2 14MAY11 2014.3573 56788 1792 0 -122.9  -3037 -0.296332   5451897  0.420364     1  0.739278  0.0000 0.000462 0.000642 0.001834 -0.059574  0.104092 -0.096071
NWE2 14MAY12 2014.3600 56789 1792 1 -122.9  -3037 -0.293721   5451897  0.421425     1  0.741390  0.0000 0.000462 0.000648 0.001838 -0.058199  0.087460 -0.112455
NWE2 14MAY13 2014.3628 56790 1792 2 -122.9  -3037 -0.295619   5451897  0.420026     1  0.745455  0.0000 0.000466 0.000658 0.001873 -0.061453  0.097222 -0.110590
NWE2 14MAY14 2014.3655 56791 1792 3 -122.9  -3037 -0.297274   5451897  0.422510     1  0.745865  0.0000 0.000459 0.000652 0.001838 -0.060004  0.097451 -0.109620
NWE2 14MAY15 2014.3682 56792 1792 4 -122.9  -3037 -0.296224   5451897  0.421501     1  0.742244  0.0000 0.000472 0.000655 0.001869 -0.075947  0.103478 -0.107592
NWE2 14MAY16 2014.3710 56793 1792 5 -122.9  -3037 -0.295444   5451897  0.420791     1  0.743085  0.0000 0.000462 0.000655 0.001845 -0.056413  0.082231 -0.113803
NWE2 14MAY17 2014.3737 56794 1792 6 -122.9  -3037 -0.293655   5451897  0.419485     1  0.739559  0.0000 0.000464 0.000655 0.001849 -0.063692  0.085150 -0.099186
NWE2 14MAY18 2014.3765 56795 1793 0 -122.9  -3037 -0.294919   5451897  0.418213     1  0.745304  0.0000 0.000465 0.000654 0.001861 -0.057457  0.097204 -0.114601
NWE2 14MAY19 2014.3792 56796 1793 1 -122.9  -3037 -0.294098   5451897  0.418353     1  0.743314  0.0000 0.000470 0.000655 0.001885 -0.066601  0.119115 -0.117444
NWE2 14MAY20 2014.3819 56797 1793 2 -122.9  -3037 -0.296374   5451897  0.420901     1  0.740893  0.0000 0.000469 0.000654 0.001863 -0.072891  0.102443 -0.098255
NWE2 14MAY21 2014.3847 56798 1793 3 -122.9  -3037 -0.295500   5451897  0.419519     1  0.750122  0.0000 0.000474 0.000657 0.001876 -0.081580  0.102615 -0.088686
NWE2 14MAY22 2014.3874 56799 1793 4 -122.9  -3037 -0.294102   5451897  0.418108     1  0.748459  0.0000 0.000471 0.000654 0.001864 -0.076572  0.102563 -0.085084
NWE2 14MAY23 2014.3901 56800 1793 5 -122.9  -3037 -0.295437   5451897  0.421718     1  0.745359  0.0000 0.000474 0.000663 0.001887 -0.078888  0.098613 -0.107547
NWE2 14MAY24 2014.3929 56801 1793 6 -122.9  -3037 -0.296695   5451897  0.420357     1  0.744242  0.0000 0.000473 0.000670 0.001901 -0.083666  0.123749 -0.117072
NWE2 14MAY25 2014.3956 56802 1794 0 -122.9  -3037 -0.294845   5451897  0.420254     1  0.741738  0.0000 0.000471 0.000661 0.001892 -0.077200  0.109965 -0.117433
NWE2 14MAY26 2014.3984 56803 1794 1 -122.9  -3037 -0.296004   5451897  0.420552     1  0.733766  0.0000 0.000476 0.000660 0.001897 -0.081737  0.124768 -0.096515
NWE2 14MAY27 2014.4011 56804 1794 2 -122.9  -3037 -0.294345   5451897  0.420516     1  0.731950  0.0000 0.000472 0.000658 0.001873 -0.075338  0.099683 -0.097863
NWE2 14MAY28 2014.4038 56805 1794 3 -122.9  -3037 -0.293147   5451897  0.419233     1  0.740444  0.0000 0.000473 0.000665 0.001883 -0.073417  0.100131 -0.107425
NWE2 14MAY29 2014.4066 56806 1794 4 -122.9  -3037 -0.292794   5451897  0.424526     1  0.736077  0.0000 0.000483 0.000681 0.001921 -0.091426  0.138790 -0.132015
NWE2 14MAY30 2014.4093 56807 1794 5 -122.9  -3037 -0.294949   5451897  0.421034     1  0.736905  0.0000 0.000476 0.000663 0.001876 -0.096933  0.131988 -0.107171
NWE2 14MAY31 2014.4120 56808 1794 6 -122.9  -3037 -0.296000   5451897  0.419138     1  0.734971  0.0000 0.000468 0.000651 0.001851 -0.071382  0.123468 -0.105971
NWE2 14JUN01 2014.4148 56809 1795 0 -122.9  -3037 -0.299146   5451897  0.420235     1  0.742830  0.0000 0.000467 0.000659 0.001845 -0.085805  0.108462 -0.105538
NWE2 14JUN02 2014.4175 56810 1795 1 -122.9  -3037 -0.295141   5451897  0.421666     1  0.739755  0.0000 0.000466 0.000661 0.001827 -0.095762  0.092406 -0.117376
NWE2 14JUN03 2014.4203 56811 1795 2 -122.9  -3037 -0.296805   5451897  0.420315     1  0.737740  0.0000 0.000463 0.000656 0.001840 -0.075741  0.097390 -0.122159
NWE2 14JUN04 2014.4230 56812 1795 3 -122.9  -3037 -0.297211   5451897  0.422369     1  0.742095  0.0000 0.000464 0.000666 0.001855 -0.069780  0.100563 -0.125118
NWE2 14JUN05 2014.4257 56813 1795 4 -122.9  -3037 -0.296190   5451897  0.421582     1  0.732915  0.0000 0.000462 0.000649 0.001837 -0.063552  0.105746 -0.104621
NWE2 14JUN06 2014.4285 56814 1795 5 -122.9  -3037 -0.295137   5451897  0.423165     1  0.737122  0.0000 0.000467 0.000651 0.001846 -0.077340  0.111206 -0.114940
NWE2 14JUN07 2014.4312 56815 1795 6 -122.9  -3037 -0.295708   5451897  0.423273     1  0.741670  0.0000 0.000463 0.000651 0.001836 -0.062534  0.094343 -0.109277
NWE2 14JUN08 2014.4339 56816 1796 0 -122.9  -3037 -0.295276   5451897  0.423168     1  0.743495  0.0000 0.000465 0.000667 0.001857 -0.074821  0.086855 -0.136640
NWE2 14JUN09 2014.4367 56817 1796 1 -122.9  -3037 -0.295145   5451897  0.420217     1  0.743922  0.0000 0.000464 0.000659 0.001851 -0.072624  0.105756 -0.122220
NWE2 14JUN10 2014.4394 56818 1796 2 -122.9  -3037 -0.295235   5451897  0.421496     1  0.747100  0.0000 0.000465 0.000655 0.001848 -0.055561  0.108811 -0.112587
NWE2 14JUN11 2014.4422 56819 1796 3 -122.9  -3037 -0.295743   5451897  0.421132     1  0.742664  0.0000 0.000464 0.000648 0.001851 -0.062068  0.104022 -0.117520
NWE2 14JUN12 2014.4449 56820 1796 4 -122.9  -3037 -0.295499   5451897  0.420096     1  0.744754  0.0000 0.000473 0.000672 0.001894 -0.063832  0.100645 -0.125531
NWE2 14JUN13 2014.4476 56821 1796 5 -122.9  -3037 -0.296794   5451897  0.424003     1  0.741257  0.0000 0.000479 0.000689 0.001901 -0.088516  0.111668 -0.147490
NWE2 14JUN14 2014.4504 56822 1796 6 -122.9  -3037 -0.296411   5451897  0.422416     1  0.741666  0.0000 0.000463 0.000664 0.001852 -0.072215  0.088559 -0.139913
NWE2 14JUN15 2014.4531 56823 1797 0 -122.9  -3037 -0.296487   5451897  0.421888     1  0.730407  0.0000 0.000462 0.000660 0.001832 -0.075254  0.091687 -0.119611
NWE2 14JUN16 2014.4559 56824 1797 1 -122.9  -3037 -0.297020   5451897  0.423164     1  0.735158  0.0000 0.000473 0.000668 0.001895 -0.065573  0.113805 -0.132287
NWE2 14JUN17 2014.4586 56825 1797 2 -122.9  -3037 -0.299992   5451897  0.421750     1  0.738841  0.0000 0.000461 0.000651 0.001831 -0.068133  0.100633 -0.109904
NWE2 14JUN18 2014.4613 56826 1797 3 -122.9  -3037 -0.297494   5451897  0.420020     1  0.751019  0.0000 0.000473 0.000677 0.001916 -0.053090  0.093826 -0.122127
NWE2 14JUN19 2014.4641 56827 1797 4 -122.9  -3037 -0.296592   5451897  0.418444     1  0.747917  0.0000 0.000471 0.000676 0.001876 -0.058529  0.083131 -0.112684
NWE2 14JUN20 2014.4668 56828 1797 5 -122.9  -3037 -0.305602   5451897  0.428718     1  0.735202  0.0000 0.000470 0.000682 0.001859 -0.093842  0.105757 -0.115435
NWE2 14JUN21 2014.4695 56829 1797 6 -122.9  -3037 -0.320803   5451897  0.449020     1  0.735919  0.0000 0.000460 0.000666 0.001857 -0.061653  0.095282 -0.120418
NWE2 14JUN22 2014.4723 56830 1798 0 -122.9  -3037 -0.315988   5451897  0.443974     1  0.748307  0.0000 0.000461 0.000651 0.001828 -0.061404  0.102000 -0.128456
NWE2 14JUN23 2014.4750 56831 1798 1 -122.9  -3037 -0.318371   5451897  0.443106     1  0.750463  0.0000 0.000463 0.000649 0.001836 -0.061099  0.107538 -0.107593
