site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
CFHS 15AUG05 2015.5921 57239 1856 3  -95.6  -3083 -0.636828   3311160  0.374750    15  0.712767  0.0000 0.000919 0.000999 0.003906 -0.016098  0.169184  0.114199
CFHS 16JUL11 2016.5257 57580 1905 1  -95.6  -3083 -0.650472   3311160  0.379176    15  0.685773  0.0000 0.000562 0.000623 0.002396  0.075342  0.218639  0.051530
CFHS 16JUL12 2016.5284 57581 1905 2  -95.6  -3083 -0.652351   3311160  0.374403    15  0.696951  0.0000 0.000553 0.000615 0.002370  0.059799  0.223879  0.052510
CFHS 16JUL13 2016.5311 57582 1905 3  -95.6  -3083 -0.649191   3311160  0.376243    15  0.687123  0.0000 0.000557 0.000627 0.002366  0.092902  0.203620  0.047168
CFHS 16JUL14 2016.5339 57583 1905 4  -95.6  -3083 -0.648249   3311160  0.375974    15  0.700203  0.0000 0.000546 0.000614 0.002374  0.059131  0.214808  0.068774
CFHS 16JUL15 2016.5366 57584 1905 5  -95.6  -3083 -0.651696   3311160  0.373141    15  0.706191  0.0000 0.000547 0.000608 0.002376  0.044902  0.232583  0.051639
CFHS 16JUL16 2016.5394 57585 1905 6  -95.6  -3083 -0.649236   3311160  0.373748    15  0.690460  0.0000 0.000549 0.000608 0.002384  0.046562  0.239021  0.056036
CFHS 16JUL17 2016.5421 57586 1906 0  -95.6  -3083 -0.653333   3311160  0.375795    15  0.690815  0.0000 0.000545 0.000610 0.002349  0.063361  0.205943  0.062490
CFHS 16JUL18 2016.5448 57587 1906 1  -95.6  -3083 -0.651914   3311160  0.372244    15  0.688419  0.0000 0.000553 0.000609 0.002413  0.066190  0.220736  0.040026
CFHS 16JUL19 2016.5476 57588 1906 2  -95.6  -3083 -0.649500   3311160  0.376350    15  0.708911  0.0000 0.000559 0.000638 0.002452  0.084523  0.219243  0.047408
CFHS 16JUL20 2016.5503 57589 1906 3  -95.6  -3083 -0.650462   3311160  0.378027    15  0.694089  0.0000 0.000554 0.000626 0.002414  0.080174  0.227779  0.032503
CFHS 16JUL21 2016.5530 57590 1906 4  -95.6  -3083 -0.651930   3311160  0.372774    15  0.699640  0.0000 0.000547 0.000609 0.002367  0.062145  0.217170  0.052484
CFHS 16JUL22 2016.5558 57591 1906 5  -95.6  -3083 -0.650890   3311160  0.374843    15  0.691339  0.0000 0.000552 0.000628 0.002393  0.073235  0.235709  0.059224
CFHS 16JUL23 2016.5585 57592 1906 6  -95.6  -3083 -0.651216   3311160  0.372089    15  0.682717  0.0000 0.000546 0.000610 0.002353  0.070763  0.219046  0.055268
CFHS 16JUL24 2016.5613 57593 1907 0  -95.6  -3083 -0.648819   3311160  0.377362    15  0.684585  0.0000 0.000544 0.000607 0.002359  0.073366  0.222558  0.055420
CFHS 16JUL25 2016.5640 57594 1907 1  -95.6  -3083 -0.650945   3311160  0.378218    15  0.697045  0.0000 0.000549 0.000609 0.002384  0.061811  0.239297  0.033355
CFHS 16JUL26 2016.5667 57595 1907 2  -95.6  -3083 -0.650957   3311160  0.377466    15  0.697545  0.0000 0.000568 0.000608 0.002464  0.056931  0.270241  0.048955
CFHS 16JUL27 2016.5695 57596 1907 3  -95.6  -3083 -0.654164   3311160  0.366703    15  0.688937  0.0000 0.000579 0.000621 0.002472  0.072843  0.247707  0.022084
CFHS 16JUL28 2016.5722 57597 1907 4  -95.6  -3083 -0.653439   3311160  0.377948    15  0.696370  0.0000 0.000546 0.000619 0.002408  0.068558  0.227964  0.055916
CFHS 16JUL29 2016.5749 57598 1907 5  -95.6  -3083 -0.649822   3311160  0.374330    15  0.703618  0.0000 0.000551 0.000629 0.002393  0.098282  0.204439  0.013823
CFHS 16JUL30 2016.5777 57599 1907 6  -95.6  -3083 -0.648922   3311160  0.374113    15  0.697685  0.0000 0.000548 0.000616 0.002374  0.061844  0.227394  0.048134
CFHS 16JUL31 2016.5804 57600 1908 0  -95.6  -3083 -0.648552   3311160  0.374929    15  0.690417  0.0000 0.000545 0.000607 0.002344  0.070220  0.231985  0.039815
CFHS 16AUG01 2016.5832 57601 1908 1  -95.6  -3083 -0.650350   3311160  0.376968    15  0.686598  0.0000 0.000541 0.000610 0.002352  0.076223  0.226527  0.030251
CFHS 16AUG02 2016.5859 57602 1908 2  -95.6  -3083 -0.651133   3311160  0.376100    15  0.691026  0.0000 0.000550 0.000623 0.002370  0.085274  0.230846  0.051970
CFHS 16AUG03 2016.5886 57603 1908 3  -95.6  -3083 -0.650898   3311160  0.373665    15  0.690212  0.0000 0.000547 0.000615 0.002357  0.074343  0.222143  0.041235
CFHS 16AUG04 2016.5914 57604 1908 4  -95.6  -3083 -0.650264   3311160  0.375534    15  0.695202  0.0000 0.000539 0.000605 0.002357  0.054494  0.221625  0.046853
CFHS 16AUG05 2016.5941 57605 1908 5  -95.6  -3083 -0.649290   3311160  0.376672    15  0.704825  0.0000 0.000549 0.000617 0.002378  0.075993  0.230792  0.013776
CFHS 16AUG06 2016.5969 57606 1908 6  -95.6  -3083 -0.649631   3311160  0.370805    15  0.703872  0.0000 0.000546 0.000606 0.002369  0.068554  0.227862  0.038904
CFHS 16AUG07 2016.5996 57607 1909 0  -95.6  -3083 -0.652071   3311160  0.373413    15  0.684132  0.0000 0.000544 0.000608 0.002352  0.064891  0.226197  0.034367
CFHS 16AUG08 2016.6023 57608 1909 1  -95.6  -3083 -0.651702   3311160  0.376603    15  0.686845  0.0000 0.000543 0.000603 0.002361  0.057153  0.214043  0.044853
CFHS 16AUG09 2016.6051 57609 1909 2  -95.6  -3083 -0.652281   3311160  0.376905    15  0.689367  0.0000 0.000546 0.000608 0.002384  0.055857  0.245311  0.034953
CFHS 16AUG10 2016.6078 57610 1909 3  -95.6  -3083 -0.654228   3311160  0.374199    15  0.694763  0.0000 0.000542 0.000605 0.002372  0.068566  0.231540  0.041441
CFHS 16AUG11 2016.6105 57611 1909 4  -95.6  -3083 -0.650472   3311160  0.375954    15  0.697763  0.0000 0.000548 0.000609 0.002362  0.079215  0.226588  0.028762
CFHS 16AUG12 2016.6133 57612 1909 5  -95.6  -3083 -0.655150   3311160  0.377508    15  0.690103  0.0000 0.000566 0.000613 0.002468  0.043929  0.239656  0.018452
CFHS 16AUG13 2016.6160 57613 1909 6  -95.6  -3083 -0.652998   3311160  0.372995    15  0.691599  0.0000 0.000549 0.000606 0.002376  0.071932  0.225862  0.029789
CFHS 16AUG14 2016.6188 57614 1910 0  -95.6  -3083 -0.651985   3311160  0.373828    15  0.698798  0.0000 0.000536 0.000606 0.002379  0.069215  0.218325  0.059106
CFHS 16AUG15 2016.6215 57615 1910 1  -95.6  -3083 -0.651714   3311160  0.375870    15  0.699240  0.0000 0.000561 0.000633 0.002497  0.087572  0.244782  0.079714
CFHS 16AUG16 2016.6242 57616 1910 2  -95.6  -3083 -0.651106   3311160  0.377513    15  0.697817  0.0000 0.000549 0.000619 0.002435  0.073227  0.254906  0.040247
CFHS 16AUG17 2016.6270 57617 1910 3  -95.6  -3083 -0.654163   3311160  0.376855    15  0.693142  0.0000 0.000537 0.000595 0.002342  0.055660  0.249992  0.039293
CFHS 16AUG18 2016.6297 57618 1910 4  -95.6  -3083 -0.650373   3311160  0.378021    15  0.705373  0.0000 0.000553 0.000620 0.002499  0.082193  0.242623  0.041236
CFHS 16AUG19 2016.6324 57619 1910 5  -95.6  -3083 -0.652276   3311160  0.373606    15  0.679393  0.0000 0.000548 0.000621 0.002462  0.093658  0.239796  0.038324
CFHS 16AUG20 2016.6352 57620 1910 6  -95.6  -3083 -0.655198   3311160  0.373444    15  0.671418  0.0000 0.000549 0.000611 0.002448  0.041280  0.249473  0.063438
CFHS 16AUG21 2016.6379 57621 1911 0  -95.6  -3083 -0.653614   3311160  0.377142    15  0.693620  0.0000 0.000557 0.000628 0.002483  0.060624  0.252359  0.051804
CFHS 16AUG22 2016.6407 57622 1911 1  -95.6  -3083 -0.652881   3311160  0.375228    15  0.693298  0.0000 0.000556 0.000617 0.002448  0.082271  0.249585  0.023466
CFHS 16AUG23 2016.6434 57623 1911 2  -95.6  -3083 -0.651015   3311160  0.376937    15  0.680781  0.0000 0.000565 0.000610 0.002435  0.084392  0.243139  0.030211
CFHS 16AUG24 2016.6461 57624 1911 3  -95.6  -3083 -0.655498   3311160  0.374131    15  0.697621  0.0000 0.000551 0.000609 0.002443  0.041428  0.250985  0.045417
CFHS 16AUG25 2016.6489 57625 1911 4  -95.6  -3083 -0.653330   3311160  0.375056    15  0.692807  0.0000 0.000548 0.000610 0.002371  0.078260  0.227904  0.040000
CFHS 16AUG26 2016.6516 57626 1911 5  -95.6  -3083 -0.649729   3311160  0.377188    15  0.683210  0.0000 0.000550 0.000624 0.002428  0.067175  0.228145  0.052767
CFHS 16AUG27 2016.6543 57627 1911 6  -95.6  -3083 -0.652377   3311160  0.375613    15  0.687138  0.0000 0.000544 0.000605 0.002418  0.044453  0.244079  0.035264
CFHS 16AUG28 2016.6571 57628 1912 0  -95.6  -3083 -0.649259   3311160  0.374977    15  0.686648  0.0000 0.000545 0.000603 0.002373  0.065746  0.236527  0.033518
CFHS 16AUG29 2016.6598 57629 1912 1  -95.6  -3083 -0.652358   3311160  0.378766    15  0.682370  0.0000 0.000550 0.000606 0.002420  0.052689  0.258403  0.015063
CFHS 16AUG30 2016.6626 57630 1912 2  -95.6  -3083 -0.654808   3311160  0.378781    15  0.694379  0.0000 0.000556 0.000613 0.002426  0.073995  0.240541  0.032192
CFHS 16AUG31 2016.6653 57631 1912 3  -95.6  -3083 -0.654587   3311160  0.376409    15  0.688717  0.0000 0.000556 0.000615 0.002455  0.060980  0.237614  0.031043
CFHS 16SEP01 2016.6680 57632 1912 4  -95.6  -3083 -0.653497   3311160  0.375782    15  0.685971  0.0000 0.000540 0.000604 0.002394  0.052957  0.242242  0.050737
CFHS 16SEP02 2016.6708 57633 1912 5  -95.6  -3083 -0.654772   3311160  0.374176    15  0.690068  0.0000 0.000556 0.000616 0.002442  0.063657  0.232530  0.010504
CFHS 16SEP03 2016.6735 57634 1912 6  -95.6  -3083 -0.653361   3311160  0.375559    15  0.685884  0.0000 0.000544 0.000603 0.002386  0.074315  0.240311  0.018643
CFHS 16SEP04 2016.6762 57635 1913 0  -95.6  -3083 -0.652528   3311160  0.373008    15  0.683942  0.0000 0.000552 0.000610 0.002432  0.051786  0.244470  0.032344
CFHS 16SEP05 2016.6790 57636 1913 1  -95.6  -3083 -0.653031   3311160  0.371654    15  0.685988  0.0000 0.000538 0.000598 0.002358  0.057486  0.231909  0.050790
CFHS 16SEP06 2016.6817 57637 1913 2  -95.6  -3083 -0.654639   3311160  0.374131    15  0.687300  0.0000 0.000538 0.000599 0.002366  0.070375  0.218401  0.042291
CFHS 16SEP07 2016.6845 57638 1913 3  -95.6  -3083 -0.651066   3311160  0.374889    15  0.691483  0.0000 0.000565 0.000634 0.002471  0.067789  0.235500  0.043563
CFHS 16SEP08 2016.6872 57639 1913 4  -95.6  -3083 -0.654804   3311160  0.375438    15  0.692477  0.0000 0.000576 0.000624 0.002486  0.093744  0.229893  0.039156
CFHS 16SEP09 2016.6899 57640 1913 5  -95.6  -3083 -0.652201   3311160  0.378053    15  0.685142  0.0000 0.000567 0.000619 0.002462  0.090830  0.208893  0.023393
CFHS 16SEP10 2016.6927 57641 1913 6  -95.6  -3083 -0.652633   3311160  0.375056    15  0.672236  0.0000 0.000544 0.000600 0.002361  0.060479  0.230583  0.049648
CFHS 16SEP11 2016.6954 57642 1914 0  -95.6  -3083 -0.652083   3311160  0.375594    15  0.678557  0.0000 0.000542 0.000602 0.002373  0.075724  0.224532  0.065384
CFHS 16SEP12 2016.6982 57643 1914 1  -95.6  -3083 -0.652502   3311160  0.374370    15  0.684082  0.0000 0.000542 0.000599 0.002349  0.064093  0.230665  0.062322
CFHS 16SEP13 2016.7009 57644 1914 2  -95.6  -3083 -0.653548   3311160  0.373202    15  0.693315  0.0000 0.000545 0.000611 0.002355  0.071192  0.228304  0.036921
CFHS 16SEP14 2016.7036 57645 1914 3  -95.6  -3083 -0.652893   3311160  0.376750    15  0.676229  0.0000 0.000542 0.000595 0.002367  0.054683  0.251550  0.035276
CFHS 16SEP15 2016.7064 57646 1914 4  -95.6  -3083 -0.656727   3311160  0.376134    15  0.698991  0.0000 0.000562 0.000613 0.002397  0.059477  0.224927  0.064603
CFHS 16SEP16 2016.7091 57647 1914 5  -95.6  -3083 -0.657863   3311160  0.379340    15  0.701136  0.0000 0.000555 0.000616 0.002403  0.067634  0.201560  0.087406
CFHS 16SEP17 2016.7118 57648 1914 6  -95.6  -3083 -0.654614   3311160  0.374648    15  0.685759  0.0000 0.000537 0.000598 0.002324  0.069819  0.211785  0.044705
CFHS 16SEP18 2016.7146 57649 1915 0  -95.6  -3083 -0.653490   3311160  0.375514    15  0.682853  0.0000 0.000529 0.000596 0.002339  0.066003  0.221296  0.071731
CFHS 16SEP19 2016.7173 57650 1915 1  -95.6  -3083 -0.652925   3311160  0.376200    15  0.691709  0.0000 0.000538 0.000606 0.002359  0.064123  0.236968  0.039751
CFHS 16SEP20 2016.7201 57651 1915 2  -95.6  -3083 -0.652864   3311160  0.374632    15  0.685985  0.0000 0.000555 0.000618 0.002440  0.062353  0.248787  0.027798
CFHS 16SEP21 2016.7228 57652 1915 3  -95.6  -3083 -0.651179   3311160  0.373389    15  0.684120  0.0000 0.000540 0.000602 0.002349  0.059257  0.227289  0.045096
CFHS 16SEP22 2016.7255 57653 1915 4  -95.6  -3083 -0.651881   3311160  0.375111    15  0.704372  0.0000 0.000543 0.000625 0.002448  0.036116  0.222647  0.069136
CFHS 16SEP23 2016.7283 57654 1915 5  -95.6  -3083 -0.647487   3311160  0.370464    15  0.689104  0.0000 0.000551 0.000629 0.002461  0.029763  0.217960  0.059451
CFHS 16SEP24 2016.7310 57655 1915 6  -95.6  -3083 -0.654145   3311160  0.374061    15  0.691944  0.0000 0.000552 0.000609 0.002371  0.090127  0.214523  0.035964
CFHS 16SEP25 2016.7337 57656 1916 0  -95.6  -3083 -0.658065   3311160  0.374499    15  0.685836  0.0000 0.000543 0.000599 0.002339  0.067833  0.226752  0.043386
CFHS 16SEP26 2016.7365 57657 1916 1  -95.6  -3083 -0.656219   3311160  0.375161    15  0.694589  0.0000 0.000542 0.000593 0.002351  0.046445  0.222972  0.040356
CFHS 16SEP27 2016.7392 57658 1916 2  -95.6  -3083 -0.655433   3311160  0.373895    15  0.692933  0.0000 0.000541 0.000598 0.002335  0.076780  0.207617  0.047329
CFHS 16SEP28 2016.7420 57659 1916 3  -95.6  -3083 -0.654410   3311160  0.376184    15  0.689024  0.0000 0.000544 0.000606 0.002387  0.068500  0.223164  0.034438
CFHS 16SEP29 2016.7447 57660 1916 4  -95.6  -3083 -0.651916   3311160  0.375707    15  0.684984  0.0000 0.000536 0.000603 0.002343  0.056190  0.211564  0.059789
CFHS 16SEP30 2016.7474 57661 1916 5  -95.6  -3083 -0.655493   3311160  0.377599    15  0.683283  0.0000 0.000538 0.000603 0.002358  0.060034  0.200137  0.034586
CFHS 16OCT01 2016.7502 57662 1916 6  -95.6  -3083 -0.653821   3311160  0.374402    15  0.688786  0.0000 0.000528 0.000586 0.002305  0.038301  0.229631  0.059479
CFHS 16OCT02 2016.7529 57663 1917 0  -95.6  -3083 -0.654548   3311160  0.375714    15  0.691492  0.0000 0.000540 0.000597 0.002329  0.059096  0.218632  0.038035
CFHS 16OCT03 2016.7556 57664 1917 1  -95.6  -3083 -0.656516   3311160  0.376861    15  0.695172  0.0000 0.000542 0.000602 0.002373  0.061081  0.217948  0.065769
CFHS 16OCT04 2016.7584 57665 1917 2  -95.6  -3083 -0.653645   3311160  0.375998    15  0.692226  0.0000 0.000545 0.000603 0.002384  0.063513  0.232877  0.043701
CFHS 16OCT05 2016.7611 57666 1917 3  -95.6  -3083 -0.652215   3311160  0.376581    15  0.692120  0.0000 0.000540 0.000596 0.002360  0.062315  0.227191  0.062134
CFHS 16OCT06 2016.7639 57667 1917 4  -95.6  -3083 -0.651472   3311160  0.376107    15  0.693783  0.0000 0.000541 0.000600 0.002383  0.056573  0.219409  0.042337
CFHS 16OCT07 2016.7666 57668 1917 5  -95.6  -3083 -0.653552   3311160  0.375678    15  0.699353  0.0000 0.000538 0.000593 0.002362  0.061837  0.222760  0.041450
CFHS 16OCT08 2016.7693 57669 1917 6  -95.6  -3083 -0.654101   3311160  0.377106    15  0.692937  0.0000 0.000540 0.000595 0.002380  0.062146  0.222967  0.060798
CFHS 16OCT09 2016.7721 57670 1918 0  -95.6  -3083 -0.655801   3311160  0.377285    15  0.690098  0.0000 0.000538 0.000602 0.002378  0.063399  0.217259  0.057065
CFHS 16OCT10 2016.7748 57671 1918 1  -95.6  -3083 -0.655485   3311160  0.375681    15  0.688853  0.0000 0.000540 0.000603 0.002400  0.053059  0.232397  0.059058
CFHS 16OCT11 2016.7775 57672 1918 2  -95.6  -3083 -0.655300   3311160  0.376183    15  0.690369  0.0000 0.000553 0.000615 0.002439  0.069220  0.217605  0.035195
CFHS 16OCT12 2016.7803 57673 1918 3  -95.6  -3083 -0.653514   3311160  0.374615    15  0.693980  0.0000 0.000537 0.000597 0.002345  0.060142  0.234322  0.044261
CFHS 16OCT13 2016.7830 57674 1918 4  -95.6  -3083 -0.653581   3311160  0.374727    15  0.687481  0.0000 0.000544 0.000593 0.002335  0.092496  0.218110  0.041649
CFHS 16OCT14 2016.7858 57675 1918 5  -95.6  -3083 -0.654240   3311160  0.377572    15  0.690082  0.0000 0.000538 0.000595 0.002367  0.063032  0.225772  0.051677
CFHS 16OCT15 2016.7885 57676 1918 6  -95.6  -3083 -0.653978   3311160  0.377022    15  0.682317  0.0000 0.000541 0.000601 0.002375  0.078337  0.214414  0.063448
CFHS 16OCT16 2016.7912 57677 1919 0  -95.6  -3083 -0.653492   3311160  0.377268    15  0.698037  0.0000 0.000543 0.000605 0.002388  0.074583  0.222653  0.064855
CFHS 16OCT17 2016.7940 57678 1919 1  -95.6  -3083 -0.654333   3311160  0.374462    15  0.690668  0.0000 0.000545 0.000608 0.002408  0.078317  0.229456  0.055378
CFHS 16OCT18 2016.7967 57679 1919 2  -95.6  -3083 -0.657354   3311160  0.375653    15  0.696861  0.0000 0.000545 0.000609 0.002378  0.086917  0.211489  0.057622
CFHS 16OCT19 2016.7995 57680 1919 3  -95.6  -3083 -0.657334   3311160  0.377455    15  0.709992  0.0000 0.000551 0.000604 0.002436  0.090474  0.244593  0.071788
CFHS 16OCT20 2016.8022 57681 1919 4  -95.6  -3083 -0.652817   3311160  0.377033    15  0.682254  0.0000 0.000545 0.000605 0.002425  0.073484  0.237587  0.070753
CFHS 16OCT21 2016.8049 57682 1919 5  -95.6  -3083 -0.653681   3311160  0.377372    15  0.692254  0.0000 0.000543 0.000603 0.002380  0.066369  0.230154  0.056796
CFHS 16OCT22 2016.8077 57683 1919 6  -95.6  -3083 -0.654340   3311160  0.376580    15  0.687913  0.0000 0.000548 0.000610 0.002385  0.095166  0.229822  0.050826
CFHS 16OCT23 2016.8104 57684 1920 0  -95.6  -3083 -0.655261   3311160  0.376917    15  0.687725  0.0000 0.000541 0.000601 0.002387  0.060047  0.246596  0.066949
CFHS 16OCT24 2016.8131 57685 1920 1  -95.6  -3083 -0.653642   3311160  0.376526    15  0.684638  0.0000 0.000542 0.000600 0.002347  0.063814  0.220177  0.058113
CFHS 16OCT25 2016.8159 57686 1920 2  -95.6  -3083 -0.651992   3311160  0.376714    15  0.692189  0.0000 0.000543 0.000601 0.002403  0.068556  0.230839  0.045648
CFHS 16OCT26 2016.8186 57687 1920 3  -95.6  -3083 -0.654165   3311160  0.376235    15  0.700436  0.0000 0.000545 0.000609 0.002369  0.082521  0.219296  0.057327
CFHS 16OCT27 2016.8214 57688 1920 4  -95.6  -3083 -0.651468   3311160  0.376424    15  0.685977  0.0000 0.000545 0.000602 0.002384  0.065469  0.233930  0.049675
CFHS 16OCT28 2016.8241 57689 1920 5  -95.6  -3083 -0.654138   3311160  0.377460    15  0.689238  0.0000 0.000539 0.000596 0.002354  0.047807  0.230615  0.059284
CFHS 16OCT29 2016.8268 57690 1920 6  -95.6  -3083 -0.654700   3311160  0.375019    15  0.691038  0.0000 0.000538 0.000602 0.002358  0.063478  0.219092  0.060222
CFHS 16OCT30 2016.8296 57691 1921 0  -95.6  -3083 -0.654936   3311160  0.376925    15  0.686086  0.0000 0.000533 0.000599 0.002307  0.058779  0.202181  0.057765
CFHS 16OCT31 2016.8323 57692 1921 1  -95.6  -3083 -0.654281   3311160  0.375281    15  0.696141  0.0000 0.000545 0.000605 0.002371  0.076148  0.196668  0.031120
CFHS 16NOV01 2016.8350 57693 1921 2  -95.6  -3083 -0.655969   3311160  0.375153    15  0.692907  0.0000 0.000541 0.000596 0.002390  0.050364  0.224680  0.046361
CFHS 16NOV02 2016.8378 57694 1921 3  -95.6  -3083 -0.655901   3311160  0.367790    15  0.688532  0.0000 0.000554 0.000605 0.002382  0.081746  0.201098  0.064473
CFHS 16NOV03 2016.8405 57695 1921 4  -95.6  -3083 -0.653846   3311160  0.374261    15  0.687561  0.0000 0.000549 0.000605 0.002404  0.058479  0.218476  0.064295
CFHS 16NOV04 2016.8433 57696 1921 5  -95.6  -3083 -0.657374   3311160  0.374995    15  0.696650  0.0000 0.000539 0.000595 0.002369  0.047509  0.228485  0.054601
CFHS 16NOV05 2016.8460 57697 1921 6  -95.6  -3083 -0.655775   3311160  0.374009    15  0.683495  0.0000 0.000538 0.000597 0.002359  0.042649  0.228557  0.049160
CFHS 16NOV06 2016.8487 57698 1922 0  -95.6  -3083 -0.654099   3311160  0.375964    15  0.695143  0.0000 0.000546 0.000605 0.002387  0.069063  0.229599  0.054923
CFHS 16NOV07 2016.8515 57699 1922 1  -95.6  -3083 -0.653721   3311160  0.375375    15  0.678483  0.0000 0.000540 0.000600 0.002344  0.077607  0.222702  0.050820
CFHS 16NOV08 2016.8542 57700 1922 2  -95.6  -3083 -0.656897   3311160  0.378048    15  0.678506  0.0000 0.000538 0.000604 0.002324  0.093728  0.200207  0.056951
CFHS 16NOV09 2016.8569 57701 1922 3  -95.6  -3083 -0.658023   3311160  0.376952    15  0.689664  0.0000 0.000541 0.000602 0.002336  0.083227  0.212603  0.070171
CFHS 16NOV10 2016.8597 57702 1922 4  -95.6  -3083 -0.657070   3311160  0.376470    15  0.680860  0.0000 0.000561 0.000622 0.002420  0.090854  0.221096  0.033065
CFHS 16NOV11 2016.8624 57703 1922 5  -95.6  -3083 -0.655309   3311160  0.377138    15  0.691298  0.0000 0.000537 0.000604 0.002349  0.061090  0.209892  0.066471
CFHS 16NOV12 2016.8652 57704 1922 6  -95.6  -3083 -0.653755   3311160  0.378007    15  0.690247  0.0000 0.000538 0.000606 0.002339  0.066014  0.201726  0.072261
CFHS 16NOV13 2016.8679 57705 1923 0  -95.6  -3083 -0.657078   3311160  0.378794    15  0.690061  0.0000 0.000535 0.000605 0.002347  0.063866  0.209567  0.070045
CFHS 16NOV14 2016.8706 57706 1923 1  -95.6  -3083 -0.656534   3311160  0.376920    15  0.684851  0.0000 0.000537 0.000607 0.002385  0.049624  0.217038  0.090997
CFHS 16NOV15 2016.8734 57707 1923 2  -95.6  -3083 -0.655350   3311160  0.376105    15  0.692117  0.0000 0.000554 0.000612 0.002403  0.052039  0.247031  0.052570
CFHS 16NOV16 2016.8761 57708 1923 3  -95.6  -3083 -0.654555   3311160  0.375161    15  0.692429  0.0000 0.000551 0.000610 0.002362  0.059604  0.228566  0.035548
CFHS 16NOV17 2016.8789 57709 1923 4  -95.6  -3083 -0.653474   3311160  0.376881    15  0.694823  0.0000 0.000542 0.000604 0.002364  0.044898  0.233575  0.046655
CFHS 16NOV18 2016.8816 57710 1923 5  -95.6  -3083 -0.655479   3311160  0.376845    15  0.692391  0.0000 0.000542 0.000609 0.002357  0.074350  0.208389  0.070874
CFHS 16NOV19 2016.8843 57711 1923 6  -95.6  -3083 -0.658605   3311160  0.379599    15  0.683248  0.0000 0.000537 0.000601 0.002332  0.071655  0.229534  0.047212
CFHS 16NOV20 2016.8871 57712 1924 0  -95.6  -3083 -0.657405   3311160  0.377888    15  0.688157  0.0000 0.000541 0.000601 0.002338  0.061194  0.225730  0.050266
CFHS 16NOV21 2016.8898 57713 1924 1  -95.6  -3083 -0.656406   3311160  0.378410    15  0.688390  0.0000 0.000549 0.000608 0.002341  0.070837  0.213798  0.051734
CFHS 16NOV22 2016.8925 57714 1924 2  -95.6  -3083 -0.654421   3311160  0.376639    15  0.698999  0.0000 0.000540 0.000600 0.002339  0.050309  0.231368  0.060949
CFHS 16NOV23 2016.8953 57715 1924 3  -95.6  -3083 -0.653657   3311160  0.376350    15  0.682391  0.0000 0.000553 0.000617 0.002384  0.067055  0.218329  0.051424
CFHS 16NOV24 2016.8980 57716 1924 4  -95.6  -3083 -0.653127   3311160  0.376932    15  0.688632  0.0000 0.000535 0.000601 0.002329  0.061485  0.232432  0.047787
CFHS 16NOV25 2016.9008 57717 1924 5  -95.6  -3083 -0.655432   3311160  0.376771    15  0.681155  0.0000 0.000538 0.000596 0.002329  0.073016  0.221857  0.038344
CFHS 16NOV26 2016.9035 57718 1924 6  -95.6  -3083 -0.654160   3311160  0.376362    15  0.688029  0.0000 0.000572 0.000634 0.002487  0.070803  0.235294  0.032381
CFHS 16NOV27 2016.9062 57719 1925 0  -95.6  -3083 -0.655511   3311160  0.375919    15  0.697137  0.0000 0.000541 0.000596 0.002352  0.056766  0.199372  0.044428
CFHS 16NOV28 2016.9090 57720 1925 1  -95.6  -3083 -0.654206   3311160  0.375319    15  0.696785  0.0000 0.000542 0.000604 0.002378  0.060875  0.235305  0.054037
CFHS 16NOV29 2016.9117 57721 1925 2  -95.6  -3083 -0.652390   3311160  0.374906    15  0.694915  0.0000 0.000535 0.000600 0.002323  0.083113  0.215051  0.063720
CFHS 16NOV30 2016.9144 57722 1925 3  -95.6  -3083 -0.654038   3311160  0.375276    15  0.685706  0.0000 0.000538 0.000597 0.002322  0.068969  0.210249  0.064125
CFHS 16DEC01 2016.9172 57723 1925 4  -95.6  -3083 -0.655077   3311160  0.377162    15  0.689336  0.0000 0.000561 0.000622 0.002416  0.100018  0.207249  0.033141
CFHS 16DEC02 2016.9199 57724 1925 5  -95.6  -3083 -0.652867   3311160  0.377740    15  0.685483  0.0000 0.000552 0.000623 0.002387  0.076896  0.205825  0.048499
CFHS 16DEC03 2016.9227 57725 1925 6  -95.6  -3083 -0.656583   3311160  0.378856    15  0.687799  0.0000 0.000563 0.000615 0.002476  0.063197  0.234432  0.030833
CFHS 16DEC04 2016.9254 57726 1926 0  -95.6  -3083 -0.657567   3311160  0.378570    15  0.695528  0.0000 0.000541 0.000601 0.002335  0.066147  0.229459  0.046616
CFHS 16DEC05 2016.9281 57727 1926 1  -95.6  -3083 -0.656778   3311160  0.377690    15  0.699977  0.0000 0.000539 0.000606 0.002379  0.068159  0.221834  0.053627
CFHS 16DEC06 2016.9309 57728 1926 2  -95.6  -3083 -0.656874   3311160  0.376465    15  0.687251  0.0000 0.000531 0.000597 0.002331  0.055897  0.227340  0.059807
CFHS 16DEC07 2016.9336 57729 1926 3  -95.6  -3083 -0.656803   3311160  0.376925    15  0.690426  0.0000 0.000535 0.000596 0.002349  0.057151  0.225875  0.054395
CFHS 16DEC08 2016.9363 57730 1926 4  -95.6  -3083 -0.657179   3311160  0.379105    15  0.677040  0.0000 0.000554 0.000612 0.002410  0.062793  0.214957  0.065294
