site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
PMTS 09JUN18 2009.4620 55000 1536 4  -71.8  -3332 -0.375248   4581784  0.877272   -11 -0.754809  0.0000 0.001178 0.001388 0.005173 -0.008042 -0.076776  0.124936
PMTS 10JUL17 2010.5407 55394 1592 6  -71.8  -3332 -0.369554   4581784  0.870897   -11 -0.548734  0.0000 0.000670 0.000807 0.002857 -0.152643  0.161489  0.086516
PMTS 10JUL18 2010.5435 55395 1593 0  -71.8  -3332 -0.370993   4581784  0.872298   -11 -0.559904  0.0000 0.000673 0.000816 0.002909 -0.166311  0.180130  0.091238
PMTS 10JUL19 2010.5462 55396 1593 1  -71.8  -3332 -0.372100   4581784  0.877832   -11 -0.558244  0.0000 0.000667 0.000825 0.002917 -0.144825  0.126583  0.110111
PMTS 10JUL20 2010.5489 55397 1593 2  -71.8  -3332 -0.370511   4581784  0.873085   -11 -0.558728  0.0000 0.000671 0.000826 0.002915 -0.144029  0.147021  0.114673
PMTS 10JUL21 2010.5517 55398 1593 3  -71.8  -3332 -0.371679   4581784  0.874807   -11 -0.560755  0.0000 0.000666 0.000810 0.002863 -0.150904  0.165621  0.114646
PMTS 10JUL22 2010.5544 55399 1593 4  -71.8  -3332 -0.369018   4581784  0.875761   -11 -0.552011  0.0000 0.000693 0.000829 0.002978 -0.176348  0.198647  0.089612
PMTS 10JUL23 2010.5572 55400 1593 5  -71.8  -3332 -0.372026   4581784  0.873339   -11 -0.562103  0.0000 0.000659 0.000814 0.002886 -0.132326  0.138114  0.130550
PMTS 10JUL24 2010.5599 55401 1593 6  -71.8  -3332 -0.372096   4581784  0.874925   -11 -0.542326  0.0000 0.000694 0.000843 0.003030 -0.168841  0.180722  0.107359
PMTS 10JUL25 2010.5626 55402 1594 0  -71.8  -3332 -0.370382   4581784  0.873421   -11 -0.553601  0.0000 0.000670 0.000826 0.002915 -0.154470  0.161272  0.114972
PMTS 10JUL26 2010.5654 55403 1594 1  -71.8  -3332 -0.374036   4581784  0.872749   -11 -0.569370  0.0000 0.000661 0.000821 0.002900 -0.151016  0.161954  0.131609
PMTS 10JUL27 2010.5681 55404 1594 2  -71.8  -3332 -0.370673   4581784  0.870024   -11 -0.558824  0.0000 0.000680 0.000822 0.002905 -0.170305  0.192107  0.081458
PMTS 10JUL28 2010.5708 55405 1594 3  -71.8  -3332 -0.371506   4581784  0.872849   -11 -0.558265  0.0000 0.000671 0.000816 0.002874 -0.160486  0.174293  0.100963
PMTS 10JUL29 2010.5736 55406 1594 4  -71.8  -3332 -0.372508   4581784  0.872747   -11 -0.567653  0.0000 0.000677 0.000837 0.002937 -0.150393  0.170237  0.084736
PMTS 10JUL30 2010.5763 55407 1594 5  -71.8  -3332 -0.373987   4581784  0.872839   -11 -0.565381  0.0000 0.000664 0.000838 0.002902 -0.130539  0.128885  0.119647
PMTS 10JUL31 2010.5791 55408 1594 6  -71.8  -3332 -0.372685   4581784  0.872238   -11 -0.559817  0.0000 0.000665 0.000817 0.002851 -0.166467  0.181878  0.103715
PMTS 10AUG01 2010.5818 55409 1595 0  -71.8  -3332 -0.371916   4581784  0.873271   -11 -0.564379  0.0000 0.000663 0.000819 0.002848 -0.155326  0.173218  0.096580
PMTS 10AUG02 2010.5845 55410 1595 1  -71.8  -3332 -0.372161   4581784  0.871963   -11 -0.559495  0.0000 0.000665 0.000813 0.002840 -0.155387  0.181784  0.095373
PMTS 10AUG03 2010.5873 55411 1595 2  -71.8  -3332 -0.372905   4581784  0.873078   -11 -0.556827  0.0000 0.000672 0.000828 0.002876 -0.149532  0.160465  0.070084
PMTS 10AUG04 2010.5900 55412 1595 3  -71.8  -3332 -0.373457   4581784  0.873247   -11 -0.550521  0.0000 0.000686 0.000833 0.002941 -0.173092  0.205385  0.073271
PMTS 10AUG05 2010.5927 55413 1595 4  -71.8  -3332 -0.374571   4581784  0.874370   -11 -0.561538  0.0000 0.000655 0.000816 0.002818 -0.138316  0.156329  0.110104
PMTS 10AUG06 2010.5955 55414 1595 5  -71.8  -3332 -0.373130   4581784  0.872417   -11 -0.550356  0.0000 0.000664 0.000814 0.002858 -0.154228  0.196724  0.104030
PMTS 10AUG07 2010.5982 55415 1595 6  -71.8  -3332 -0.372382   4581784  0.872698   -11 -0.559899  0.0000 0.000661 0.000829 0.002846 -0.138399  0.174812  0.109531
PMTS 10AUG08 2010.6010 55416 1596 0  -71.8  -3332 -0.373481   4581784  0.872254   -11 -0.558078  0.0000 0.000664 0.000810 0.002828 -0.156720  0.172041  0.078578
PMTS 10AUG09 2010.6037 55417 1596 1  -71.8  -3332 -0.372613   4581784  0.872415   -11 -0.557396  0.0000 0.000663 0.000812 0.002836 -0.143631  0.173296  0.086989
PMTS 10AUG10 2010.6064 55418 1596 2  -71.8  -3332 -0.374943   4581784  0.875365   -11 -0.566834  0.0000 0.000651 0.000813 0.002793 -0.143020  0.160872  0.094054
PMTS 10AUG11 2010.6092 55419 1596 3  -71.8  -3332 -0.375221   4581784  0.874559   -11 -0.559930  0.0000 0.000656 0.000812 0.002805 -0.148221  0.167140  0.115196
PMTS 10AUG12 2010.6119 55420 1596 4  -71.8  -3332 -0.374371   4581784  0.873945   -11 -0.566054  0.0000 0.000661 0.000815 0.002838 -0.135717  0.162375  0.110199
PMTS 10AUG13 2010.6146 55421 1596 5  -71.8  -3332 -0.374457   4581784  0.874361   -11 -0.555499  0.0000 0.000656 0.000817 0.002800 -0.140083  0.152178  0.094047
PMTS 10AUG14 2010.6174 55422 1596 6  -71.8  -3332 -0.373493   4581784  0.874112   -11 -0.560846  0.0000 0.000658 0.000815 0.002799 -0.143199  0.160678  0.081066
PMTS 10AUG15 2010.6201 55423 1597 0  -71.8  -3332 -0.373825   4581784  0.875627   -11 -0.555813  0.0000 0.000676 0.000819 0.002854 -0.164508  0.192399  0.066499
PMTS 10AUG16 2010.6229 55424 1597 1  -71.8  -3332 -0.374339   4581784  0.872324   -11 -0.562047  0.0000 0.000666 0.000829 0.002829 -0.162405  0.196453  0.111604
PMTS 10AUG17 2010.6256 55425 1597 2  -71.8  -3332 -0.377729   4581784  0.875329   -11 -0.555110  0.0000 0.000659 0.000824 0.002820 -0.153443  0.179159  0.103443
PMTS 10AUG18 2010.6283 55426 1597 3  -71.8  -3332 -0.373771   4581784  0.871575   -11 -0.557212  0.0000 0.000652 0.000819 0.002814 -0.136126  0.184254  0.108321
PMTS 10AUG19 2010.6311 55427 1597 4  -71.8  -3332 -0.374056   4581784  0.872708   -11 -0.565029  0.0000 0.000666 0.000841 0.002886 -0.127673  0.166879  0.090686
PMTS 10AUG20 2010.6338 55428 1597 5  -71.8  -3332 -0.374694   4581784  0.871553   -11 -0.565117  0.0000 0.000661 0.000839 0.002837 -0.146595  0.180681  0.084256
PMTS 10AUG21 2010.6366 55429 1597 6  -71.8  -3332 -0.376196   4581784  0.872539   -11 -0.560057  0.0000 0.000672 0.000813 0.002837 -0.170619  0.219952  0.079555
PMTS 10AUG22 2010.6393 55430 1598 0  -71.8  -3332 -0.372316   4581784  0.872101   -11 -0.549392  0.0000 0.000687 0.000834 0.002914 -0.191865  0.213532  0.104214
PMTS 10AUG23 2010.6420 55431 1598 1  -71.8  -3332 -0.373325   4581784  0.873206   -11 -0.553476  0.0000 0.000689 0.000836 0.002923 -0.185039  0.241963  0.085739
PMTS 10AUG24 2010.6448 55432 1598 2  -71.8  -3332 -0.371205   4581784  0.869623   -11 -0.564378  0.0000 0.000697 0.000839 0.002903 -0.197638  0.197749  0.103257
PMTS 10AUG25 2010.6475 55433 1598 3  -71.8  -3332 -0.371376   4581784  0.869276   -11 -0.563859  0.0000 0.000694 0.000822 0.002887 -0.186235  0.235044  0.043211
PMTS 10AUG26 2010.6502 55434 1598 4  -71.8  -3332 -0.376093   4581784  0.874212   -11 -0.566735  0.0000 0.000696 0.000836 0.002959 -0.149791  0.209257  0.094099
PMTS 10AUG27 2010.6530 55435 1598 5  -71.8  -3332 -0.375733   4581784  0.873890   -11 -0.573060  0.0000 0.000677 0.000851 0.002994 -0.145395  0.182758  0.148089
PMTS 10AUG28 2010.6557 55436 1598 6  -71.8  -3332 -0.374307   4581784  0.874968   -11 -0.570585  0.0000 0.000644 0.000793 0.002764 -0.133927  0.196752  0.105417
PMTS 10AUG29 2010.6585 55437 1599 0  -71.8  -3332 -0.374664   4581784  0.872852   -11 -0.560822  0.0000 0.000650 0.000805 0.002787 -0.152539  0.185083  0.094321
PMTS 10AUG30 2010.6612 55438 1599 1  -71.8  -3332 -0.375659   4581784  0.872391   -11 -0.558750  0.0000 0.000662 0.000818 0.002845 -0.147873  0.189714  0.091576
PMTS 10AUG31 2010.6639 55439 1599 2  -71.8  -3332 -0.374451   4581784  0.872518   -11 -0.561416  0.0000 0.000674 0.000807 0.002825 -0.151665  0.189324  0.060040
PMTS 10SEP01 2010.6667 55440 1599 3  -71.8  -3332 -0.373816   4581784  0.872953   -11 -0.571357  0.0000 0.000650 0.000812 0.002815 -0.147247  0.161892  0.124841
PMTS 10SEP02 2010.6694 55441 1599 4  -71.8  -3332 -0.372689   4581784  0.873445   -11 -0.565414  0.0000 0.000658 0.000818 0.002831 -0.164544  0.188905  0.125136
PMTS 10SEP03 2010.6721 55442 1599 5  -71.8  -3332 -0.375419   4581784  0.876179   -11 -0.558463  0.0000 0.000676 0.000823 0.002852 -0.177037  0.221998  0.059114
PMTS 10SEP04 2010.6749 55443 1599 6  -71.8  -3332 -0.374836   4581784  0.872938   -11 -0.557175  0.0000 0.000646 0.000796 0.002763 -0.139498  0.184192  0.101902
PMTS 10SEP05 2010.6776 55444 1600 0  -71.8  -3332 -0.374670   4581784  0.871233   -11 -0.566416  0.0000 0.000644 0.000799 0.002787 -0.132862  0.169634  0.115312
PMTS 10SEP06 2010.6804 55445 1600 1  -71.8  -3332 -0.373807   4581784  0.874776   -11 -0.568317  0.0000 0.000651 0.000801 0.002754 -0.146509  0.183011  0.064370
PMTS 10SEP07 2010.6831 55446 1600 2  -71.8  -3332 -0.373529   4581784  0.873569   -11 -0.566605  0.0000 0.000649 0.000804 0.002793 -0.154369  0.196092  0.115809
PMTS 10SEP08 2010.6858 55447 1600 3  -71.8  -3332 -0.374811   4581784  0.874719   -11 -0.567905  0.0000 0.000644 0.000799 0.002761 -0.150949  0.200157  0.097479
PMTS 10SEP09 2010.6886 55448 1600 4  -71.8  -3332 -0.374521   4581784  0.871194   -11 -0.572406  0.0000 0.000656 0.000794 0.002791 -0.145456  0.210844  0.070041
PMTS 10SEP10 2010.6913 55449 1600 5  -71.8  -3332 -0.374626   4581784  0.873967   -11 -0.568538  0.0000 0.000643 0.000786 0.002765 -0.132813  0.194115  0.084072
PMTS 10SEP11 2010.6940 55450 1600 6  -71.8  -3332 -0.375382   4581784  0.877323   -11 -0.560665  0.0000 0.000678 0.000840 0.002940 -0.119381  0.199998  0.094614
PMTS 10SEP12 2010.6968 55451 1601 0  -71.8  -3332 -0.374156   4581784  0.875912   -11 -0.558913  0.0000 0.000649 0.000793 0.002811 -0.137242  0.188245  0.084377
PMTS 10SEP13 2010.6995 55452 1601 1  -71.8  -3332 -0.375570   4581784  0.877341   -11 -0.563208  0.0000 0.000661 0.000791 0.002804 -0.162421  0.222268  0.062652
PMTS 10SEP14 2010.7023 55453 1601 2  -71.8  -3332 -0.374618   4581784  0.874013   -11 -0.568938  0.0000 0.000644 0.000785 0.002757 -0.144802  0.185638  0.076805
PMTS 10SEP15 2010.7050 55454 1601 3  -71.8  -3332 -0.377988   4581784  0.876897   -11 -0.566570  0.0000 0.000643 0.000790 0.002763 -0.127017  0.164414  0.081531
PMTS 10SEP16 2010.7077 55455 1601 4  -71.8  -3332 -0.376721   4581784  0.876350   -11 -0.568501  0.0000 0.000656 0.000795 0.002799 -0.125298  0.180764  0.065155
PMTS 10SEP17 2010.7105 55456 1601 5  -71.8  -3332 -0.375036   4581784  0.875905   -11 -0.551676  0.0000 0.000695 0.000816 0.002936 -0.190100  0.245786  0.038898
PMTS 10SEP18 2010.7132 55457 1601 6  -71.8  -3332 -0.374643   4581784  0.875294   -11 -0.555358  0.0000 0.000657 0.000797 0.002814 -0.156315  0.209605  0.063230
PMTS 10SEP19 2010.7159 55458 1602 0  -71.8  -3332 -0.378589   4581784  0.876736   -11 -0.567265  0.0000 0.000639 0.000789 0.002758 -0.130570  0.174509  0.086190
PMTS 10SEP20 2010.7187 55459 1602 1  -71.8  -3332 -0.377137   4581784  0.876911   -11 -0.568591  0.0000 0.000648 0.000792 0.002792 -0.127052  0.182319  0.086083
PMTS 10SEP21 2010.7214 55460 1602 2  -71.8  -3332 -0.374611   4581784  0.874425   -11 -0.567901  0.0000 0.000665 0.000812 0.002859 -0.128071  0.168068  0.069212
PMTS 10SEP22 2010.7242 55461 1602 3  -71.8  -3332 -0.376833   4581784  0.874970   -11 -0.564232  0.0000 0.000676 0.000823 0.002881 -0.127091  0.179110  0.055270
PMTS 10SEP23 2010.7269 55462 1602 4  -71.8  -3332 -0.375212   4581784  0.876022   -11 -0.553030  0.0000 0.000686 0.000820 0.002915 -0.150218  0.201807  0.061800
PMTS 10SEP24 2010.7296 55463 1602 5  -71.8  -3332 -0.376608   4581784  0.874447   -11 -0.562315  0.0000 0.000650 0.000788 0.002753 -0.147097  0.199039  0.071008
PMTS 10SEP25 2010.7324 55464 1602 6  -71.8  -3332 -0.378102   4581784  0.873374   -11 -0.573593  0.0000 0.000643 0.000803 0.002767 -0.130907  0.165308  0.093457
PMTS 10SEP26 2010.7351 55465 1603 0  -71.8  -3332 -0.378257   4581784  0.874221   -11 -0.561690  0.0000 0.000642 0.000800 0.002796 -0.118586  0.176248  0.129917
PMTS 10SEP27 2010.7379 55466 1603 1  -71.8  -3332 -0.375233   4581784  0.874237   -11 -0.556610  0.0000 0.000682 0.000839 0.002964 -0.123011  0.200362  0.107187
PMTS 10SEP28 2010.7406 55467 1603 2  -71.8  -3332 -0.374988   4581784  0.871977   -11 -0.563604  0.0000 0.000670 0.000812 0.002916 -0.130326  0.184409  0.094741
PMTS 10SEP29 2010.7433 55468 1603 3  -71.8  -3332 -0.377812   4581784  0.875913   -11 -0.553250  0.0000 0.000655 0.000806 0.002853 -0.145244  0.202367  0.107788
PMTS 10SEP30 2010.7461 55469 1603 4  -71.8  -3332 -0.377437   4581784  0.872166   -11 -0.548685  0.0000 0.000674 0.000824 0.002878 -0.169598  0.187947  0.093215
PMTS 10OCT01 2010.7488 55470 1603 5  -71.8  -3332 -0.377063   4581784  0.875205   -11 -0.545725  0.0000 0.000683 0.000833 0.002954 -0.153239  0.208847  0.094619
PMTS 10OCT02 2010.7515 55471 1603 6  -71.8  -3332 -0.377102   4581784  0.874997   -11 -0.564750  0.0000 0.000666 0.000815 0.002906 -0.149358  0.197720  0.105936
PMTS 10OCT03 2010.7543 55472 1604 0  -71.8  -3332 -0.377092   4581784  0.873717   -11 -0.572006  0.0000 0.000669 0.000827 0.002891 -0.167861  0.188311  0.082564
PMTS 10OCT04 2010.7570 55473 1604 1  -71.8  -3332 -0.375138   4581784  0.873343   -11 -0.556740  0.0000 0.000674 0.000807 0.002882 -0.163645  0.194262  0.069743
PMTS 10OCT05 2010.7598 55474 1604 2  -71.8  -3332 -0.375236   4581784  0.871649   -11 -0.563802  0.0000 0.000686 0.000808 0.002896 -0.188992  0.239373  0.063361
PMTS 10OCT06 2010.7625 55475 1604 3  -71.8  -3332 -0.377008   4581784  0.874225   -11 -0.546646  0.0000 0.000675 0.000817 0.002918 -0.175959  0.233340  0.069918
PMTS 10OCT07 2010.7652 55476 1604 4  -71.8  -3332 -0.377812   4581784  0.874350   -11 -0.560015  0.0000 0.000644 0.000795 0.002825 -0.122378  0.198586  0.099765
PMTS 10OCT08 2010.7680 55477 1604 5  -71.8  -3332 -0.377753   4581784  0.874594   -11 -0.557533  0.0000 0.000664 0.000810 0.002919 -0.153021  0.216363  0.109652
PMTS 10OCT09 2010.7707 55478 1604 6  -71.8  -3332 -0.379346   4581784  0.872888   -11 -0.563976  0.0000 0.000661 0.000800 0.002836 -0.157826  0.203497  0.052156
PMTS 10OCT10 2010.7734 55479 1605 0  -71.8  -3332 -0.378316   4581784  0.873193   -11 -0.563929  0.0000 0.000653 0.000794 0.002813 -0.151740  0.198550  0.066398
PMTS 10OCT11 2010.7762 55480 1605 1  -71.8  -3332 -0.380103   4581784  0.869349   -11 -0.571577  0.0000 0.000644 0.000788 0.002763 -0.140578  0.195402  0.069464
PMTS 10OCT12 2010.7789 55481 1605 2  -71.8  -3332 -0.375517   4581784  0.873837   -11 -0.567349  0.0000 0.000649 0.000787 0.002766 -0.149547  0.210879  0.068565
PMTS 10OCT13 2010.7817 55482 1605 3  -71.8  -3332 -0.378934   4581784  0.873127   -11 -0.570691  0.0000 0.000637 0.000791 0.002764 -0.124721  0.193762  0.088367
PMTS 10OCT14 2010.7844 55483 1605 4  -71.8  -3332 -0.378610   4581784  0.874028   -11 -0.563009  0.0000 0.000653 0.000792 0.002778 -0.124889  0.204245  0.056412
PMTS 10OCT15 2010.7871 55484 1605 5  -71.8  -3332 -0.375715   4581784  0.874183   -11 -0.556081  0.0000 0.000676 0.000796 0.002803 -0.164822  0.228424  0.008253
PMTS 10OCT16 2010.7899 55485 1605 6  -71.8  -3332 -0.377103   4581784  0.871956   -11 -0.569903  0.0000 0.000651 0.000778 0.002739 -0.141566  0.199000  0.053784
PMTS 10OCT17 2010.7926 55486 1606 0  -71.8  -3332 -0.378571   4581784  0.871521   -11 -0.574646  0.0000 0.000811 0.000973 0.003525 -0.090550  0.181669  0.044711
PMTS 10OCT18 2010.7953 55487 1606 1  -71.8  -3332 -0.377903   4581784  0.871263   -11 -0.562023  0.0000 0.000944 0.001205 0.003863 -0.191696  0.146192  0.108073
PMTS 10OCT19 2010.7981 55488 1606 2  -71.8  -3332 -0.375804   4581784  0.872395   -11 -0.559121  0.0000 0.000643 0.000788 0.002749 -0.145797  0.204538  0.074593
PMTS 10OCT20 2010.8008 55489 1606 3  -71.8  -3332 -0.377250   4581784  0.875056   -11 -0.564858  0.0000 0.000670 0.000793 0.002807 -0.171443  0.235991  0.031398
PMTS 10OCT21 2010.8036 55490 1606 4  -71.8  -3332 -0.374389   4581784  0.872558   -11 -0.559658  0.0000 0.000658 0.000790 0.002763 -0.163171  0.198786  0.047372
PMTS 10OCT22 2010.8063 55491 1606 5  -71.8  -3332 -0.374459   4581784  0.873166   -11 -0.559728  0.0000 0.000877 0.001007 0.003756 -0.136944  0.203316  0.033105
PMTS 12FEB15 2012.1232 55972 1675 3  -71.8  -3332 -0.395517   4581784  0.871499   -11 -0.561193  0.0000 0.001161 0.001443 0.005047  0.011967  0.228071  0.076514
PMTS 12FEB16 2012.1259 55973 1675 4  -71.8  -3332 -0.398757   4581784  0.876720   -11 -0.572323  0.0000 0.000655 0.000770 0.002729 -0.115376  0.169023  0.016407
PMTS 12FEB17 2012.1287 55974 1675 5  -71.8  -3332 -0.398730   4581784  0.876101   -11 -0.562632  0.0000 0.000660 0.000770 0.002736 -0.123134  0.192548  0.014615
PMTS 12FEB18 2012.1314 55975 1675 6  -71.8  -3332 -0.397961   4581784  0.877655   -11 -0.566997  0.0000 0.000649 0.000761 0.002708 -0.099120  0.177735  0.009560
PMTS 12FEB19 2012.1342 55976 1676 0  -71.8  -3332 -0.396968   4581784  0.875442   -11 -0.560076  0.0000 0.000671 0.000773 0.002778 -0.137876  0.205123 -0.013934
PMTS 12FEB20 2012.1369 55977 1676 1  -71.8  -3332 -0.396524   4581784  0.874959   -11 -0.563819  0.0000 0.000649 0.000758 0.002688 -0.104016  0.153518  0.008752
PMTS 12FEB21 2012.1396 55978 1676 2  -71.8  -3332 -0.395602   4581784  0.877911   -11 -0.573621  0.0000 0.000652 0.000759 0.002698 -0.114463  0.160552  0.002109
PMTS 12FEB22 2012.1424 55979 1676 3  -71.8  -3332 -0.397402   4581784  0.874110   -11 -0.557787  0.0000 0.000670 0.000782 0.002786 -0.136859  0.152008  0.022579
PMTS 12FEB23 2012.1451 55980 1676 4  -71.8  -3332 -0.396418   4581784  0.876048   -11 -0.562310  0.0000 0.000661 0.000769 0.002748 -0.114899  0.160984  0.006221
PMTS 12FEB24 2012.1478 55981 1676 5  -71.8  -3332 -0.399153   4581784  0.878666   -11 -0.565944  0.0000 0.000665 0.000760 0.002728 -0.128445  0.167039 -0.030320
PMTS 12FEB25 2012.1506 55982 1676 6  -71.8  -3332 -0.396451   4581784  0.877103   -11 -0.554896  0.0000 0.000658 0.000755 0.002697 -0.132642  0.176675 -0.019772
PMTS 12FEB26 2012.1533 55983 1677 0  -71.8  -3332 -0.399587   4581784  0.877188   -11 -0.564755  0.0000 0.000642 0.000744 0.002628 -0.107500  0.138916  0.001694
PMTS 12FEB27 2012.1561 55984 1677 1  -71.8  -3332 -0.398424   4581784  0.877677   -11 -0.567525  0.0000 0.000652 0.000740 0.002616 -0.115489  0.152732 -0.021271
PMTS 12FEB28 2012.1588 55985 1677 2  -71.8  -3332 -0.395503   4581784  0.874980   -11 -0.567492  0.0000 0.000659 0.000753 0.002687 -0.127531  0.170156 -0.001953
PMTS 12FEB29 2012.1615 55986 1677 3  -71.8  -3332 -0.395927   4581784  0.875507   -11 -0.564624  0.0000 0.000657 0.000744 0.002669 -0.123962  0.196291 -0.010421
PMTS 12MAR01 2012.1643 55987 1677 4  -71.8  -3332 -0.397698   4581784  0.878015   -11 -0.559247  0.0000 0.000691 0.000776 0.002822 -0.129282  0.180541  0.013301
PMTS 12MAR02 2012.1670 55988 1677 5  -71.8  -3332 -0.397684   4581784  0.877904   -11 -0.580329  0.0000 0.000657 0.000764 0.002726 -0.115148  0.139436  0.050274
PMTS 12MAR03 2012.1697 55989 1677 6  -71.8  -3332 -0.397620   4581784  0.875160   -11 -0.558032  0.0000 0.000661 0.000757 0.002689 -0.136902  0.188926  0.013898
PMTS 12MAR04 2012.1725 55990 1678 0  -71.8  -3332 -0.397353   4581784  0.874672   -11 -0.559501  0.0000 0.000652 0.000748 0.002668 -0.136457  0.186832  0.018964
PMTS 12MAR05 2012.1752 55991 1678 1  -71.8  -3332 -0.398766   4581784  0.876014   -11 -0.569305  0.0000 0.000650 0.000754 0.002662 -0.124670  0.166593  0.042703
PMTS 12MAR06 2012.1780 55992 1678 2  -71.8  -3332 -0.397025   4581784  0.877671   -11 -0.566178  0.0000 0.000639 0.000732 0.002563 -0.096283  0.142773 -0.008536
PMTS 12MAR07 2012.1807 55993 1678 3  -71.8  -3332 -0.396393   4581784  0.876922   -11 -0.563496  0.0000 0.000664 0.000757 0.002692 -0.137525  0.172941 -0.004439
PMTS 12MAR08 2012.1834 55994 1678 4  -71.8  -3332 -0.397827   4581784  0.876753   -11 -0.562075  0.0000 0.000666 0.000761 0.002706 -0.135214  0.185550  0.010431
PMTS 12MAR09 2012.1862 55995 1678 5  -71.8  -3332 -0.393449   4581784  0.875944   -11 -0.554083  0.0000 0.000677 0.000766 0.002755 -0.150653  0.235251  0.002586
PMTS 12MAR10 2012.1889 55996 1678 6  -71.8  -3332 -0.401148   4581784  0.879353   -11 -0.578061  0.0000 0.000642 0.000746 0.002619 -0.117401  0.151860  0.024757
PMTS 12MAR11 2012.1916 55997 1679 0  -71.8  -3332 -0.399371   4581784  0.877905   -11 -0.571593  0.0000 0.000653 0.000743 0.002627 -0.125807  0.168053 -0.011446
PMTS 12MAR12 2012.1944 55998 1679 1  -71.8  -3332 -0.396739   4581784  0.881309   -11 -0.555603  0.0000 0.000675 0.000764 0.002762 -0.152719  0.198868 -0.026560
PMTS 12MAR13 2012.1971 55999 1679 2  -71.8  -3332 -0.398085   4581784  0.880301   -11 -0.560479  0.0000 0.000667 0.000758 0.002729 -0.157535  0.213441 -0.031617
PMTS 12MAR14 2012.1999 56000 1679 3  -71.8  -3332 -0.396544   4581784  0.880921   -11 -0.562870  0.0000 0.000658 0.000757 0.002712 -0.129124  0.186603  0.014351
PMTS 12MAR15 2012.2026 56001 1679 4  -71.8  -3332 -0.396936   4581784  0.877739   -11 -0.566436  0.0000 0.000663 0.000761 0.002695 -0.119575  0.198543 -0.012251
PMTS 12MAR16 2012.2053 56002 1679 5  -71.8  -3332 -0.400567   4581784  0.880440   -11 -0.570642  0.0000 0.000667 0.000769 0.002697 -0.131926  0.185662 -0.000295
PMTS 12MAR17 2012.2081 56003 1679 6  -71.8  -3332 -0.396961   4581784  0.876373   -11 -0.562569  0.0000 0.000662 0.000749 0.002711 -0.121902  0.179663 -0.012305
PMTS 12MAR18 2012.2108 56004 1680 0  -71.8  -3332 -0.395902   4581784  0.875468   -11 -0.561610  0.0000 0.000674 0.000764 0.002747 -0.145896  0.199387 -0.028266
PMTS 12MAR19 2012.2136 56005 1680 1  -71.8  -3332 -0.397458   4581784  0.877582   -11 -0.558920  0.0000 0.000661 0.000761 0.002716 -0.133208  0.185667  0.022141
PMTS 12MAR20 2012.2163 56006 1680 2  -71.8  -3332 -0.396392   4581784  0.874708   -11 -0.558205  0.0000 0.000658 0.000756 0.002673 -0.122298  0.172683  0.012029
PMTS 12MAR21 2012.2190 56007 1680 3  -71.8  -3332 -0.393450   4581784  0.873026   -11 -0.562466  0.0000 0.000831 0.000917 0.003426 -0.150803  0.173859 -0.045117
PMTS 12MAR22 2012.2218 56008 1680 4  -71.8  -3332 -0.401573   4581784  0.880744   -11 -0.565578  0.0000 0.000653 0.000753 0.002680 -0.123948  0.164366  0.015984
PMTS 12MAR23 2012.2245 56009 1680 5  -71.8  -3332 -0.398791   4581784  0.878101   -11 -0.559123  0.0000 0.000655 0.000754 0.002661 -0.130393  0.161877  0.003729
PMTS 12MAR24 2012.2272 56010 1680 6  -71.8  -3332 -0.397480   4581784  0.879778   -11 -0.561536  0.0000 0.000661 0.000755 0.002688 -0.147897  0.184292 -0.017776
PMTS 12MAR25 2012.2300 56011 1681 0  -71.8  -3332 -0.396539   4581784  0.877566   -11 -0.561368  0.0000 0.000669 0.000775 0.002737 -0.120698  0.181307  0.022625
PMTS 12MAR26 2012.2327 56012 1681 1  -71.8  -3332 -0.399764   4581784  0.880379   -11 -0.568441  0.0000 0.000639 0.000742 0.002587 -0.118167  0.145132  0.018220
PMTS 12MAR27 2012.2355 56013 1681 2  -71.8  -3332 -0.398212   4581784  0.881664   -11 -0.570465  0.0000 0.000646 0.000747 0.002664 -0.111097  0.174323  0.004117
PMTS 12MAR28 2012.2382 56014 1681 3  -71.8  -3332 -0.399860   4581784  0.881780   -11 -0.566918  0.0000 0.000643 0.000738 0.002612 -0.118977  0.151435 -0.000489
PMTS 12MAR29 2012.2409 56015 1681 4  -71.8  -3332 -0.401073   4581784  0.882564   -11 -0.573923  0.0000 0.000641 0.000750 0.002645 -0.098021  0.125038  0.045108
PMTS 12MAR30 2012.2437 56016 1681 5  -71.8  -3332 -0.396796   4581784  0.877976   -11 -0.562203  0.0000 0.000649 0.000751 0.002657 -0.121600  0.150888  0.023919
PMTS 12MAR31 2012.2464 56017 1681 6  -71.8  -3332 -0.400329   4581784  0.884182   -11 -0.565919  0.0000 0.000650 0.000747 0.002645 -0.128315  0.156974  0.015791
PMTS 12APR01 2012.2491 56018 1682 0  -71.8  -3332 -0.400187   4581784  0.881072   -11 -0.560428  0.0000 0.000653 0.000742 0.002655 -0.137234  0.186403 -0.015025
PMTS 12APR02 2012.2519 56019 1682 1  -71.8  -3332 -0.400188   4581784  0.881568   -11 -0.563477  0.0000 0.000653 0.000747 0.002655 -0.154286  0.182973 -0.014461
