 2005 10 21  10 35      175.0      -1.94       0.70       -6.08       0.77   0.2636
 2005 10 28  10 28      182.0      -2.05       0.70       -5.87       0.74   0.2827
 2005 11 04  10 21      189.0      -2.16       0.71       -5.67       0.72   0.3008
 2005 11 11  10 15      196.0      -2.27       0.71       -5.48       0.69   0.3180
 2005 11 18  10 08      203.0      -2.37       0.72       -5.31       0.67   0.3344
 2005 11 25  10 01      210.0      -2.47       0.72       -5.15       0.65   0.3499
 2005 12 02  09 54      217.0      -2.57       0.72       -4.99       0.63   0.3648
 2005 12 09  09 47      224.0      -2.67       0.73       -4.85       0.61   0.3789
 2005 12 16  09 40      231.0      -2.76       0.73       -4.71       0.59   0.3923
 2005 12 23  09 33      238.0      -2.85       0.74       -4.58       0.58   0.4052
 2005 12 30  09 26      245.0      -2.93       0.74       -4.46       0.56   0.4175
 2006 01 06  09 19      252.0      -3.02       0.75       -4.34       0.55   0.4292
 2006 01 13  09 12      259.0      -3.10       0.75       -4.23       0.53   0.4405
 2006 01 20  09 06      266.0      -3.18       0.76       -4.13       0.52   0.4512
 2006 01 27  08 59      273.0      -3.26       0.76       -4.03       0.51   0.4615
 2006 02 03  08 52      280.0      -3.33       0.76       -3.93       0.50   0.4714
 2006 02 10  08 45      287.0      -3.41       0.77       -3.84       0.49   0.4809
 2006 02 17  08 38      294.0      -3.48       0.77       -3.76       0.47   0.4900
 2006 02 24  08 31      301.0      -3.55       0.78       -3.67       0.46   0.4988
 2006 03 03  08 24      308.0      -3.62       0.78       -3.59       0.45   0.5072
 2006 03 10  08 17      315.0      -3.69       0.79       -3.52       0.44   0.5153
 2006 03 17  08 10      322.0      -3.76       0.79       -3.45       0.44   0.5231
 2006 03 24  08 03      329.0      -3.82       0.80       -3.38       0.43   0.5306
 2006 03 31  07 57      336.0      -3.89       0.80       -3.31       0.42   0.5379
 2006 04 07  07 50      343.0      -3.95       0.80       -3.24       0.41   0.5449
 2006 04 14  07 43      350.0      -4.01       0.81       -3.18       0.40   0.5516
 2006 04 21  07 36      357.0      -4.07       0.81       -3.12       0.39   0.5581
 2006 04 28  07 29      364.0      -4.13       0.82       -3.07       0.39   0.5644
 2006 05 05  07 22      371.0      -4.19       0.82       -3.01       0.38   0.5705
 2006 05 12  07 15      378.0      -4.25       0.82       -2.96       0.37   0.5764
 2006 05 19  07 08      385.0      -4.30       0.83       -2.91       0.37   0.5821
 2006 05 26  07 01      392.0      -4.36       0.83       -2.86       0.36   0.5876
 2006 06 02  06 55      399.0      -4.41       0.84       -2.81       0.35   0.5930
 2006 06 09  06 48      406.0      -4.46       0.84       -2.76       0.35   0.5981
 2006 06 16  06 41      413.0      -4.52       0.85       -2.72       0.34   0.6032
 2006 06 23  06 34      420.0      -4.57       0.85       -2.67       0.34   0.6080
 2006 06 30  06 27      427.0      -4.62       0.85       -2.63       0.33   0.6128
 2006 07 07  06 20      434.0      -4.67       0.86       -2.59       0.33   0.6174
 2006 07 14  06 13      441.0      -4.72       0.86       -2.55       0.32   0.6218
 2006 07 21  06 06      448.0      -4.77       0.86       -2.51       0.32   0.6262
 2006 07 28  05 59      455.0      -4.82       0.87       -2.48       0.31   0.6304
 2006 08 04  05 52      462.0      -4.86       0.87       -2.44       0.31   0.6345
 2006 08 11  05 46      469.0      -4.91       0.88       -2.40       0.30   0.6385
 2006 08 18  05 39      476.0      -4.95       0.88       -2.37       0.30   0.6423
 2006 08 25  05 32      483.0      -5.00       0.88       -2.34       0.29   0.6461
 2006 09 01  05 25      490.0      -5.04       0.89       -2.30       0.29   0.6498
 2006 09 08  05 18      497.0      -5.09       0.89       -2.27       0.29   0.6534
 2006 09 15  05 11      504.0      -5.13       0.89       -2.24       0.28   0.6569
 2006 09 22  05 04      511.0      -5.17       0.90       -2.21       0.28   0.6603
 2006 09 29  04 57      518.0      -5.22       0.90       -2.18       0.28   0.6636
 2006 10 06  04 50      525.0      -5.26       0.90       -2.16       0.27   0.6669
 2006 10 13  04 43      532.0      -5.30       0.91       -2.13       0.27   0.6700
 2006 10 20  04 37      539.0      -5.34       0.91       -2.10       0.27   0.6731
 2006 10 27  04 30      546.0      -5.38       0.91       -2.08       0.26   0.6761
 2006 11 03  04 23      553.0      -5.42       0.92       -2.05       0.26   0.6791
 2006 11 10  04 16      560.0      -5.46       0.92       -2.02       0.26   0.6819
 2006 11 17  04 09      567.0      -5.50       0.92       -2.00       0.25   0.6848
 2006 11 24  04 02      574.0      -5.53       0.93       -1.98       0.25   0.6875
 2006 12 01  03 55      581.0      -5.57       0.93       -1.95       0.25   0.6902
 2006 12 08  03 48      588.0      -5.61       0.93       -1.93       0.24   0.6928
 2006 12 15  03 41      595.0      -5.65       0.94       -1.91       0.24   0.6954
 2006 12 22  03 34      602.0      -5.68       0.94       -1.89       0.24   0.6979
 2006 12 29  03 28      609.0      -5.72       0.94       -1.87       0.24   0.7004
 2007 01 05  03 21      616.0      -5.75       0.95       -1.85       0.23   0.7028
 2007 01 12  03 14      623.0      -5.79       0.95       -1.83       0.23   0.7051
 2007 01 19  03 07      630.0      -5.82       0.95       -1.81       0.23   0.7074
 2007 01 26  03 00      637.0      -5.86       0.96       -1.79       0.23   0.7097
 2007 02 02  02 53      644.0      -5.89       0.96       -1.77       0.22   0.7119
 2007 02 09  02 46      651.0      -5.93       0.96       -1.75       0.22   0.7141
 2007 02 16  02 39      658.0      -5.96       0.97       -1.73       0.22   0.7162
 2007 02 23  02 32      665.0      -5.99       0.97       -1.71       0.22   0.7183
 2007 03 02  02 25      672.0      -6.03       0.97       -1.70       0.21   0.7204
 2007 03 09  02 19      679.0      -6.06       0.97       -1.68       0.21   0.7224
 2007 03 16  02 12      686.0      -6.09       0.98       -1.66       0.21   0.7244
 2007 03 23  02 05      693.0      -6.12       0.98       -1.65       0.21   0.7263
 2007 03 30  01 58      700.0      -6.15       0.98       -1.63       0.21   0.7282
 2007 04 06  01 51      707.0      -6.18       0.99       -1.61       0.20   0.7301
 2007 04 13  01 44      714.0      -6.21       0.99       -1.60       0.20   0.7319
 2007 04 20  01 37      721.0      -6.25       0.99       -1.58       0.20   0.7337
 2007 04 27  01 30      728.0      -6.28       0.99       -1.57       0.20   0.7355
 2007 05 04  01 23      735.0      -6.31       1.00       -1.55       0.20   0.7372
 2007 05 11  01 16      742.0      -6.33       1.00       -1.54       0.19   0.7389
 2007 05 18  01 10      749.0      -6.36       1.00       -1.53       0.19   0.7406
 2007 05 25  01 03      756.0      -6.39       1.01       -1.51       0.19   0.7422
 2007 06 01  00 56      763.0      -6.42       1.01       -1.50       0.19   0.7438
 2007 06 08  00 49      770.0      -6.45       1.01       -1.48       0.19   0.7454
 2007 06 15  00 42      777.0      -6.48       1.01       -1.47       0.19   0.7470
 2007 06 22  00 35      784.0      -6.51       1.02       -1.46       0.18   0.7485
 2007 06 29  00 28      791.0      -6.54       1.02       -1.45       0.18   0.7501
 2007 07 06  00 21      798.0      -6.56       1.02       -1.43       0.18   0.7515
 2007 07 13  00 14      805.0      -6.59       1.02       -1.42       0.18   0.7530
 2007 07 20  00 07      812.0      -6.62       1.03       -1.41       0.18   0.7545
 2007 07 27  00 01      819.0      -6.64       1.03       -1.40       0.18   0.7559
 2007 08 02  23 54      826.0      -6.67       1.03       -1.39       0.17   0.7573
 2007 08 09  23 47      833.0      -6.70       1.03       -1.37       0.17   0.7586
 2007 08 16  23 40      840.0      -6.72       1.04       -1.36       0.17   0.7600
 2007 08 23  23 33      847.0      -6.75       1.04       -1.35       0.17   0.7613
 2007 08 30  23 26      854.0      -6.78       1.04       -1.34       0.17   0.7626
 2007 09 06  23 19      861.0      -6.80       1.04       -1.33       0.17   0.7639
 2007 09 13  23 12      868.0      -6.83       1.05       -1.32       0.17   0.7652
 2007 09 20  23 05      875.0      -6.85       1.05       -1.31       0.17   0.7665
 2007 09 27  22 58      882.0      -6.88       1.05       -1.30       0.16   0.7677
 2007 10 04  22 52      889.0      -6.90       1.05       -1.29       0.16   0.7689
 2007 10 11  22 45      896.0      -6.93       1.06       -1.28       0.16   0.7701
 2007 10 18  22 38      903.0      -6.95       1.06       -1.27       0.16   0.7713
 2007 10 25  22 31      910.0      -6.97       1.06       -1.26       0.16   0.7725
 2007 11 01  22 24      917.0      -7.00       1.06       -1.25       0.16   0.7736
 2007 11 08  22 17      924.0      -7.02       1.07       -1.24       0.16   0.7748
 2007 11 15  22 10      931.0      -7.05       1.07       -1.23       0.16   0.7759
 2007 11 22  22 03      938.0      -7.07       1.07       -1.22       0.15   0.7770
 2007 11 29  21 56      945.0      -7.09       1.07       -1.21       0.15   0.7781
 2007 12 06  21 49      952.0      -7.12       1.08       -1.21       0.15   0.7791
 2007 12 13  21 43      959.0      -7.14       1.08       -1.20       0.15   0.7802
 2007 12 20  21 36      966.0      -7.16       1.08       -1.19       0.15   0.7812
 2007 12 27  21 29      973.0      -7.18       1.08       -1.18       0.15   0.7823
