 2005 09 20  20 52      273.0      -1.99       0.52       -1.38       0.32   0.1852
 2005 09 27  20 45      280.0      -2.02       0.52       -1.34       0.31   0.1966
 2005 10 04  20 38      287.0      -2.05       0.52       -1.31       0.31   0.2076
 2005 10 11  20 31      294.0      -2.07       0.52       -1.28       0.30   0.2182
 2005 10 18  20 24      301.0      -2.10       0.52       -1.25       0.29   0.2286
 2005 10 25  20 17      308.0      -2.12       0.53       -1.23       0.29   0.2386
 2005 11 01  20 10      315.0      -2.14       0.53       -1.20       0.28   0.2483
 2005 11 08  20 03      322.0      -2.17       0.53       -1.18       0.28   0.2578
 2005 11 15  19 57      329.0      -2.19       0.53       -1.15       0.27   0.2670
 2005 11 22  19 50      336.0      -2.21       0.53       -1.13       0.26   0.2759
 2005 11 29  19 43      343.0      -2.23       0.53       -1.11       0.26   0.2846
 2005 12 06  19 36      350.0      -2.25       0.53       -1.08       0.25   0.2931
 2005 12 13  19 29      357.0      -2.27       0.53       -1.06       0.25   0.3013
 2005 12 20  19 22      364.0      -2.29       0.54       -1.04       0.24   0.3093
 2005 12 27  19 15      371.0      -2.31       0.54       -1.02       0.24   0.3171
 2006 01 03  19 08      378.0      -2.33       0.54       -1.01       0.24   0.3247
 2006 01 10  19 01      385.0      -2.35       0.54       -0.99       0.23   0.3321
 2006 01 17  18 54      392.0      -2.37       0.54       -0.97       0.23   0.3393
 2006 01 24  18 48      399.0      -2.39       0.54       -0.95       0.22   0.3463
 2006 01 31  18 41      406.0      -2.41       0.54       -0.94       0.22   0.3532
 2006 02 07  18 34      413.0      -2.42       0.55       -0.92       0.22   0.3599
 2006 02 14  18 27      420.0      -2.44       0.55       -0.91       0.21   0.3664
 2006 02 21  18 20      427.0      -2.46       0.55       -0.89       0.21   0.3728
 2006 02 28  18 13      434.0      -2.48       0.55       -0.88       0.21   0.3790
 2006 03 07  18 06      441.0      -2.49       0.55       -0.87       0.20   0.3850
 2006 03 14  17 59      448.0      -2.51       0.55       -0.85       0.20   0.3909
 2006 03 21  17 52      455.0      -2.53       0.56       -0.84       0.20   0.3967
 2006 03 28  17 45      462.0      -2.54       0.56       -0.83       0.19   0.4024
 2006 04 04  17 39      469.0      -2.56       0.56       -0.82       0.19   0.4079
 2006 04 11  17 32      476.0      -2.57       0.56       -0.80       0.19   0.4133
 2006 04 18  17 25      483.0      -2.59       0.56       -0.79       0.19   0.4186
 2006 04 25  17 18      490.0      -2.60       0.56       -0.78       0.18   0.4238
 2006 05 02  17 11      497.0      -2.62       0.56       -0.77       0.18   0.4288
 2006 05 09  17 04      504.0      -2.63       0.57       -0.76       0.18   0.4338
 2006 05 16  16 57      511.0      -2.65       0.57       -0.75       0.18   0.4386
 2006 05 23  16 50      518.0      -2.66       0.57       -0.74       0.17   0.4433
 2006 05 30  16 43      525.0      -2.68       0.57       -0.73       0.17   0.4480
 2006 06 06  16 36      532.0      -2.69       0.57       -0.72       0.17   0.4525
 2006 06 13  16 30      539.0      -2.70       0.57       -0.71       0.17   0.4570
 2006 06 20  16 23      546.0      -2.72       0.57       -0.70       0.16   0.4613
 2006 06 27  16 16      553.0      -2.73       0.58       -0.69       0.16   0.4656
 2006 07 04  16 09      560.0      -2.74       0.58       -0.69       0.16   0.4698
 2006 07 11  16 02      567.0      -2.76       0.58       -0.68       0.16   0.4739
 2006 07 18  15 55      574.0      -2.77       0.58       -0.67       0.16   0.4780
 2006 07 25  15 48      581.0      -2.78       0.58       -0.66       0.15   0.4819
 2006 08 01  15 41      588.0      -2.79       0.58       -0.65       0.15   0.4858
 2006 08 08  15 34      595.0      -2.81       0.58       -0.65       0.15   0.4896
 2006 08 15  15 28      602.0      -2.82       0.59       -0.64       0.15   0.4933
 2006 08 22  15 21      609.0      -2.83       0.59       -0.63       0.15   0.4970
 2006 08 29  15 14      616.0      -2.84       0.59       -0.62       0.15   0.5006
 2006 09 05  15 07      623.0      -2.86       0.59       -0.62       0.14   0.5041
 2006 09 12  15 00      630.0      -2.87       0.59       -0.61       0.14   0.5076
 2006 09 19  14 53      637.0      -2.88       0.59       -0.60       0.14   0.5110
 2006 09 26  14 46      644.0      -2.89       0.59       -0.60       0.14   0.5143
 2006 10 03  14 39      651.0      -2.90       0.60       -0.59       0.14   0.5176
 2006 10 10  14 32      658.0      -2.91       0.60       -0.59       0.14   0.5209
 2006 10 17  14 25      665.0      -2.92       0.60       -0.58       0.14   0.5240
 2006 10 24  14 19      672.0      -2.93       0.60       -0.57       0.13   0.5272
 2006 10 31  14 12      679.0      -2.95       0.60       -0.57       0.13   0.5302
 2006 11 07  14 05      686.0      -2.96       0.60       -0.56       0.13   0.5332
 2006 11 14  13 58      693.0      -2.97       0.60       -0.56       0.13   0.5362
 2006 11 21  13 51      700.0      -2.98       0.61       -0.55       0.13   0.5391
 2006 11 28  13 44      707.0      -2.99       0.61       -0.55       0.13   0.5420
 2006 12 05  13 37      714.0      -3.00       0.61       -0.54       0.13   0.5448
 2006 12 12  13 30      721.0      -3.01       0.61       -0.53       0.13   0.5476
 2006 12 19  13 23      728.0      -3.02       0.61       -0.53       0.12   0.5503
 2006 12 26  13 16      735.0      -3.03       0.61       -0.52       0.12   0.5530
 2007 01 02  13 10      742.0      -3.04       0.61       -0.52       0.12   0.5557
 2007 01 09  13 03      749.0      -3.05       0.61       -0.51       0.12   0.5583
 2007 01 16  12 56      756.0      -3.06       0.62       -0.51       0.12   0.5609
 2007 01 23  12 49      763.0      -3.07       0.62       -0.51       0.12   0.5634
 2007 01 30  12 42      770.0      -3.08       0.62       -0.50       0.12   0.5659
 2007 02 06  12 35      777.0      -3.09       0.62       -0.50       0.12   0.5683
 2007 02 13  12 28      784.0      -3.10       0.62       -0.49       0.12   0.5707
 2007 02 20  12 21      791.0      -3.11       0.62       -0.49       0.11   0.5731
 2007 02 27  12 14      798.0      -3.12       0.62       -0.48       0.11   0.5755
 2007 03 06  12 07      805.0      -3.13       0.62       -0.48       0.11   0.5778
 2007 03 13  12 01      812.0      -3.13       0.63       -0.48       0.11   0.5801
 2007 03 20  11 54      819.0      -3.14       0.63       -0.47       0.11   0.5823
 2007 03 27  11 47      826.0      -3.15       0.63       -0.47       0.11   0.5845
 2007 04 03  11 40      833.0      -3.16       0.63       -0.46       0.11   0.5867
 2007 04 10  11 33      840.0      -3.17       0.63       -0.46       0.11   0.5889
 2007 04 17  11 26      847.0      -3.18       0.63       -0.46       0.11   0.5910
 2007 04 24  11 19      854.0      -3.19       0.63       -0.45       0.11   0.5931
 2007 05 01  11 12      861.0      -3.20       0.63       -0.45       0.11   0.5951
 2007 05 08  11 05      868.0      -3.21       0.64       -0.45       0.10   0.5972
 2007 05 15  10 58      875.0      -3.21       0.64       -0.44       0.10   0.5992
 2007 05 22  10 52      882.0      -3.22       0.64       -0.44       0.10   0.6012
 2007 05 29  10 45      889.0      -3.23       0.64       -0.43       0.10   0.6031
 2007 06 05  10 38      896.0      -3.24       0.64       -0.43       0.10   0.6051
 2007 06 12  10 31      903.0      -3.25       0.64       -0.43       0.10   0.6070
 2007 06 19  10 24      910.0      -3.26       0.64       -0.42       0.10   0.6088
 2007 06 26  10 17      917.0      -3.26       0.64       -0.42       0.10   0.6107
 2007 07 03  10 10      924.0      -3.27       0.65       -0.42       0.10   0.6125
 2007 07 10  10 03      931.0      -3.28       0.65       -0.42       0.10   0.6143
 2007 07 17  09 56      938.0      -3.29       0.65       -0.41       0.10   0.6161
 2007 07 24  09 49      945.0      -3.30       0.65       -0.41       0.10   0.6179
 2007 07 31  09 43      952.0      -3.30       0.65       -0.41       0.10   0.6196
 2007 08 07  09 36      959.0      -3.31       0.65       -0.40       0.09   0.6213
 2007 08 14  09 29      966.0      -3.32       0.65       -0.40       0.09   0.6230
 2007 08 21  09 22      973.0      -3.33       0.65       -0.40       0.09   0.6247
 2007 08 28  09 15      980.0      -3.33       0.65       -0.39       0.09   0.6264
 2007 09 04  09 08      987.0      -3.34       0.66       -0.39       0.09   0.6280
 2007 09 11  09 01      994.0      -3.35       0.66       -0.39       0.09   0.6296
 2007 09 18  08 54     1001.0      -3.36       0.66       -0.39       0.09   0.6312
 2007 09 25  08 47     1008.0      -3.36       0.66       -0.38       0.09   0.6328
 2007 10 02  08 40     1015.0      -3.37       0.66       -0.38       0.09   0.6344
 2007 10 09  08 34     1022.0      -3.38       0.66       -0.38       0.09   0.6359
 2007 10 16  08 27     1029.0      -3.39       0.66       -0.38       0.09   0.6374
 2007 10 23  08 20     1036.0      -3.39       0.66       -0.37       0.09   0.6389
 2007 10 30  08 13     1043.0      -3.40       0.66       -0.37       0.09   0.6404
 2007 11 06  08 06     1050.0      -3.41       0.66       -0.37       0.09   0.6419
 2007 11 13  07 59     1057.0      -3.41       0.67       -0.37       0.09   0.6434
 2007 11 20  07 52     1064.0      -3.42       0.67       -0.36       0.09   0.6448
 2007 11 27  07 45     1071.0      -3.43       0.67       -0.36       0.08   0.6462
 2007 12 04  07 38     1078.0      -3.43       0.67       -0.36       0.08   0.6476
 2007 12 11  07 31     1085.0      -3.44       0.67       -0.36       0.08   0.6490
 2007 12 18  07 25     1092.0      -3.45       0.67       -0.35       0.08   0.6504
 2007 12 25  07 18     1099.0      -3.46       0.67       -0.35       0.08   0.6518
