site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
FOS1 09DEC18 2009.9630 55183 1562 5  -68.3   -745 -0.471901  -7915510 -0.935891   158  0.819625 -0.0100 0.001025 0.001497 0.006024  0.005735  0.310019 -0.057378
FOS1 11JAN19 2011.0500 55580 1619 3  -68.3   -745 -0.457334  -7915510 -0.925866   158  0.789771  0.0000 0.000504 0.000641 0.002775  0.135554  0.296857  0.028458
FOS1 11JAN20 2011.0527 55581 1619 4  -68.3   -745 -0.454418  -7915510 -0.925325   158  0.790406  0.0000 0.000494 0.000645 0.002722  0.164300  0.308278  0.036582
FOS1 11JAN21 2011.0554 55582 1619 5  -68.3   -745 -0.456017  -7915510 -0.925755   158  0.794780  0.0000 0.000496 0.000632 0.002731  0.166636  0.306684  0.051809
FOS1 11JAN22 2011.0582 55583 1619 6  -68.3   -745 -0.456950  -7915510 -0.923625   158  0.795045  0.0000 0.000500 0.000639 0.002706  0.181692  0.285183  0.058858
FOS1 11JAN23 2011.0609 55584 1620 0  -68.3   -745 -0.456486  -7915510 -0.926566   158  0.792259  0.0000 0.000493 0.000626 0.002716  0.154641  0.294742  0.039510
FOS1 11JAN24 2011.0637 55585 1620 1  -68.3   -745 -0.457453  -7915510 -0.925063   158  0.797886  0.0000 0.000492 0.000631 0.002686  0.172916  0.295637  0.053535
FOS1 11JAN25 2011.0664 55586 1620 2  -68.3   -745 -0.455952  -7915510 -0.926362   158  0.800741  0.0000 0.000494 0.000629 0.002736  0.148606  0.299357  0.047009
FOS1 11JAN26 2011.0691 55587 1620 3  -68.3   -745 -0.457470  -7915510 -0.924510   158  0.800957  0.0000 0.000509 0.000645 0.002900  0.149597  0.328056  0.022444
FOS1 11JAN27 2011.0719 55588 1620 4  -68.3   -745 -0.454388  -7915510 -0.924104   158  0.795812  0.0000 0.000496 0.000636 0.002735  0.156463  0.298634  0.049077
FOS1 11JAN28 2011.0746 55589 1620 5  -68.3   -745 -0.456311  -7915510 -0.927650   158  0.795167  0.0000 0.000497 0.000637 0.002714  0.160208  0.285416  0.045454
FOS1 11JAN29 2011.0773 55590 1620 6  -68.3   -745 -0.454721  -7915510 -0.922282   158  0.794956  0.0000 0.000497 0.000634 0.002701  0.168219  0.286928  0.056782
FOS1 11JAN30 2011.0801 55591 1621 0  -68.3   -745 -0.456258  -7915510 -0.923335   158  0.793958  0.0000 0.000490 0.000630 0.002714  0.148159  0.294178  0.055730
FOS1 11JAN31 2011.0828 55592 1621 1  -68.3   -745 -0.458743  -7915510 -0.925928   158  0.795301  0.0000 0.000497 0.000634 0.002749  0.155836  0.313599  0.043812
FOS1 11FEB01 2011.0856 55593 1621 2  -68.3   -745 -0.454459  -7915510 -0.924218   158  0.798835  0.0000 0.000495 0.000644 0.002728  0.159053  0.302485  0.045611
FOS1 11FEB02 2011.0883 55594 1621 3  -68.3   -745 -0.457753  -7915510 -0.924713   158  0.790865  0.0000 0.000496 0.000630 0.002744  0.149584  0.305847  0.054480
FOS1 11FEB03 2011.0910 55595 1621 4  -68.3   -745 -0.458662  -7915510 -0.924367   158  0.794365  0.0000 0.000490 0.000626 0.002686  0.168152  0.276552  0.070907
FOS1 11FEB04 2011.0938 55596 1621 5  -68.3   -745 -0.454580  -7915510 -0.923255   158  0.798684  0.0000 0.000504 0.000635 0.002737  0.182980  0.306453  0.062385
FOS1 11FEB05 2011.0965 55597 1621 6  -68.3   -745 -0.455089  -7915510 -0.923880   158  0.795864  0.0000 0.000489 0.000623 0.002683  0.161446  0.297239  0.049447
FOS1 11FEB06 2011.0992 55598 1622 0  -68.3   -745 -0.457223  -7915510 -0.923837   158  0.798430  0.0000 0.000492 0.000635 0.002721  0.160480  0.300470  0.041398
FOS1 11FEB07 2011.1020 55599 1622 1  -68.3   -745 -0.455118  -7915510 -0.922842   158  0.797296  0.0000 0.000495 0.000634 0.002748  0.155333  0.314439  0.042395
FOS1 11FEB08 2011.1047 55600 1622 2  -68.3   -745 -0.456624  -7915510 -0.924183   158  0.797000  0.0000 0.000498 0.000639 0.002731  0.165017  0.293729  0.043070
FOS1 11FEB09 2011.1075 55601 1622 3  -68.3   -745 -0.455716  -7915510 -0.922831   158  0.798332  0.0000 0.000499 0.000640 0.002739  0.174873  0.307185  0.051412
FOS1 11FEB10 2011.1102 55602 1622 4  -68.3   -745 -0.458466  -7915510 -0.924676   158  0.792016  0.0000 0.000500 0.000624 0.002723  0.179426  0.300781  0.056785
FOS1 11FEB11 2011.1129 55603 1622 5  -68.3   -745 -0.457993  -7915510 -0.922328   158  0.801307  0.0000 0.000498 0.000634 0.002732  0.170411  0.300920  0.043768
FOS1 11FEB12 2011.1157 55604 1622 6  -68.3   -745 -0.457026  -7915510 -0.923335   158  0.797698  0.0000 0.000493 0.000637 0.002723  0.163515  0.294935  0.041760
FOS1 11FEB13 2011.1184 55605 1623 0  -68.3   -745 -0.457157  -7915510 -0.923827   158  0.798859  0.0000 0.000492 0.000630 0.002737  0.147063  0.299426  0.028792
FOS1 11FEB14 2011.1211 55606 1623 1  -68.3   -745 -0.453114  -7915510 -0.924886   158  0.794464  0.0000 0.000499 0.000646 0.002732  0.185474  0.291420  0.055101
FOS1 11FEB15 2011.1239 55607 1623 2  -68.3   -745 -0.450981  -7915510 -0.924029   158  0.800587  0.0000 0.000511 0.000647 0.002778  0.186238  0.323339  0.044729
FOS1 11FEB16 2011.1266 55608 1623 3  -68.3   -745 -0.455025  -7915510 -0.921855   158  0.804227  0.0000 0.000515 0.000645 0.002806  0.173430  0.317046  0.043239
FOS1 11FEB17 2011.1294 55609 1623 4  -68.3   -745 -0.455463  -7915510 -0.923123   158  0.800079  0.0000 0.000495 0.000639 0.002722  0.167854  0.296141  0.042410
FOS1 11FEB18 2011.1321 55610 1623 5  -68.3   -745 -0.453042  -7915510 -0.924003   158  0.796531  0.0000 0.000496 0.000644 0.002737  0.161121  0.299248  0.026812
FOS1 11FEB19 2011.1348 55611 1623 6  -68.3   -745 -0.455529  -7915510 -0.922833   158  0.795049  0.0000 0.000494 0.000638 0.002733  0.153783  0.301196  0.039183
FOS1 11FEB20 2011.1376 55612 1624 0  -68.3   -745 -0.455592  -7915510 -0.923252   158  0.799283  0.0000 0.000496 0.000639 0.002724  0.165223  0.300686  0.041595
FOS1 11FEB21 2011.1403 55613 1624 1  -68.3   -745 -0.454116  -7915510 -0.925086   158  0.797457  0.0000 0.000496 0.000636 0.002722  0.167978  0.303525  0.045737
FOS1 11FEB22 2011.1431 55614 1624 2  -68.3   -745 -0.455290  -7915510 -0.922403   158  0.798640  0.0000 0.000499 0.000631 0.002719  0.169383  0.298390  0.050685
FOS1 11FEB23 2011.1458 55615 1624 3  -68.3   -745 -0.452546  -7915510 -0.921904   158  0.809805  0.0000 0.000500 0.000658 0.002767  0.167634  0.276445  0.043310
FOS1 11FEB24 2011.1485 55616 1624 4  -68.3   -745 -0.453845  -7915510 -0.924346   158  0.806462  0.0000 0.000490 0.000637 0.002680  0.181183  0.293710  0.056337
FOS1 11FEB25 2011.1513 55617 1624 5  -68.3   -745 -0.452300  -7915510 -0.922661   158  0.803358  0.0000 0.000494 0.000630 0.002740  0.158791  0.312732  0.053920
FOS1 11FEB26 2011.1540 55618 1624 6  -68.3   -745 -0.453260  -7915510 -0.922612   158  0.799931  0.0000 0.000497 0.000633 0.002735  0.172145  0.305618  0.059476
FOS1 11FEB27 2011.1567 55619 1625 0  -68.3   -745 -0.451576  -7915510 -0.920114   158  0.801874  0.0000 0.000501 0.000642 0.002740  0.173183  0.304952  0.044036
FOS1 11FEB28 2011.1595 55620 1625 1  -68.3   -745 -0.451915  -7915510 -0.920133   158  0.800982  0.0000 0.000498 0.000646 0.002749  0.162949  0.309794  0.044936
FOS1 11MAR01 2011.1622 55621 1625 2  -68.3   -745 -0.452265  -7915510 -0.923916   158  0.799098  0.0000 0.000495 0.000630 0.002741  0.152397  0.307218  0.038172
FOS1 11MAR02 2011.1650 55622 1625 3  -68.3   -745 -0.455184  -7915510 -0.919979   158  0.806780  0.0000 0.000495 0.000645 0.002739  0.171015  0.308331  0.051022
FOS1 11MAR03 2011.1677 55623 1625 4  -68.3   -745 -0.455481  -7915510 -0.919709   158  0.805517  0.0000 0.000495 0.000630 0.002756  0.158422  0.314691  0.060332
FOS1 11MAR04 2011.1704 55624 1625 5  -68.3   -745 -0.453109  -7915510 -0.920079   158  0.806570  0.0000 0.000497 0.000621 0.002729  0.159493  0.305181  0.048264
FOS1 11MAR05 2011.1732 55625 1625 6  -68.3   -745 -0.453978  -7915510 -0.918857   158  0.806451  0.0000 0.000496 0.000640 0.002727  0.156627  0.291120  0.039490
FOS1 11MAR06 2011.1759 55626 1626 0  -68.3   -745 -0.456609  -7915510 -0.921318   158  0.794918  0.0000 0.000495 0.000634 0.002711  0.154799  0.288327  0.038969
FOS1 11MAR07 2011.1786 55627 1626 1  -68.3   -745 -0.453303  -7915510 -0.921999   158  0.799860  0.0000 0.000488 0.000631 0.002681  0.176738  0.293211  0.056103
FOS1 11MAR08 2011.1814 55628 1626 2  -68.3   -745 -0.452117  -7915510 -0.922386   158  0.799346  0.0000 0.000494 0.000636 0.002729  0.173980  0.305786  0.059167
FOS1 11MAR09 2011.1841 55629 1626 3  -68.3   -745 -0.451668  -7915510 -0.922256   158  0.800172  0.0000 0.000497 0.000631 0.002718  0.164084  0.296820  0.057796
FOS1 11MAR10 2011.1869 55630 1626 4  -68.3   -745 -0.453486  -7915510 -0.921665   158  0.798698  0.0000 0.000501 0.000639 0.002736  0.170872  0.295102  0.053602
FOS1 11MAR11 2011.1896 55631 1626 5  -68.3   -745 -0.452233  -7915510 -0.925581   158  0.798791  0.0000 0.000498 0.000628 0.002731  0.159443  0.281919  0.064677
FOS1 11MAR12 2011.1923 55632 1626 6  -68.3   -745 -0.455222  -7915510 -0.921130   158  0.799713  0.0000 0.000491 0.000633 0.002698  0.162396  0.303220  0.052847
FOS1 11MAR13 2011.1951 55633 1627 0  -68.3   -745 -0.454299  -7915510 -0.922592   158  0.802114  0.0000 0.000498 0.000639 0.002693  0.190381  0.296359  0.074834
FOS1 11MAR14 2011.1978 55634 1627 1  -68.3   -745 -0.452911  -7915510 -0.926101   158  0.801744  0.0000 0.000494 0.000635 0.002725  0.174291  0.305620  0.065162
FOS1 11MAR15 2011.2005 55635 1627 2  -68.3   -745 -0.454768  -7915510 -0.924247   158  0.811797  0.0000 0.000504 0.000633 0.002749  0.171020  0.306831  0.057281
FOS1 11MAR16 2011.2033 55636 1627 3  -68.3   -745 -0.453054  -7915510 -0.923349   158  0.799776  0.0000 0.000510 0.000649 0.002787  0.189495  0.284483  0.078884
FOS1 11MAR17 2011.2060 55637 1627 4  -68.3   -745 -0.452013  -7915510 -0.922882   158  0.804276  0.0000 0.000500 0.000648 0.002722  0.176031  0.303051  0.038750
FOS1 11MAR18 2011.2088 55638 1627 5  -68.3   -745 -0.453449  -7915510 -0.922892   158  0.807906  0.0000 0.000492 0.000640 0.002721  0.158250  0.307137  0.038322
FOS1 11MAR19 2011.2115 55639 1627 6  -68.3   -745 -0.452847  -7915510 -0.924146   158  0.806887  0.0000 0.000494 0.000628 0.002709  0.169946  0.303846  0.075813
FOS1 11MAR20 2011.2142 55640 1628 0  -68.3   -745 -0.451223  -7915510 -0.924863   158  0.802397  0.0000 0.000500 0.000641 0.002763  0.162563  0.308991  0.055692
FOS1 11MAR21 2011.2170 55641 1628 1  -68.3   -745 -0.454572  -7915510 -0.921657   158  0.798476  0.0000 0.000507 0.000652 0.002831  0.175298  0.304856  0.075412
FOS1 11MAR22 2011.2197 55642 1628 2  -68.3   -745 -0.452598  -7915510 -0.922902   158  0.800592  0.0000 0.000510 0.000653 0.002808  0.191316  0.301393  0.062004
FOS1 11MAR23 2011.2225 55643 1628 3  -68.3   -745 -0.452216  -7915510 -0.924206   158  0.801615  0.0000 0.000502 0.000643 0.002733  0.165003  0.312160  0.028275
FOS1 11MAR24 2011.2252 55644 1628 4  -68.3   -745 -0.452828  -7915510 -0.920765   158  0.788337  0.0000 0.000503 0.000641 0.002747  0.160538  0.318348  0.030906
FOS1 11MAR25 2011.2279 55645 1628 5  -68.3   -745 -0.455876  -7915510 -0.920820   158  0.797780  0.0000 0.000501 0.000644 0.002757  0.176177  0.319958  0.069180
FOS1 11MAR26 2011.2307 55646 1628 6  -68.3   -745 -0.451529  -7915510 -0.921742   158  0.801474  0.0000 0.000504 0.000644 0.002776  0.167840  0.318928  0.056520
FOS1 11MAR27 2011.2334 55647 1629 0  -68.3   -745 -0.453558  -7915510 -0.924507   158  0.796329  0.0000 0.000502 0.000639 0.002743  0.164039  0.311258  0.044417
FOS1 11MAR28 2011.2361 55648 1629 1  -68.3   -745 -0.453888  -7915510 -0.923280   158  0.799089  0.0000 0.000498 0.000638 0.002723  0.161911  0.310431  0.039325
FOS1 11MAR29 2011.2389 55649 1629 2  -68.3   -745 -0.451144  -7915510 -0.923432   158  0.798595  0.0000 0.000510 0.000655 0.002766  0.157017  0.296123  0.044624
FOS1 11MAR30 2011.2416 55650 1629 3  -68.3   -745 -0.453706  -7915510 -0.925183   158  0.793442  0.0000 0.000497 0.000639 0.002731  0.163355  0.313940  0.057741
FOS1 11MAR31 2011.2444 55651 1629 4  -68.3   -745 -0.453820  -7915510 -0.922538   158  0.799936  0.0000 0.000499 0.000639 0.002749  0.182556  0.307370  0.084455
FOS1 11APR01 2011.2471 55652 1629 5  -68.3   -745 -0.451311  -7915510 -0.921929   158  0.803487  0.0000 0.000506 0.000649 0.002760  0.181185  0.315652  0.053591
FOS1 11APR02 2011.2498 55653 1629 6  -68.3   -745 -0.453830  -7915510 -0.922056   158  0.796564  0.0000 0.000497 0.000642 0.002723  0.157980  0.303692  0.041276
FOS1 11APR03 2011.2526 55654 1630 0  -68.3   -745 -0.452673  -7915510 -0.924570   158  0.797949  0.0000 0.000500 0.000637 0.002736  0.156222  0.316107  0.039145
FOS1 11APR04 2011.2553 55655 1630 1  -68.3   -745 -0.456065  -7915510 -0.924368   158  0.798892  0.0000 0.000499 0.000638 0.002735  0.150883  0.318015  0.024718
FOS1 11APR05 2011.2580 55656 1630 2  -68.3   -745 -0.451719  -7915510 -0.923219   158  0.806441  0.0000 0.000503 0.000652 0.002770  0.160527  0.298624  0.063883
FOS1 11APR06 2011.2608 55657 1630 3  -68.3   -745 -0.452990  -7915510 -0.924639   158  0.801639  0.0000 0.000511 0.000666 0.002772  0.173874  0.291858  0.066047
FOS1 11APR07 2011.2635 55658 1630 4  -68.3   -745 -0.456497  -7915510 -0.923964   158  0.797573  0.0000 0.000496 0.000645 0.002730  0.158709  0.287350  0.051793
FOS1 11APR08 2011.2663 55659 1630 5  -68.3   -745 -0.452494  -7915510 -0.920748   158  0.796532  0.0000 0.000500 0.000647 0.002743  0.162510  0.297430  0.052456
FOS1 11APR09 2011.2690 55660 1630 6  -68.3   -745 -0.453590  -7915510 -0.922200   158  0.799636  0.0000 0.000498 0.000636 0.002760  0.140623  0.303455  0.059941
FOS1 11APR10 2011.2717 55661 1631 0  -68.3   -745 -0.451446  -7915510 -0.923935   158  0.796877  0.0000 0.000498 0.000651 0.002771  0.142462  0.285973  0.075191
FOS1 11APR11 2011.2745 55662 1631 1  -68.3   -745 -0.450900  -7915510 -0.923040   158  0.799853  0.0000 0.000510 0.000663 0.002797  0.170460  0.287986  0.083016
FOS1 11APR12 2011.2772 55663 1631 2  -68.3   -745 -0.452120  -7915510 -0.925616   158  0.799150  0.0000 0.000510 0.000682 0.002877  0.163782  0.269657  0.097270
FOS1 11APR13 2011.2799 55664 1631 3  -68.3   -745 -0.452666  -7915510 -0.921365   158  0.810463  0.0000 0.000494 0.000641 0.002724  0.162384  0.294093  0.058656
FOS1 11APR14 2011.2827 55665 1631 4  -68.3   -745 -0.453157  -7915510 -0.922812   158  0.799066  0.0000 0.000499 0.000649 0.002755  0.146453  0.305577  0.040472
FOS1 11APR15 2011.2854 55666 1631 5  -68.3   -745 -0.452267  -7915510 -0.921035   158  0.796102  0.0000 0.000497 0.000642 0.002760  0.140586  0.314158  0.040600
FOS1 11APR16 2011.2882 55667 1631 6  -68.3   -745 -0.450365  -7915510 -0.920032   158  0.800533  0.0000 0.000500 0.000650 0.002770  0.165013  0.311236  0.060250
FOS1 11APR17 2011.2909 55668 1632 0  -68.3   -745 -0.456224  -7915510 -0.921083   158  0.795282  0.0000 0.000499 0.000631 0.002759  0.172217  0.308386  0.079352
FOS1 11APR18 2011.2936 55669 1632 1  -68.3   -745 -0.453915  -7915510 -0.921440   158  0.798088  0.0000 0.000501 0.000651 0.002764  0.163553  0.312101  0.048308
FOS1 11APR19 2011.2964 55670 1632 2  -68.3   -745 -0.455070  -7915510 -0.921101   158  0.798722  0.0000 0.000497 0.000647 0.002763  0.150906  0.315501  0.041697
FOS1 11APR20 2011.2991 55671 1632 3  -68.3   -745 -0.452195  -7915510 -0.919084   158  0.793688  0.0000 0.000500 0.000654 0.002801  0.152199  0.315349  0.055129
FOS1 11APR21 2011.3018 55672 1632 4  -68.3   -745 -0.454812  -7915510 -0.922364   158  0.798929  0.0000 0.000514 0.000657 0.002850  0.181152  0.319538  0.069732
FOS1 11APR22 2011.3046 55673 1632 5  -68.3   -745 -0.456745  -7915510 -0.922870   158  0.799349  0.0000 0.000498 0.000629 0.002752  0.168961  0.310293  0.084093
FOS1 11APR23 2011.3073 55674 1632 6  -68.3   -745 -0.454408  -7915510 -0.921698   158  0.797881  0.0000 0.000494 0.000649 0.002712  0.181553  0.303735  0.078907
FOS1 11APR24 2011.3101 55675 1633 0  -68.3   -745 -0.451833  -7915510 -0.922966   158  0.803823  0.0000 0.000493 0.000646 0.002729  0.155158  0.296775  0.060336
FOS1 11APR25 2011.3128 55676 1633 1  -68.3   -745 -0.451721  -7915510 -0.923450   158  0.806862  0.0000 0.000501 0.000651 0.002807  0.149310  0.320636  0.059638
FOS1 11APR26 2011.3155 55677 1633 2  -68.3   -745 -0.452105  -7915510 -0.923979   158  0.802061  0.0000 0.000504 0.000649 0.002777  0.174028  0.310215  0.063027
FOS1 11APR27 2011.3183 55678 1633 3  -68.3   -745 -0.451676  -7915510 -0.922711   158  0.805167  0.0000 0.000523 0.000646 0.002801  0.163034  0.324861  0.059455
FOS1 11APR28 2011.3210 55679 1633 4  -68.3   -745 -0.450275  -7915510 -0.922491   158  0.802176  0.0000 0.000494 0.000623 0.002719  0.159339  0.302241  0.056987
FOS1 11APR29 2011.3238 55680 1633 5  -68.3   -745 -0.453294  -7915510 -0.918645   158  0.807654  0.0000 0.000615 0.000786 0.003350  0.192431  0.273073  0.075162
FOS1 11AUG11 2011.6085 55784 1648 4  -68.3   -745 -0.448159  -7915510 -0.918925   158  0.790158  0.0000 0.000880 0.001218 0.004703  0.242564  0.239797  0.180025
FOS1 11AUG12 2011.6112 55785 1648 5  -68.3   -745 -0.448844  -7915510 -0.921510   158  0.801435  0.0000 0.000927 0.001211 0.004678  0.218376  0.261819 -0.024812
FOS1 11AUG13 2011.6140 55786 1648 6  -68.3   -745 -0.450832  -7915510 -0.919258   158  0.794275  0.0000 0.001135 0.001517 0.006002  0.129543  0.178526  0.129631
FOS1 11AUG14 2011.6167 55787 1649 0  -68.3   -745 -0.450169  -7915510 -0.918755   158  0.781997  0.0000 0.000841 0.001133 0.004577  0.249562  0.218777  0.153411
FOS1 11AUG15 2011.6194 55788 1649 1  -68.3   -745 -0.450358  -7915510 -0.918047   158  0.791538  0.0000 0.000686 0.000944 0.003776  0.181261  0.234096  0.027238
FOS1 11AUG16 2011.6222 55789 1649 2  -68.3   -745 -0.446753  -7915510 -0.917587   158  0.793102  0.0000 0.000632 0.000867 0.003499  0.149685  0.228091  0.049130
FOS1 11AUG17 2011.6249 55790 1649 3  -68.3   -745 -0.450431  -7915510 -0.915477   158  0.804432  0.0000 0.000699 0.000937 0.003790  0.076380  0.243814  0.026866
FOS1 11AUG18 2011.6277 55791 1649 4  -68.3   -745 -0.449749  -7915510 -0.917374   158  0.788091  0.0000 0.000874 0.001190 0.004735  0.157370  0.204999  0.061484
FOS1 11AUG19 2011.6304 55792 1649 5  -68.3   -745 -0.446122  -7915510 -0.920068   158  0.800281  0.0000 0.001131 0.001459 0.006103  0.108574  0.274870 -0.021478
FOS1 11AUG20 2011.6331 55793 1649 6  -68.3   -745 -0.449128  -7915510 -0.919925   158  0.801256  0.0000 0.000865 0.001203 0.004574  0.199186  0.207481  0.063804
FOS1 11AUG23 2011.6413 55796 1650 2  -68.3   -745 -0.448755  -7915510 -0.919284   158  0.793996  0.0000 0.000943 0.001327 0.005060  0.146599  0.185165  0.100541
FOS1 11AUG24 2011.6441 55797 1650 3  -68.3   -745 -0.446672  -7915510 -0.917173   158  0.805974  0.0000 0.000587 0.000782 0.003263  0.139918  0.274436  0.016707
FOS1 11AUG26 2011.6496 55799 1650 5  -68.3   -745 -0.448917  -7915510 -0.917080   158  0.797003  0.0000 0.001071 0.001382 0.005920  0.100063  0.192281  0.128761
FOS1 11AUG27 2011.6523 55800 1650 6  -68.3   -745 -0.448708  -7915510 -0.921934   158  0.788662  0.0000 0.000801 0.001086 0.004236  0.196806  0.219790  0.067165
FOS1 11AUG28 2011.6550 55801 1651 0  -68.3   -745 -0.446819  -7915510 -0.920458   158  0.793952  0.0000 0.000791 0.001067 0.004481  0.120586  0.222079  0.044923
FOS1 11AUG29 2011.6578 55802 1651 1  -68.3   -745 -0.445479  -7915510 -0.919687   158  0.793164  0.0000 0.000789 0.001090 0.004304  0.178167  0.252379  0.060226
FOS1 11AUG30 2011.6605 55803 1651 2  -68.3   -745 -0.447685  -7915510 -0.919146   158  0.788382  0.0000 0.000885 0.001217 0.004724  0.203438  0.266759  0.106790
FOS1 11SEP02 2011.6687 55806 1651 5  -68.3   -745 -0.446371  -7915510 -0.916910   158  0.794628  0.0000 0.000534 0.000708 0.002965  0.165181  0.274626  0.039124
FOS1 11SEP03 2011.6715 55807 1651 6  -68.3   -745 -0.448515  -7915510 -0.917906   158  0.794589  0.0000 0.000685 0.000905 0.003714  0.150586  0.229219  0.067127
FOS1 11SEP04 2011.6742 55808 1652 0  -68.3   -745 -0.449466  -7915510 -0.921500   158  0.797843  0.0000 0.000525 0.000714 0.002883  0.179695  0.266307  0.064559
FOS1 11SEP05 2011.6769 55809 1652 1  -68.3   -745 -0.446519  -7915510 -0.922932   158  0.803599  0.0000 0.000517 0.000689 0.002809  0.160210  0.262458  0.059191
FOS1 11SEP06 2011.6797 55810 1652 2  -68.3   -745 -0.446682  -7915510 -0.916810   158  0.798568  0.0000 0.000637 0.000888 0.003405  0.147991  0.262246  0.071081
FOS1 11SEP07 2011.6824 55811 1652 3  -68.3   -745 -0.449333  -7915510 -0.919306   158  0.794018  0.0000 0.000678 0.000919 0.003723  0.165825  0.239495  0.069402
FOS1 11SEP08 2011.6851 55812 1652 4  -68.3   -745 -0.447602  -7915510 -0.919572   158  0.792278  0.0000 0.000526 0.000701 0.002863  0.186572  0.267963  0.061287
FOS1 11SEP09 2011.6879 55813 1652 5  -68.3   -745 -0.447333  -7915510 -0.919341   158  0.792856  0.0000 0.000522 0.000709 0.002859  0.175732  0.271941  0.049877
FOS1 11SEP10 2011.6906 55814 1652 6  -68.3   -745 -0.451288  -7915510 -0.918593   158  0.790643  0.0000 0.000515 0.000700 0.002852  0.154881  0.260578  0.047767
FOS1 11SEP11 2011.6934 55815 1653 0  -68.3   -745 -0.447896  -7915510 -0.916791   158  0.788066  0.0000 0.000518 0.000676 0.002786  0.161831  0.271018  0.022565
FOS1 11SEP12 2011.6961 55816 1653 1  -68.3   -745 -0.448486  -7915510 -0.919365   158  0.789617  0.0000 0.000514 0.000670 0.002775  0.157204  0.268555  0.038262
FOS1 11SEP13 2011.6988 55817 1653 2  -68.3   -745 -0.451201  -7915510 -0.916953   158  0.784314  0.0000 0.000524 0.000704 0.002852  0.174024  0.262228  0.043673
FOS1 11SEP14 2011.7016 55818 1653 3  -68.3   -745 -0.449103  -7915510 -0.920595   158  0.783403  0.0000 0.000522 0.000684 0.002811  0.171685  0.281859  0.030790
FOS1 11SEP15 2011.7043 55819 1653 4  -68.3   -745 -0.445703  -7915510 -0.918128   158  0.793213  0.0000 0.000512 0.000679 0.002799  0.162255  0.273283  0.038448
FOS1 11SEP16 2011.7070 55820 1653 5  -68.3   -745 -0.447988  -7915510 -0.922123   158  0.787768  0.0000 0.000516 0.000683 0.002821  0.144311  0.280055  0.021321
FOS1 11SEP17 2011.7098 55821 1653 6  -68.3   -745 -0.446590  -7915510 -0.916882   158  0.790306  0.0000 0.000521 0.000701 0.002861  0.159590  0.262561  0.051755
FOS1 11SEP18 2011.7125 55822 1654 0  -68.3   -745 -0.445910  -7915510 -0.916782   158  0.794297  0.0000 0.000519 0.000683 0.002808  0.172173  0.272875  0.049789
FOS1 11SEP19 2011.7153 55823 1654 1  -68.3   -745 -0.448387  -7915510 -0.915118   158  0.783286  0.0000 0.000523 0.000685 0.002843  0.158577  0.284465  0.022448
FOS1 11SEP20 2011.7180 55824 1654 2  -68.3   -745 -0.449520  -7915510 -0.916738   158  0.785911  0.0000 0.000533 0.000702 0.002847  0.154280  0.263533  0.027838
FOS1 11SEP21 2011.7207 55825 1654 3  -68.3   -745 -0.449709  -7915510 -0.916279   158  0.790805  0.0000 0.000514 0.000680 0.002806  0.155594  0.266616  0.043471
FOS1 11SEP22 2011.7235 55826 1654 4  -68.3   -745 -0.446884  -7915510 -0.916812   158  0.794969  0.0000 0.000513 0.000672 0.002771  0.158635  0.261992  0.038945
FOS1 11SEP23 2011.7262 55827 1654 5  -68.3   -745 -0.447616  -7915510 -0.913357   158  0.783892  0.0000 0.000520 0.000677 0.002808  0.159175  0.274375  0.024612
FOS1 11SEP24 2011.7290 55828 1654 6  -68.3   -745 -0.444247  -7915510 -0.915134   158  0.781256  0.0000 0.000534 0.000687 0.002902  0.151643  0.291325  0.049840
FOS1 11SEP25 2011.7317 55829 1655 0  -68.3   -745 -0.446484  -7915510 -0.916693   158  0.784374  0.0000 0.000524 0.000700 0.002886  0.181000  0.273114  0.063608
FOS1 11SEP26 2011.7344 55830 1655 1  -68.3   -745 -0.448101  -7915510 -0.918354   158  0.786699  0.0000 0.000533 0.000714 0.002977  0.141237  0.289241  0.046894
FOS1 11SEP27 2011.7372 55831 1655 2  -68.3   -745 -0.446127  -7915510 -0.916390   158  0.787495  0.0000 0.000656 0.000923 0.003520  0.146048  0.230574  0.043863
FOS1 11SEP28 2011.7399 55832 1655 3  -68.3   -745 -0.450203  -7915510 -0.917025   158  0.787681  0.0000 0.000532 0.000684 0.002895  0.142404  0.279008  0.033696
FOS1 11SEP29 2011.7426 55833 1655 4  -68.3   -745 -0.449837  -7915510 -0.916936   158  0.779409  0.0000 0.000524 0.000691 0.002888  0.153477  0.264199  0.039550
FOS1 11SEP30 2011.7454 55834 1655 5  -68.3   -745 -0.450014  -7915510 -0.919528   158  0.786439  0.0000 0.000533 0.000706 0.002969  0.164511  0.260070  0.049625
FOS1 11OCT01 2011.7481 55835 1655 6  -68.3   -745 -0.448810  -7915510 -0.920737   158  0.790182  0.0000 0.000536 0.000703 0.002994  0.160074  0.264865  0.043718
FOS1 11OCT02 2011.7509 55836 1656 0  -68.3   -745 -0.449307  -7915510 -0.919108   158  0.792172  0.0000 0.000522 0.000696 0.002916  0.153186  0.277129  0.037917
FOS1 11OCT03 2011.7536 55837 1656 1  -68.3   -745 -0.449655  -7915510 -0.919684   158  0.795862  0.0000 0.000524 0.000684 0.002901  0.144047  0.273933  0.038551
