site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
TUCU 98JAN08 1998.0205 50821  939 4  -65.2  -3016 -0.726474  -2970262 -0.678429   485  0.046033  0.0000 0.000650 0.000657 0.002532 -0.035211 -0.103325  0.100995
TUCU 02SEP13 2002.6995 52530 1183 5  -65.2  -3016 -0.717296  -2970262 -0.639710   485  0.046740  0.0000 0.000670 0.000708 0.002731 -0.014912  0.091433  0.112771
TUCU 02SEP14 2002.7023 52531 1183 6  -65.2  -3016 -0.717015  -2970262 -0.639942   485  0.047432  0.0000 0.000617 0.000651 0.002477  0.037344  0.063591  0.101801
TUCU 02SEP15 2002.7050 52532 1184 0  -65.2  -3016 -0.719843  -2970262 -0.639970   485  0.056772  0.0000 0.000669 0.000743 0.002801 -0.023612  0.015587  0.084670
TUCU 02SEP16 2002.7077 52533 1184 1  -65.2  -3016 -0.718913  -2970262 -0.634042   485  0.054464  0.0000 0.000659 0.000713 0.002732 -0.002601  0.052773  0.057586
TUCU 02SEP17 2002.7105 52534 1184 2  -65.2  -3016 -0.718744  -2970262 -0.637432   485  0.046206  0.0000 0.000690 0.000738 0.002744  0.002291  0.072782  0.074302
TUCU 02OCT27 2002.8200 52574 1190 0  -65.2  -3016 -0.726706  -2970262 -0.633556   485  0.047197  0.0000 0.000626 0.000699 0.002709  0.051384  0.016207  0.107864
TUCU 02OCT28 2002.8227 52575 1190 1  -65.2  -3016 -0.723101  -2970262 -0.631505   485  0.051884  0.0000 0.000642 0.000691 0.002651  0.004500  0.009219  0.111448
TUCU 02OCT29 2002.8255 52576 1190 2  -65.2  -3016 -0.720501  -2970262 -0.634269   485  0.050840  0.0000 0.000617 0.000672 0.002545 -0.010900  0.037629  0.102161
TUCU 02OCT30 2002.8282 52577 1190 3  -65.2  -3016 -0.719175  -2970262 -0.632895   485  0.042558  0.0000 0.000679 0.000757 0.002843 -0.000722  0.052184  0.021195
TUCU 02NOV06 2002.8474 52584 1191 3  -65.2  -3016 -0.722192  -2970262 -0.631784   485  0.048415  0.0000 0.000717 0.000739 0.002858  0.000130  0.034495  0.130396
TUCU 02NOV07 2002.8501 52585 1191 4  -65.2  -3016 -0.721991  -2970262 -0.630396   485  0.052037  0.0000 0.000635 0.000689 0.002603 -0.003763  0.057486  0.093793
TUCU 02NOV08 2002.8528 52586 1191 5  -65.2  -3016 -0.724095  -2970262 -0.632383   485  0.050977  0.0000 0.000687 0.000773 0.002892  0.029089  0.099753  0.031433
TUCU 02NOV09 2002.8556 52587 1191 6  -65.2  -3016 -0.724586  -2970262 -0.634703   485  0.060889  0.0000 0.000729 0.000794 0.003045 -0.011326  0.054377  0.062375
TUCU 02NOV10 2002.8583 52588 1192 0  -65.2  -3016 -0.720948  -2970262 -0.632956   485  0.056416  0.0000 0.000650 0.000699 0.002616  0.004234  0.033883  0.077121
TUCU 02NOV11 2002.8611 52589 1192 1  -65.2  -3016 -0.718462  -2970262 -0.630032   485  0.052297  0.0000 0.000647 0.000716 0.002673  0.044049  0.016332  0.080432
TUCU 02NOV12 2002.8638 52590 1192 2  -65.2  -3016 -0.723508  -2970262 -0.630104   485  0.058487  0.0000 0.000649 0.000698 0.002632 -0.010195  0.010441  0.117400
TUCU 02NOV13 2002.8665 52591 1192 3  -65.2  -3016 -0.722687  -2970262 -0.631473   485  0.057125  0.0000 0.000722 0.000769 0.002900 -0.016975  0.054588  0.096142
TUCU 02NOV14 2002.8693 52592 1192 4  -65.2  -3016 -0.724255  -2970262 -0.633699   485  0.065957  0.0000 0.000759 0.000801 0.003102  0.001841  0.057923  0.148996
TUCU 02NOV15 2002.8720 52593 1192 5  -65.2  -3016 -0.725744  -2970262 -0.627992   485  0.053624  0.0000 0.000697 0.000787 0.002917  0.019618  0.101018  0.039695
TUCU 02NOV16 2002.8747 52594 1192 6  -65.2  -3016 -0.728434  -2970262 -0.627362   485  0.059554  0.0000 0.000728 0.000749 0.002943 -0.000134  0.131552  0.078862
TUCU 02NOV19 2002.8830 52597 1193 2  -65.2  -3016 -0.722006  -2970262 -0.631810   485  0.053125  0.0000 0.000615 0.000694 0.002564  0.038334  0.056790  0.077227
TUCU 02NOV20 2002.8857 52598 1193 3  -65.2  -3016 -0.725207  -2970262 -0.634698   485  0.045270  0.0000 0.000654 0.000715 0.002689  0.036113  0.034268  0.096986
TUCU 02NOV21 2002.8884 52599 1193 4  -65.2  -3016 -0.719498  -2970262 -0.634374   485  0.053341  0.0000 0.000618 0.000676 0.002576  0.050844  0.051166  0.078959
TUCU 02NOV22 2002.8912 52600 1193 5  -65.2  -3016 -0.722448  -2970262 -0.632217   485  0.052006  0.0000 0.000661 0.000730 0.002792  0.054393  0.059046  0.135679
TUCU 02NOV23 2002.8939 52601 1193 6  -65.2  -3016 -0.721520  -2970262 -0.632066   485  0.060300  0.0000 0.000621 0.000669 0.002588  0.034837  0.066734  0.084637
TUCU 02NOV24 2002.8966 52602 1194 0  -65.2  -3016 -0.721098  -2970262 -0.630768   485  0.057572  0.0000 0.000627 0.000702 0.002587  0.056369  0.037624  0.072423
TUCU 02NOV25 2002.8994 52603 1194 1  -65.2  -3016 -0.720339  -2970262 -0.633379   485  0.068061  0.0000 0.000616 0.000666 0.002527  0.028067  0.041313  0.099497
TUCU 02NOV26 2002.9021 52604 1194 2  -65.2  -3016 -0.721247  -2970262 -0.629216   485  0.065626  0.0000 0.000652 0.000685 0.002649  0.052333  0.039817  0.083203
TUCU 02NOV27 2002.9049 52605 1194 3  -65.2  -3016 -0.719869  -2970262 -0.631288   485  0.049932  0.0000 0.000629 0.000678 0.002602  0.030651  0.026505  0.062024
TUCU 03JAN01 2003.0007 52640 1199 3  -65.2  -3016 -0.718161  -2970262 -0.630255   485  0.047702  0.0000 0.000698 0.000797 0.002896  0.003149  0.019193  0.073486
TUCU 03JAN02 2003.0034 52641 1199 4  -65.2  -3016 -0.717751  -2970262 -0.632049   485  0.061194  0.0000 0.000669 0.000724 0.002707  0.000454  0.011777  0.108305
TUCU 03JAN03 2003.0062 52642 1199 5  -65.2  -3016 -0.718897  -2970262 -0.627815   485  0.049651  0.0000 0.000649 0.000731 0.002720 -0.010072  0.024180  0.073181
TUCU 03JAN04 2003.0089 52643 1199 6  -65.2  -3016 -0.720080  -2970262 -0.633062   485  0.048125  0.0000 0.000657 0.000695 0.002650  0.007726 -0.015765  0.106033
TUCU 03JAN05 2003.0116 52644 1200 0  -65.2  -3016 -0.721014  -2970262 -0.626498   485  0.061242  0.0000 0.000680 0.000758 0.002820 -0.039250 -0.018407  0.073680
TUCU 03JAN06 2003.0144 52645 1200 1  -65.2  -3016 -0.719548  -2970262 -0.628880   485  0.044661  0.0000 0.000635 0.000696 0.002626  0.022920  0.027790  0.113562
TUCU 03JAN07 2003.0171 52646 1200 2  -65.2  -3016 -0.720066  -2970262 -0.629348   485  0.050167  0.0000 0.000646 0.000704 0.002641 -0.018933  0.000633  0.101613
TUCU 03JAN08 2003.0198 52647 1200 3  -65.2  -3016 -0.719932  -2970262 -0.629201   485  0.051229  0.0000 0.000631 0.000677 0.002554  0.020386  0.040195  0.108290
TUCU 03JAN09 2003.0226 52648 1200 4  -65.2  -3016 -0.720017  -2970262 -0.629446   485  0.047974  0.0000 0.000662 0.000729 0.002714 -0.003394  0.029930  0.109951
TUCU 03JAN10 2003.0253 52649 1200 5  -65.2  -3016 -0.722058  -2970262 -0.630330   485  0.058194  0.0000 0.000700 0.000789 0.002902 -0.006709 -0.024309  0.039688
TUCU 03JAN11 2003.0281 52650 1200 6  -65.2  -3016 -0.722382  -2970262 -0.630461   485  0.045096  0.0000 0.000648 0.000722 0.002662  0.010962  0.032110  0.050326
TUCU 03JAN12 2003.0308 52651 1201 0  -65.2  -3016 -0.718346  -2970262 -0.631459   485  0.052731  0.0000 0.000744 0.000774 0.003039  0.049002  0.091682  0.096143
TUCU 03JAN13 2003.0335 52652 1201 1  -65.2  -3016 -0.717497  -2970262 -0.628121   485  0.042586  0.0000 0.000683 0.000760 0.002835  0.054212  0.088495  0.099074
TUCU 03JAN14 2003.0363 52653 1201 2  -65.2  -3016 -0.720213  -2970262 -0.627356   485  0.073894  0.0000 0.000731 0.000782 0.003053  0.017354  0.038903  0.085946
TUCU 03JAN15 2003.0390 52654 1201 3  -65.2  -3016 -0.721930  -2970262 -0.626756   485  0.067862  0.0000 0.000726 0.000807 0.003068  0.020704  0.062689  0.038169
TUCU 03JAN16 2003.0418 52655 1201 4  -65.2  -3016 -0.723108  -2970262 -0.626145   485  0.048488  0.0000 0.000698 0.000762 0.002944  0.002796  0.009208  0.116081
TUCU 03JAN17 2003.0445 52656 1201 5  -65.2  -3016 -0.723671  -2970262 -0.629303   485  0.052735  0.0000 0.000678 0.000741 0.002806 -0.015360  0.079183  0.097772
TUCU 03JAN18 2003.0472 52657 1201 6  -65.2  -3016 -0.721271  -2970262 -0.629730   485  0.044837  0.0000 0.000663 0.000735 0.002609 -0.013992  0.013274  0.081951
TUCU 03JAN19 2003.0500 52658 1202 0  -65.2  -3016 -0.720318  -2970262 -0.628449   485  0.056251  0.0000 0.000647 0.000703 0.002630 -0.045571  0.029106  0.096998
TUCU 03JAN20 2003.0527 52659 1202 1  -65.2  -3016 -0.723210  -2970262 -0.629779   485  0.053975  0.0000 0.000698 0.000732 0.002796  0.005116  0.136139  0.087277
TUCU 03JAN21 2003.0554 52660 1202 2  -65.2  -3016 -0.725452  -2970262 -0.619395   485  0.058551  0.0000 0.000647 0.000712 0.002688 -0.018507  0.025614  0.067294
TUCU 03JAN22 2003.0582 52661 1202 3  -65.2  -3016 -0.722828  -2970262 -0.631476   485  0.059442  0.0000 0.000650 0.000712 0.002636  0.001381  0.047930  0.079506
TUCU 03JAN23 2003.0609 52662 1202 4  -65.2  -3016 -0.721405  -2970262 -0.629641   485  0.049556  0.0000 0.000685 0.000756 0.002769 -0.011606  0.074755  0.057424
TUCU 03JAN24 2003.0637 52663 1202 5  -65.2  -3016 -0.718354  -2970262 -0.626431   485  0.060491  0.0000 0.000668 0.000703 0.002675  0.025597  0.036335  0.077699
TUCU 03JAN25 2003.0664 52664 1202 6  -65.2  -3016 -0.720951  -2970262 -0.626109   485  0.051198  0.0000 0.000641 0.000691 0.002633 -0.009490  0.014026  0.113659
TUCU 03JAN26 2003.0691 52665 1203 0  -65.2  -3016 -0.721474  -2970262 -0.626908   485  0.052354  0.0000 0.000700 0.000763 0.002919 -0.033146 -0.014192  0.114749
TUCU 03JAN27 2003.0719 52666 1203 1  -65.2  -3016 -0.720293  -2970262 -0.627303   485  0.040819  0.0000 0.000645 0.000705 0.002667 -0.034958 -0.003329  0.112112
TUCU 03JAN28 2003.0746 52667 1203 2  -65.2  -3016 -0.719851  -2970262 -0.630903   485  0.058327  0.0000 0.000715 0.000761 0.002888 -0.045933 -0.015953  0.077977
TUCU 03JAN29 2003.0773 52668 1203 3  -65.2  -3016 -0.720955  -2970262 -0.630534   485  0.051598  0.0000 0.000680 0.000752 0.002759  0.006758  0.061753  0.091056
TUCU 03JAN30 2003.0801 52669 1203 4  -65.2  -3016 -0.721906  -2970262 -0.628867   485  0.065298  0.0000 0.000721 0.000762 0.002960  0.065389  0.106464  0.086117
TUCU 03JAN31 2003.0828 52670 1203 5  -65.2  -3016 -0.721967  -2970262 -0.630963   485  0.060392  0.0000 0.000692 0.000768 0.002879  0.044664  0.106369  0.065563
TUCU 03FEB01 2003.0856 52671 1203 6  -65.2  -3016 -0.722439  -2970262 -0.627536   485  0.053443  0.0000 0.000648 0.000708 0.002672 -0.017827 -0.003526  0.103296
TUCU 03FEB02 2003.0883 52672 1204 0  -65.2  -3016 -0.726704  -2970262 -0.628312   485  0.050496  0.0000 0.000671 0.000753 0.002737  0.019831  0.065969  0.037507
TUCU 03FEB03 2003.0910 52673 1204 1  -65.2  -3016 -0.724158  -2970262 -0.627549   485  0.056852  0.0000 0.000672 0.000705 0.002707  0.009506  0.059418  0.103550
TUCU 03FEB05 2003.0965 52675 1204 3  -65.2  -3016 -0.721405  -2970262 -0.631140   485  0.050181  0.0000 0.000646 0.000691 0.002627 -0.001926  0.025094  0.107209
TUCU 03FEB06 2003.0992 52676 1204 4  -65.2  -3016 -0.722022  -2970262 -0.627125   485  0.060138  0.0000 0.000722 0.000789 0.002985  0.003828  0.043493  0.094205
TUCU 03FEB07 2003.1020 52677 1204 5  -65.2  -3016 -0.721579  -2970262 -0.635565   485  0.067682  0.0000 0.000662 0.000734 0.002716 -0.011215  0.007810  0.105907
TUCU 03FEB08 2003.1047 52678 1204 6  -65.2  -3016 -0.719791  -2970262 -0.631223   485  0.060372  0.0000 0.000726 0.000801 0.002954  0.029993  0.013318  0.060410
TUCU 03FEB09 2003.1075 52679 1205 0  -65.2  -3016 -0.720670  -2970262 -0.634331   485  0.056391  0.0000 0.000837 0.000871 0.003331 -0.004247 -0.019053  0.099400
TUCU 03FEB10 2003.1102 52680 1205 1  -65.2  -3016 -0.719782  -2970262 -0.630961   485  0.035443  0.0000 0.000669 0.000733 0.002783 -0.019309 -0.027006  0.081720
TUCU 03FEB11 2003.1129 52681 1205 2  -65.2  -3016 -0.718525  -2970262 -0.626487   485  0.057825  0.0000 0.000675 0.000756 0.002852 -0.028448 -0.042959  0.039142
TUCU 03FEB12 2003.1157 52682 1205 3  -65.2  -3016 -0.722437  -2970262 -0.629266   485  0.071567  0.0000 0.000755 0.000798 0.003053  0.051177  0.020261  0.037921
TUCU 03FEB18 2003.1321 52688 1206 2  -65.2  -3016 -0.718224  -2970262 -0.628479   485  0.061795  0.0000 0.000695 0.000737 0.002837 -0.000394  0.002530  0.094174
TUCU 03FEB19 2003.1348 52689 1206 3  -65.2  -3016 -0.719147  -2970262 -0.629423   485  0.062885  0.0000 0.000643 0.000683 0.002653 -0.011787  0.037392  0.095942
TUCU 03FEB20 2003.1376 52690 1206 4  -65.2  -3016 -0.718380  -2970262 -0.627937   485  0.056438  0.0000 0.000612 0.000664 0.002509  0.019765  0.052636  0.085583
TUCU 03FEB21 2003.1403 52691 1206 5  -65.2  -3016 -0.718587  -2970262 -0.628676   485  0.060836  0.0000 0.000652 0.000696 0.002657  0.031330  0.068571  0.028139
TUCU 03FEB22 2003.1431 52692 1206 6  -65.2  -3016 -0.720490  -2970262 -0.631539   485  0.057200  0.0000 0.000616 0.000689 0.002581  0.000842  0.024963  0.065284
TUCU 03FEB23 2003.1458 52693 1207 0  -65.2  -3016 -0.720104  -2970262 -0.628481   485  0.043451  0.0000 0.000732 0.000762 0.002961  0.035061  0.048774  0.068470
TUCU 03FEB24 2003.1485 52694 1207 1  -65.2  -3016 -0.719691  -2970262 -0.627620   485  0.057061  0.0000 0.000679 0.000751 0.002910 -0.034265  0.015188  0.023682
TUCU 03FEB25 2003.1513 52695 1207 2  -65.2  -3016 -0.717569  -2970262 -0.628321   485  0.059271  0.0000 0.000631 0.000677 0.002619  0.012777  0.026044  0.069526
TUCU 03FEB26 2003.1540 52696 1207 3  -65.2  -3016 -0.722372  -2970262 -0.626305   485  0.066701  0.0000 0.000682 0.000730 0.002842  0.038710  0.094481  0.084657
TUCU 03FEB27 2003.1567 52697 1207 4  -65.2  -3016 -0.723762  -2970262 -0.628462   485  0.055471  0.0000 0.000681 0.000743 0.002797  0.017321  0.047808  0.028899
TUCU 03FEB28 2003.1595 52698 1207 5  -65.2  -3016 -0.719734  -2970262 -0.629197   485  0.069372  0.0000 0.000617 0.000656 0.002521  0.021336  0.063804  0.101729
TUCU 03MAR01 2003.1622 52699 1207 6  -65.2  -3016 -0.719770  -2970262 -0.627093   485  0.048157  0.0000 0.000676 0.000733 0.002834 -0.017341  0.031321  0.035747
TUCU 03MAR02 2003.1650 52700 1208 0  -65.2  -3016 -0.718155  -2970262 -0.625271   485  0.046530  0.0000 0.000640 0.000688 0.002647 -0.017117  0.038888  0.063833
TUCU 03MAR03 2003.1677 52701 1208 1  -65.2  -3016 -0.720458  -2970262 -0.627632   485  0.058077  0.0000 0.000676 0.000719 0.002778  0.018218  0.053980  0.024928
TUCU 03MAR04 2003.1704 52702 1208 2  -65.2  -3016 -0.719812  -2970262 -0.626631   485  0.053650  0.0000 0.000651 0.000687 0.002674  0.026200  0.049508  0.126351
TUCU 03MAR06 2003.1759 52704 1208 4  -65.2  -3016 -0.719393  -2970262 -0.630800   485  0.051646  0.0000 0.000612 0.000653 0.002502  0.014704  0.060979  0.096477
TUCU 03MAR07 2003.1786 52705 1208 5  -65.2  -3016 -0.720450  -2970262 -0.629183   485  0.057719  0.0000 0.000642 0.000701 0.002650 -0.020686  0.039630  0.050636
TUCU 03MAR08 2003.1814 52706 1208 6  -65.2  -3016 -0.716827  -2970262 -0.627444   485  0.073785  0.0000 0.000727 0.000763 0.002924  0.012293  0.035812  0.010065
TUCU 03MAR09 2003.1841 52707 1209 0  -65.2  -3016 -0.719595  -2970262 -0.630943   485  0.049391  0.0000 0.000673 0.000733 0.002755  0.020937  0.068460  0.050862
TUCU 03MAR10 2003.1869 52708 1209 1  -65.2  -3016 -0.720391  -2970262 -0.629301   485  0.051853  0.0000 0.000636 0.000661 0.002550  0.006673  0.073793  0.094388
TUCU 03MAR11 2003.1896 52709 1209 2  -65.2  -3016 -0.716999  -2970262 -0.624402   485  0.049077  0.0000 0.000625 0.000663 0.002531 -0.002372  0.062471  0.072885
TUCU 03MAR12 2003.1923 52710 1209 3  -65.2  -3016 -0.718851  -2970262 -0.628135   485  0.044494  0.0000 0.000879 0.000907 0.003611 -0.036981  0.065049  0.037062
TUCU 03MAR13 2003.1951 52711 1209 4  -65.2  -3016 -0.715667  -2970262 -0.626101   485  0.041266  0.0000 0.000698 0.000730 0.002804 -0.003403  0.089614  0.072950
TUCU 03MAR14 2003.1978 52712 1209 5  -65.2  -3016 -0.715643  -2970262 -0.627256   485  0.047620  0.0000 0.000694 0.000707 0.002702 -0.004789  0.068531  0.079462
TUCU 03MAR15 2003.2005 52713 1209 6  -65.2  -3016 -0.717084  -2970262 -0.628036   485  0.050149  0.0000 0.000688 0.000704 0.002729  0.009146  0.113727  0.087436
TUCU 03MAR16 2003.2033 52714 1210 0  -65.2  -3016 -0.713972  -2970262 -0.628484   485  0.053254  0.0000 0.000630 0.000672 0.002565 -0.001580  0.051748  0.064666
TUCU 03MAR17 2003.2060 52715 1210 1  -65.2  -3016 -0.716524  -2970262 -0.629871   485  0.045944  0.0000 0.000634 0.000677 0.002619 -0.009388  0.042769  0.072191
TUCU 03MAR18 2003.2088 52716 1210 2  -65.2  -3016 -0.717030  -2970262 -0.629279   485  0.055631  0.0000 0.000626 0.000679 0.002583 -0.007389  0.021800  0.036640
TUCU 03MAR19 2003.2115 52717 1210 3  -65.2  -3016 -0.719143  -2970262 -0.628767   485  0.057725  0.0000 0.000637 0.000680 0.002551  0.021258  0.034747  0.039780
TUCU 03MAR20 2003.2142 52718 1210 4  -65.2  -3016 -0.717480  -2970262 -0.629886   485  0.056859  0.0000 0.000669 0.000746 0.002792  0.004047  0.035039  0.026218
TUCU 03MAR21 2003.2170 52719 1210 5  -65.2  -3016 -0.714899  -2970262 -0.626307   485  0.039033  0.0000 0.000693 0.000739 0.002830  0.048350  0.100657  0.045913
TUCU 03MAR22 2003.2197 52720 1210 6  -65.2  -3016 -0.718712  -2970262 -0.629269   485  0.041282  0.0000 0.000642 0.000697 0.002648  0.010650  0.025624  0.043128
TUCU 03MAR23 2003.2225 52721 1211 0  -65.2  -3016 -0.716223  -2970262 -0.627509   485  0.046155  0.0000 0.000621 0.000658 0.002497  0.011769  0.027994  0.082090
TUCU 03MAR24 2003.2252 52722 1211 1  -65.2  -3016 -0.717168  -2970262 -0.622382   485  0.050028  0.0000 0.000632 0.000673 0.002520  0.015032  0.024320  0.058457
TUCU 03MAR25 2003.2279 52723 1211 2  -65.2  -3016 -0.717136  -2970262 -0.628062   485  0.051112  0.0000 0.000683 0.000713 0.002716  0.021217 -0.004882  0.039579
TUCU 03MAR26 2003.2307 52724 1211 3  -65.2  -3016 -0.715746  -2970262 -0.628220   485  0.056347  0.0000 0.000631 0.000682 0.002571  0.003474  0.023231  0.025255
TUCU 03MAR27 2003.2334 52725 1211 4  -65.2  -3016 -0.716219  -2970262 -0.627464   485  0.054160  0.0000 0.000704 0.000732 0.002854  0.021224  0.056621  0.055131
TUCU 03MAR28 2003.2361 52726 1211 5  -65.2  -3016 -0.716245  -2970262 -0.627478   485  0.058044  0.0000 0.000645 0.000696 0.002662 -0.058932  0.010323  0.009063
TUCU 03MAR29 2003.2389 52727 1211 6  -65.2  -3016 -0.716149  -2970262 -0.627262   485  0.048827  0.0000 0.000636 0.000696 0.002719 -0.011445  0.064985  0.018022
TUCU 03MAR30 2003.2416 52728 1212 0  -65.2  -3016 -0.713500  -2970262 -0.626841   485  0.048230  0.0000 0.000684 0.000716 0.002789  0.013636  0.110666  0.068006
TUCU 03MAR31 2003.2444 52729 1212 1  -65.2  -3016 -0.714018  -2970262 -0.625878   485  0.043938  0.0000 0.000621 0.000660 0.002541  0.014881  0.071056  0.088152
TUCU 03APR01 2003.2471 52730 1212 2  -65.2  -3016 -0.711937  -2970262 -0.628984   485  0.046075  0.0000 0.000627 0.000675 0.002608 -0.010393  0.039285  0.082699
TUCU 03APR02 2003.2498 52731 1212 3  -65.2  -3016 -0.713585  -2970262 -0.627386   485  0.047270  0.0000 0.000620 0.000663 0.002549  0.005523  0.057515  0.067201
TUCU 03APR03 2003.2526 52732 1212 4  -65.2  -3016 -0.714016  -2970262 -0.627921   485  0.050312  0.0000 0.000644 0.000662 0.002566 -0.007697  0.035241  0.095759
TUCU 03APR04 2003.2553 52733 1212 5  -65.2  -3016 -0.713593  -2970262 -0.626435   485  0.048804  0.0000 0.000643 0.000665 0.002602  0.010884  0.073957  0.088504
TUCU 03APR05 2003.2580 52734 1212 6  -65.2  -3016 -0.714828  -2970262 -0.626432   485  0.048684  0.0000 0.000627 0.000665 0.002586  0.041773  0.077822  0.107976
TUCU 03APR06 2003.2608 52735 1213 0  -65.2  -3016 -0.715986  -2970262 -0.625793   485  0.041444  0.0000 0.000631 0.000659 0.002583  0.009805  0.064413  0.113106
TUCU 03APR07 2003.2635 52736 1213 1  -65.2  -3016 -0.713464  -2970262 -0.626790   485  0.044927  0.0000 0.000621 0.000657 0.002541  0.019171  0.064584  0.081712
TUCU 03APR08 2003.2663 52737 1213 2  -65.2  -3016 -0.713981  -2970262 -0.629323   485  0.047150  0.0000 0.000626 0.000667 0.002575  0.004708  0.058816  0.073056
TUCU 03APR09 2003.2690 52738 1213 3  -65.2  -3016 -0.713222  -2970262 -0.626556   485  0.039861  0.0000 0.000643 0.000679 0.002702  0.025284  0.064323  0.101889
TUCU 03APR10 2003.2717 52739 1213 4  -65.2  -3016 -0.714106  -2970262 -0.625047   485  0.046948  0.0000 0.000637 0.000680 0.002676  0.033511  0.101731  0.100460
TUCU 03APR11 2003.2745 52740 1213 5  -65.2  -3016 -0.717010  -2970262 -0.623416   485  0.036744  0.0000 0.000622 0.000659 0.002576  0.035324  0.059108  0.119422
TUCU 03APR12 2003.2772 52741 1213 6  -65.2  -3016 -0.714151  -2970262 -0.627024   485  0.045733  0.0000 0.000621 0.000651 0.002536  0.009488  0.056055  0.117662
TUCU 03APR13 2003.2799 52742 1214 0  -65.2  -3016 -0.713105  -2970262 -0.625964   485  0.041487  0.0000 0.000625 0.000663 0.002572  0.055670  0.094301  0.108066
TUCU 03APR14 2003.2827 52743 1214 1  -65.2  -3016 -0.715694  -2970262 -0.625718   485  0.043532  0.0000 0.000692 0.000746 0.002778  0.026291  0.099276  0.075712
TUCU 03APR15 2003.2854 52744 1214 2  -65.2  -3016 -0.718001  -2970262 -0.631561   485  0.041379  0.0000 0.000614 0.000646 0.002481  0.038214  0.069753  0.100295
TUCU 03APR16 2003.2882 52745 1214 3  -65.2  -3016 -0.718418  -2970262 -0.628315   485  0.048858  0.0000 0.000734 0.000780 0.003040  0.062398  0.125849  0.047277
TUCU 03APR17 2003.2909 52746 1214 4  -65.2  -3016 -0.717609  -2970262 -0.625667   485  0.051918  0.0000 0.000624 0.000656 0.002535  0.002371  0.023970  0.095356
TUCU 03APR18 2003.2936 52747 1214 5  -65.2  -3016 -0.716832  -2970262 -0.631581   485  0.048929  0.0000 0.000616 0.000655 0.002507  0.019125  0.057424  0.097732
TUCU 03APR19 2003.2964 52748 1214 6  -65.2  -3016 -0.715192  -2970262 -0.631874   485  0.045217  0.0000 0.000608 0.000637 0.002436  0.024225  0.071173  0.120683
TUCU 03APR20 2003.2991 52749 1215 0  -65.2  -3016 -0.714612  -2970262 -0.628703   485  0.042145  0.0000 0.000611 0.000640 0.002460  0.034833  0.076958  0.099200
TUCU 03APR21 2003.3018 52750 1215 1  -65.2  -3016 -0.715707  -2970262 -0.625892   485  0.051426  0.0000 0.000658 0.000688 0.002666  0.078471  0.035630  0.093149
TUCU 03APR22 2003.3046 52751 1215 2  -65.2  -3016 -0.717079  -2970262 -0.630939   485  0.043172  0.0000 0.000621 0.000661 0.002527 -0.005342  0.049806  0.098984
TUCU 03APR23 2003.3073 52752 1215 3  -65.2  -3016 -0.718822  -2970262 -0.630327   485  0.053416  0.0000 0.000609 0.000636 0.002444  0.027088  0.049474  0.119912
TUCU 03APR24 2003.3101 52753 1215 4  -65.2  -3016 -0.716620  -2970262 -0.627368   485  0.052146  0.0000 0.000610 0.000638 0.002449  0.039370  0.073206  0.123086
TUCU 03APR25 2003.3128 52754 1215 5  -65.2  -3016 -0.715592  -2970262 -0.624214   485  0.056715  0.0000 0.000623 0.000640 0.002475  0.023763  0.051951  0.136096
TUCU 03APR26 2003.3155 52755 1215 6  -65.2  -3016 -0.717954  -2970262 -0.624162   485  0.048935  0.0000 0.000608 0.000651 0.002485  0.018677  0.066768  0.076204
TUCU 03APR27 2003.3183 52756 1216 0  -65.2  -3016 -0.716604  -2970262 -0.629344   485  0.045090  0.0000 0.000603 0.000630 0.002400  0.033096  0.068802  0.111144
TUCU 03APR28 2003.3210 52757 1216 1  -65.2  -3016 -0.714766  -2970262 -0.627424   485  0.043955  0.0000 0.000638 0.000647 0.002500  0.008022  0.064449  0.109330
TUCU 03APR29 2003.3238 52758 1216 2  -65.2  -3016 -0.714376  -2970262 -0.624956   485  0.048390  0.0000 0.000609 0.000639 0.002439  0.030273  0.068727  0.115391
TUCU 03APR30 2003.3265 52759 1216 3  -65.2  -3016 -0.716697  -2970262 -0.626312   485  0.038283  0.0000 0.000629 0.000650 0.002524  0.060122  0.103695  0.110401
TUCU 03MAY01 2003.3292 52760 1216 4  -65.2  -3016 -0.716207  -2970262 -0.625974   485  0.043879  0.0000 0.000665 0.000701 0.002703  0.096685  0.141588  0.106445
TUCU 03MAY02 2003.3320 52761 1216 5  -65.2  -3016 -0.713596  -2970262 -0.625799   485  0.048438  0.0000 0.000706 0.000777 0.003012  0.079567  0.128000  0.033081
TUCU 03MAY03 2003.3347 52762 1216 6  -65.2  -3016 -0.715638  -2970262 -0.626469   485  0.049297  0.0000 0.000607 0.000638 0.002435  0.033029  0.061159  0.103779
TUCU 03MAY04 2003.3374 52763 1217 0  -65.2  -3016 -0.715333  -2970262 -0.626842   485  0.049382  0.0000 0.000613 0.000645 0.002471  0.023996  0.052881  0.120712
TUCU 03MAY05 2003.3402 52764 1217 1  -65.2  -3016 -0.714195  -2970262 -0.627771   485  0.050727  0.0000 0.000610 0.000642 0.002468  0.030939  0.054561  0.119831
TUCU 03MAY06 2003.3429 52765 1217 2  -65.2  -3016 -0.714173  -2970262 -0.627134   485  0.047018  0.0000 0.000614 0.000643 0.002466  0.019457  0.059100  0.110712
