site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
CT3D 12FEB24 2012.1478 55981 1676 5    1.3  -1760 -0.087938   5491593  0.457541   242  0.168534  0.0000 0.000826 0.001121 0.003371 -0.000047  0.011534 -0.077617
CT3D 13JUL16 2013.5387 56489 1749 2    1.3  -1760 -0.054416   5491593  0.472193   242  0.161365  0.0000 0.000578 0.000741 0.002263  0.040035  0.075156 -0.075224
CT3D 13JUL17 2013.5414 56490 1749 3    1.3  -1760 -0.053453   5491593  0.474319   242  0.157289  0.0000 0.000579 0.000747 0.002264  0.027964  0.079789 -0.071712
CT3D 13JUL18 2013.5441 56491 1749 4    1.3  -1760 -0.054734   5491593  0.476949   242  0.162171  0.0000 0.000584 0.000754 0.002292  0.044267  0.057172 -0.075212
CT3D 13JUL19 2013.5469 56492 1749 5    1.3  -1760 -0.056116   5491593  0.475144   242  0.154952  0.0000 0.000585 0.000750 0.002309  0.045703  0.066555 -0.081895
CT3D 13JUL20 2013.5496 56493 1749 6    1.3  -1760 -0.054991   5491593  0.472481   242  0.154677  0.0000 0.000579 0.000746 0.002260  0.043584  0.084213 -0.071455
CT3D 13JUL21 2013.5524 56494 1750 0    1.3  -1760 -0.048907   5491593  0.475077   242  0.160258  0.0000 0.000591 0.000762 0.002311  0.031357  0.069680 -0.103795
CT3D 13JUL22 2013.5551 56495 1750 1    1.3  -1760 -0.056207   5491593  0.477140   242  0.158177  0.0000 0.000574 0.000747 0.002248  0.032882  0.066000 -0.065113
CT3D 13JUL23 2013.5578 56496 1750 2    1.3  -1760 -0.055708   5491593  0.475892   242  0.160578  0.0000 0.000584 0.000759 0.002316  0.027105  0.080098 -0.105121
CT3D 13JUL24 2013.5606 56497 1750 3    1.3  -1760 -0.053603   5491593  0.475126   242  0.154716  0.0000 0.000601 0.000776 0.002384  0.083854  0.055069 -0.093927
CT3D 13JUL25 2013.5633 56498 1750 4    1.3  -1760 -0.055253   5491593  0.471343   242  0.163565  0.0000 0.000594 0.000765 0.002318  0.068448  0.078296 -0.069886
CT3D 13JUL26 2013.5661 56499 1750 5    1.3  -1760 -0.053224   5491593  0.473364   242  0.162143  0.0000 0.000580 0.000745 0.002250  0.051355  0.067667 -0.070548
CT3D 13JUL27 2013.5688 56500 1750 6    1.3  -1760 -0.056342   5491593  0.473882   242  0.160268  0.0000 0.000581 0.000747 0.002269  0.041515  0.083580 -0.077559
CT3D 13JUL28 2013.5715 56501 1751 0    1.3  -1760 -0.055302   5491593  0.478230   242  0.152107  0.0000 0.000573 0.000749 0.002253  0.040006  0.081079 -0.073119
CT3D 13JUL29 2013.5743 56502 1751 1    1.3  -1760 -0.057000   5491593  0.477384   242  0.154313  0.0000 0.000600 0.000789 0.002388  0.047921  0.080392 -0.082115
CT3D 13JUL30 2013.5770 56503 1751 2    1.3  -1760 -0.057256   5491593  0.476937   242  0.156714  0.0000 0.000622 0.000782 0.002417  0.060641  0.072668 -0.099471
CT3D 13JUL31 2013.5797 56504 1751 3    1.3  -1760 -0.053004   5491593  0.474211   242  0.161326  0.0000 0.000652 0.000825 0.002588  0.053199  0.085597 -0.067043
CT3D 13AUG01 2013.5825 56505 1751 4    1.3  -1760 -0.053196   5491593  0.475989   242  0.157986  0.0000 0.000620 0.000786 0.002409  0.009728  0.094435 -0.061394
CT3D 13AUG02 2013.5852 56506 1751 5    1.3  -1760 -0.050996   5491593  0.473180   242  0.153526  0.0000 0.000595 0.000775 0.002325  0.062076  0.070824 -0.068235
CT3D 13AUG03 2013.5880 56507 1751 6    1.3  -1760 -0.052848   5491593  0.476553   242  0.149829  0.0000 0.000615 0.000793 0.002461  0.051694  0.072892 -0.110916
CT3D 13AUG04 2013.5907 56508 1752 0    1.3  -1760 -0.056260   5491593  0.474628   242  0.156697  0.0000 0.000589 0.000756 0.002314  0.054487  0.065442 -0.075108
CT3D 13AUG05 2013.5934 56509 1752 1    1.3  -1760 -0.054487   5491593  0.475585   242  0.161037  0.0000 0.000601 0.000771 0.002352  0.051285  0.072963 -0.054676
CT3D 13AUG06 2013.5962 56510 1752 2    1.3  -1760 -0.055625   5491593  0.476063   242  0.158583  0.0000 0.000605 0.000768 0.002369  0.055770  0.105934 -0.050325
CT3D 13AUG07 2013.5989 56511 1752 3    1.3  -1760 -0.058558   5491593  0.474758   242  0.148681  0.0000 0.000692 0.000866 0.002741  0.065464  0.070672 -0.133777
CT3D 13AUG08 2013.6016 56512 1752 4    1.3  -1760 -0.053935   5491593  0.476834   242  0.163984  0.0000 0.000629 0.000835 0.002546  0.085435  0.034064 -0.076535
CT3D 13AUG09 2013.6044 56513 1752 5    1.3  -1760 -0.058628   5491593  0.475223   242  0.158846  0.0000 0.000619 0.000791 0.002432  0.058245  0.079533 -0.033716
CT3D 13AUG10 2013.6071 56514 1752 6    1.3  -1760 -0.057153   5491593  0.479390   242  0.153906  0.0000 0.000638 0.000833 0.002522  0.068703  0.064550 -0.045175
CT3D 13AUG11 2013.6099 56515 1753 0    1.3  -1760 -0.055806   5491593  0.475302   242  0.156636  0.0000 0.000584 0.000759 0.002315  0.044963  0.098613 -0.056610
CT3D 13AUG12 2013.6126 56516 1753 1    1.3  -1760 -0.055551   5491593  0.478077   242  0.155729  0.0000 0.000597 0.000771 0.002375  0.028025  0.087767 -0.067783
CT3D 13AUG13 2013.6153 56517 1753 2    1.3  -1760 -0.057772   5491593  0.479320   242  0.161814  0.0000 0.000582 0.000769 0.002306  0.039767  0.054188 -0.072854
CT3D 13AUG14 2013.6181 56518 1753 3    1.3  -1760 -0.056452   5491593  0.478318   242  0.158048  0.0000 0.000579 0.000761 0.002295  0.058273  0.056233 -0.065529
CT3D 13AUG15 2013.6208 56519 1753 4    1.3  -1760 -0.053420   5491593  0.474645   242  0.154444  0.0000 0.000585 0.000763 0.002298  0.053718  0.060772 -0.067679
CT3D 13AUG16 2013.6235 56520 1753 5    1.3  -1760 -0.054612   5491593  0.475970   242  0.154410  0.0000 0.000627 0.000785 0.002437  0.029847  0.047623 -0.025229
CT3D 13AUG17 2013.6263 56521 1753 6    1.3  -1760 -0.052210   5491593  0.478467   242  0.157399  0.0000 0.000582 0.000768 0.002321  0.035367  0.092047 -0.056374
CT3D 13AUG18 2013.6290 56522 1754 0    1.3  -1760 -0.051675   5491593  0.476111   242  0.155492  0.0000 0.000576 0.000765 0.002298  0.041141  0.081448 -0.071461
CT3D 13AUG19 2013.6318 56523 1754 1    1.3  -1760 -0.056290   5491593  0.479046   242  0.148482  0.0000 0.000631 0.000837 0.002498  0.036861  0.062595 -0.082444
CT3D 13AUG20 2013.6345 56524 1754 2    1.3  -1760 -0.053136   5491593  0.479048   242  0.151214  0.0000 0.000588 0.000778 0.002357  0.038186  0.082608 -0.061267
CT3D 13AUG21 2013.6372 56525 1754 3    1.3  -1760 -0.050326   5491593  0.478120   242  0.156784  0.0000 0.000592 0.000779 0.002363  0.038885  0.065807 -0.066340
CT3D 13AUG22 2013.6400 56526 1754 4    1.3  -1760 -0.052370   5491593  0.478889   242  0.160211  0.0000 0.000587 0.000766 0.002319  0.045526  0.070436 -0.068850
CT3D 13AUG23 2013.6427 56527 1754 5    1.3  -1760 -0.050212   5491593  0.475699   242  0.158592  0.0000 0.000582 0.000752 0.002287  0.040281  0.090298 -0.048887
CT3D 13AUG24 2013.6454 56528 1754 6    1.3  -1760 -0.051731   5491593  0.482703   242  0.150097  0.0000 0.000582 0.000760 0.002297  0.040925  0.051604 -0.068192
CT3D 13AUG25 2013.6482 56529 1755 0    1.3  -1760 -0.057076   5491593  0.478723   242  0.148839  0.0000 0.000636 0.000856 0.002577  0.069962  0.070496 -0.075407
CT3D 13AUG26 2013.6509 56530 1755 1    1.3  -1760 -0.052092   5491593  0.477976   242  0.156412  0.0000 0.000631 0.000851 0.002534  0.078477  0.037343 -0.077897
CT3D 13AUG27 2013.6537 56531 1755 2    1.3  -1760 -0.055837   5491593  0.476396   242  0.160757  0.0000 0.000677 0.000863 0.002619  0.072978  0.074612 -0.075767
CT3D 13AUG28 2013.6564 56532 1755 3    1.3  -1760 -0.053883   5491593  0.477380   242  0.151437  0.0000 0.000646 0.000840 0.002551  0.083583  0.064491 -0.035420
CT3D 13AUG29 2013.6591 56533 1755 4    1.3  -1760 -0.052980   5491593  0.473992   242  0.156339  0.0000 0.000653 0.000840 0.002601  0.045844  0.058551 -0.064534
CT3D 13AUG30 2013.6619 56534 1755 5    1.3  -1760 -0.052987   5491593  0.476502   242  0.143773  0.0000 0.000630 0.000827 0.002495  0.086335  0.035892 -0.096693
CT3D 13AUG31 2013.6646 56535 1755 6    1.3  -1760 -0.053397   5491593  0.476741   242  0.153980  0.0000 0.000608 0.000800 0.002456  0.050738  0.079821 -0.079707
CT3D 13SEP01 2013.6674 56536 1756 0    1.3  -1760 -0.055030   5491593  0.479032   242  0.159813  0.0000 0.000630 0.000824 0.002505  0.063737  0.028556 -0.089031
CT3D 13SEP02 2013.6701 56537 1756 1    1.3  -1760 -0.053420   5491593  0.477932   242  0.157662  0.0000 0.000634 0.000838 0.002543  0.090420  0.077445 -0.086129
CT3D 13SEP03 2013.6728 56538 1756 2    1.3  -1760 -0.049853   5491593  0.476308   242  0.145866  0.0000 0.000633 0.000825 0.002472  0.062027  0.093694 -0.048369
CT3D 13SEP04 2013.6756 56539 1756 3    1.3  -1760 -0.049577   5491593  0.476794   242  0.154577  0.0000 0.000615 0.000808 0.002438  0.048881  0.068314 -0.061996
CT3D 13SEP05 2013.6783 56540 1756 4    1.3  -1760 -0.050958   5491593  0.475690   242  0.165558  0.0000 0.000617 0.000811 0.002466  0.037650  0.093933 -0.049835
CT3D 13SEP06 2013.6810 56541 1756 5    1.3  -1760 -0.057812   5491593  0.478243   242  0.152803  0.0000 0.000626 0.000837 0.002542  0.044062  0.040900 -0.095827
CT3D 13SEP07 2013.6838 56542 1756 6    1.3  -1760 -0.058070   5491593  0.480598   242  0.146734  0.0000 0.000641 0.000852 0.002550  0.060535  0.049113 -0.092070
CT3D 13SEP08 2013.6865 56543 1757 0    1.3  -1760 -0.059187   5491593  0.479149   242  0.151727  0.0000 0.000614 0.000801 0.002468  0.069116  0.071649 -0.104063
CT3D 13SEP09 2013.6893 56544 1757 1    1.3  -1760 -0.063787   5491593  0.478712   242  0.150786  0.0000 0.000642 0.000840 0.002612  0.071522  0.039450 -0.099244
CT3D 13SEP10 2013.6920 56545 1757 2    1.3  -1760 -0.061219   5491593  0.481619   242  0.152429  0.0000 0.000577 0.000756 0.002285  0.040695  0.077943 -0.087981
CT3D 13SEP11 2013.6947 56546 1757 3    1.3  -1760 -0.058898   5491593  0.481094   242  0.148519  0.0000 0.000579 0.000762 0.002303  0.053379  0.067924 -0.077623
CT3D 13SEP12 2013.6975 56547 1757 4    1.3  -1760 -0.058713   5491593  0.482953   242  0.156568  0.0000 0.000583 0.000757 0.002300  0.035643  0.072255 -0.065504
CT3D 13SEP13 2013.7002 56548 1757 5    1.3  -1760 -0.056063   5491593  0.483267   242  0.155943  0.0000 0.000585 0.000772 0.002366  0.057847  0.073476 -0.095453
CT3D 13SEP14 2013.7029 56549 1757 6    1.3  -1760 -0.059084   5491593  0.484096   242  0.150055  0.0000 0.000580 0.000750 0.002285  0.049622  0.063405 -0.044703
CT3D 13SEP15 2013.7057 56550 1758 0    1.3  -1760 -0.060164   5491593  0.482399   242  0.163307  0.0000 0.000573 0.000748 0.002273  0.036544  0.072737 -0.036007
CT3D 13SEP16 2013.7084 56551 1758 1    1.3  -1760 -0.062326   5491593  0.484805   242  0.154369  0.0000 0.000579 0.000754 0.002279  0.042128  0.073744 -0.057919
CT3D 13SEP17 2013.7112 56552 1758 2    1.3  -1760 -0.061819   5491593  0.485244   242  0.151624  0.0000 0.000589 0.000752 0.002302  0.039522  0.065809 -0.070952
CT3D 13SEP18 2013.7139 56553 1758 3    1.3  -1760 -0.061364   5491593  0.482516   242  0.155732  0.0000 0.000581 0.000757 0.002308  0.058241  0.078765 -0.051748
CT3D 13SEP19 2013.7166 56554 1758 4    1.3  -1760 -0.060133   5491593  0.482888   242  0.157777  0.0000 0.000578 0.000747 0.002272  0.054563  0.073656 -0.074653
CT3D 13SEP20 2013.7194 56555 1758 5    1.3  -1760 -0.059082   5491593  0.482319   242  0.155620  0.0000 0.000575 0.000743 0.002250  0.041666  0.080271 -0.058815
CT3D 13SEP21 2013.7221 56556 1758 6    1.3  -1760 -0.059529   5491593  0.483150   242  0.157466  0.0000 0.000582 0.000762 0.002306  0.034467  0.089022 -0.067260
CT3D 13SEP22 2013.7248 56557 1759 0    1.3  -1760 -0.057140   5491593  0.479644   242  0.163768  0.0000 0.000587 0.000760 0.002308  0.049044  0.085858 -0.039444
CT3D 13SEP23 2013.7276 56558 1759 1    1.3  -1760 -0.057690   5491593  0.481190   242  0.152286  0.0000 0.000587 0.000757 0.002309  0.034448  0.091763 -0.040690
CT3D 13SEP24 2013.7303 56559 1759 2    1.3  -1760 -0.060005   5491593  0.482237   242  0.157595  0.0000 0.000589 0.000763 0.002333  0.048343  0.042240 -0.053943
CT3D 13SEP25 2013.7331 56560 1759 3    1.3  -1760 -0.060927   5491593  0.481263   242  0.163039  0.0000 0.000586 0.000759 0.002321  0.053693  0.067755 -0.050099
CT3D 13SEP26 2013.7358 56561 1759 4    1.3  -1760 -0.061240   5491593  0.481847   242  0.157102  0.0000 0.000585 0.000745 0.002281  0.039465  0.070159 -0.068735
CT3D 13SEP27 2013.7385 56562 1759 5    1.3  -1760 -0.058285   5491593  0.480789   242  0.161722  0.0000 0.000584 0.000752 0.002299  0.043170  0.088933 -0.070723
CT3D 13SEP28 2013.7413 56563 1759 6    1.3  -1760 -0.060200   5491593  0.482814   242  0.166597  0.0000 0.000593 0.000767 0.002343  0.046880  0.059818 -0.081745
CT3D 13SEP29 2013.7440 56564 1760 0    1.3  -1760 -0.059462   5491593  0.480506   242  0.155222  0.0000 0.000593 0.000764 0.002378  0.028694  0.096741 -0.034969
CT3D 13SEP30 2013.7467 56565 1760 1    1.3  -1760 -0.058903   5491593  0.480192   242  0.162463  0.0000 0.000604 0.000777 0.002399  0.035013  0.098055 -0.044376
CT3D 13OCT01 2013.7495 56566 1760 2    1.3  -1760 -0.061377   5491593  0.483626   242  0.161691  0.0000 0.000640 0.000820 0.002524  0.049896  0.077746 -0.056157
CT3D 13OCT02 2013.7522 56567 1760 3    1.3  -1760 -0.057336   5491593  0.482834   242  0.159630  0.0000 0.000634 0.000809 0.002542  0.044701  0.064618 -0.066933
CT3D 13OCT03 2013.7550 56568 1760 4    1.3  -1760 -0.061759   5491593  0.482996   242  0.165882  0.0000 0.000581 0.000755 0.002313  0.040556  0.075120 -0.079764
CT3D 13OCT04 2013.7577 56569 1760 5    1.3  -1760 -0.055147   5491593  0.484155   242  0.160812  0.0000 0.000599 0.000781 0.002387  0.040348  0.072871 -0.065856
CT3D 13OCT05 2013.7604 56570 1760 6    1.3  -1760 -0.060093   5491593  0.483586   242  0.146100  0.0000 0.000590 0.000755 0.002336  0.039121  0.086606 -0.053130
CT3D 13OCT06 2013.7632 56571 1761 0    1.3  -1760 -0.058091   5491593  0.485053   242  0.147784  0.0000 0.000577 0.000753 0.002291  0.049253  0.076229 -0.053399
CT3D 13OCT07 2013.7659 56572 1761 1    1.3  -1760 -0.057541   5491593  0.485990   242  0.146399  0.0000 0.000596 0.000769 0.002294  0.061619  0.052512 -0.053879
CT3D 13OCT08 2013.7687 56573 1761 2    1.3  -1760 -0.059549   5491593  0.485721   242  0.140438  0.0000 0.000576 0.000751 0.002274  0.034315  0.080893 -0.064839
CT3D 13OCT09 2013.7714 56574 1761 3    1.3  -1760 -0.060509   5491593  0.485532   242  0.146598  0.0000 0.000589 0.000759 0.002321  0.034991  0.080472 -0.079110
CT3D 13OCT10 2013.7741 56575 1761 4    1.3  -1760 -0.063583   5491593  0.486384   242  0.152440  0.0000 0.000588 0.000758 0.002327  0.045410  0.070295 -0.060681
CT3D 13OCT11 2013.7769 56576 1761 5    1.3  -1760 -0.065088   5491593  0.487505   242  0.154222  0.0000 0.000582 0.000747 0.002284  0.036275  0.073925 -0.058248
CT3D 13OCT12 2013.7796 56577 1761 6    1.3  -1760 -0.061872   5491593  0.488398   242  0.146475  0.0000 0.000589 0.000754 0.002324  0.046176  0.078416 -0.079101
CT3D 13OCT13 2013.7823 56578 1762 0    1.3  -1760 -0.065556   5491593  0.485846   242  0.143652  0.0000 0.000708 0.000924 0.002777  0.062533  0.136932 -0.022276
CT3D 13OCT14 2013.7851 56579 1762 1    1.3  -1760 -0.062040   5491593  0.484361   242  0.153130  0.0000 0.000600 0.000779 0.002409  0.028581  0.110750 -0.076955
CT3D 13OCT15 2013.7878 56580 1762 2    1.3  -1760 -0.061192   5491593  0.485781   242  0.156072  0.0000 0.000585 0.000759 0.002311  0.029309  0.086667 -0.066998
CT3D 13OCT16 2013.7906 56581 1762 3    1.3  -1760 -0.062376   5491593  0.488412   242  0.154413  0.0000 0.000586 0.000754 0.002311  0.053081  0.083628 -0.060636
CT3D 13OCT17 2013.7933 56582 1762 4    1.3  -1760 -0.058073   5491593  0.481932   242  0.142581  0.0000 0.000634 0.000812 0.002491  0.031849  0.084627 -0.103046
CT3D 13OCT18 2013.7960 56583 1762 5    1.3  -1760 -0.058744   5491593  0.486020   242  0.155966  0.0000 0.000590 0.000753 0.002310  0.036381  0.083616 -0.063240
CT3D 13OCT19 2013.7988 56584 1762 6    1.3  -1760 -0.056584   5491593  0.484845   242  0.157806  0.0000 0.000592 0.000760 0.002339  0.056785  0.065694 -0.088274
CT3D 13OCT20 2013.8015 56585 1763 0    1.3  -1760 -0.059941   5491593  0.483046   242  0.150037  0.0000 0.000595 0.000767 0.002355  0.027878  0.078343 -0.062536
CT3D 13OCT21 2013.8042 56586 1763 1    1.3  -1760 -0.055812   5491593  0.483563   242  0.162046  0.0000 0.000612 0.000775 0.002421 -0.000385  0.108584 -0.079043
CT3D 13OCT22 2013.8070 56587 1763 2    1.3  -1760 -0.058086   5491593  0.484350   242  0.165843  0.0000 0.000601 0.000768 0.002367  0.023193  0.106136 -0.090223
CT3D 13OCT23 2013.8097 56588 1763 3    1.3  -1760 -0.058830   5491593  0.484399   242  0.149208  0.0000 0.000604 0.000773 0.002401  0.040084  0.075737 -0.086416
CT3D 13OCT24 2013.8125 56589 1763 4    1.3  -1760 -0.060224   5491593  0.485632   242  0.155360  0.0000 0.000603 0.000783 0.002369  0.050457  0.088663 -0.077889
CT3D 13OCT25 2013.8152 56590 1763 5    1.3  -1760 -0.057662   5491593  0.487751   242  0.159301  0.0000 0.000587 0.000764 0.002327  0.025165  0.088841 -0.080017
CT3D 13OCT26 2013.8179 56591 1763 6    1.3  -1760 -0.058458   5491593  0.486087   242  0.156465  0.0000 0.000596 0.000766 0.002322  0.035951  0.095065 -0.072083
CT3D 13OCT27 2013.8207 56592 1764 0    1.3  -1760 -0.057468   5491593  0.484001   242  0.158819  0.0000 0.000598 0.000776 0.002355  0.028850  0.093820 -0.061778
CT3D 13OCT28 2013.8234 56593 1764 1    1.3  -1760 -0.058398   5491593  0.485177   242  0.153274  0.0000 0.000582 0.000761 0.002329  0.052914  0.052293 -0.098137
CT3D 13OCT29 2013.8261 56594 1764 2    1.3  -1760 -0.062910   5491593  0.486888   242  0.153436  0.0000 0.000596 0.000768 0.002368  0.002516  0.092069 -0.075952
CT3D 13OCT30 2013.8289 56595 1764 3    1.3  -1760 -0.060742   5491593  0.488596   242  0.157789  0.0000 0.000584 0.000751 0.002292  0.040808  0.058490 -0.070181
CT3D 13OCT31 2013.8316 56596 1764 4    1.3  -1760 -0.060184   5491593  0.488592   242  0.155899  0.0000 0.000607 0.000763 0.002365  0.047380  0.087241 -0.062281
CT3D 13NOV01 2013.8344 56597 1764 5    1.3  -1760 -0.060116   5491593  0.489350   242  0.151985  0.0000 0.000621 0.000785 0.002447  0.034752  0.074892 -0.088779
CT3D 13NOV02 2013.8371 56598 1764 6    1.3  -1760 -0.057577   5491593  0.484869   242  0.158675  0.0000 0.000604 0.000768 0.002370  0.047314  0.104501 -0.075507
CT3D 13NOV03 2013.8398 56599 1765 0    1.3  -1760 -0.062475   5491593  0.492194   242  0.149470  0.0000 0.000613 0.000770 0.002388  0.039623  0.101077 -0.101887
CT3D 13NOV04 2013.8426 56600 1765 1    1.3  -1760 -0.061390   5491593  0.490588   242  0.152529  0.0000 0.000621 0.000788 0.002444  0.053728  0.096524 -0.093603
CT3D 13NOV05 2013.8453 56601 1765 2    1.3  -1760 -0.062291   5491593  0.488872   242  0.152598  0.0000 0.000624 0.000772 0.002396  0.065681  0.086991 -0.072327
CT3D 13NOV06 2013.8480 56602 1765 3    1.3  -1760 -0.061019   5491593  0.486778   242  0.152737  0.0000 0.000590 0.000756 0.002326  0.054457  0.078768 -0.058679
CT3D 13NOV07 2013.8508 56603 1765 4    1.3  -1760 -0.059929   5491593  0.486747   242  0.159620  0.0000 0.000599 0.000766 0.002365  0.062656  0.044115 -0.050938
CT3D 13NOV08 2013.8535 56604 1765 5    1.3  -1760 -0.060795   5491593  0.486387   242  0.147742  0.0000 0.000596 0.000757 0.002346  0.069405  0.062942 -0.045469
CT3D 13NOV09 2013.8563 56605 1765 6    1.3  -1760 -0.062936   5491593  0.490206   242  0.145000  0.0000 0.000600 0.000763 0.002334  0.043833  0.078278 -0.053196
CT3D 13NOV10 2013.8590 56606 1766 0    1.3  -1760 -0.062973   5491593  0.489365   242  0.152597  0.0000 0.000591 0.000749 0.002309  0.062931  0.061572 -0.076477
CT3D 13NOV11 2013.8617 56607 1766 1    1.3  -1760 -0.061334   5491593  0.489388   242  0.153838  0.0000 0.000600 0.000763 0.002342  0.057460  0.074573 -0.075280
CT3D 13NOV12 2013.8645 56608 1766 2    1.3  -1760 -0.062423   5491593  0.485780   242  0.146698  0.0000 0.000599 0.000761 0.002336  0.051538  0.082871 -0.088919
CT3D 13NOV13 2013.8672 56609 1766 3    1.3  -1760 -0.059073   5491593  0.489537   242  0.154461  0.0000 0.000577 0.000750 0.002255  0.057162  0.063180 -0.067174
CT3D 13NOV14 2013.8700 56610 1766 4    1.3  -1760 -0.062056   5491593  0.486280   242  0.142675  0.0000 0.000613 0.000771 0.002376  0.041691  0.085927 -0.082806
CT3D 13NOV15 2013.8727 56611 1766 5    1.3  -1760 -0.058478   5491593  0.488297   242  0.149629  0.0000 0.000605 0.000765 0.002333  0.043808  0.055363 -0.093279
CT3D 13NOV16 2013.8754 56612 1766 6    1.3  -1760 -0.062911   5491593  0.489262   242  0.149581  0.0000 0.000594 0.000753 0.002299  0.048624  0.070107 -0.090388
CT3D 13NOV17 2013.8782 56613 1767 0    1.3  -1760 -0.062239   5491593  0.490555   242  0.148058  0.0000 0.000578 0.000750 0.002278  0.049827  0.075939 -0.051025
CT3D 13NOV18 2013.8809 56614 1767 1    1.3  -1760 -0.062568   5491593  0.489856   242  0.154043  0.0000 0.000590 0.000755 0.002329  0.019625  0.096651 -0.079575
CT3D 13NOV19 2013.8836 56615 1767 2    1.3  -1760 -0.062755   5491593  0.490349   242  0.155901  0.0000 0.000623 0.000808 0.002415  0.074374  0.058940 -0.059070
CT3D 13NOV20 2013.8864 56616 1767 3    1.3  -1760 -0.066453   5491593  0.488920   242  0.154786  0.0000 0.000645 0.000835 0.002550  0.059737  0.079343 -0.083629
CT3D 13NOV21 2013.8891 56617 1767 4    1.3  -1760 -0.063522   5491593  0.487307   242  0.153633  0.0000 0.000606 0.000764 0.002344  0.035908  0.066781 -0.080796
CT3D 13NOV22 2013.8919 56618 1767 5    1.3  -1760 -0.063842   5491593  0.491919   242  0.154395  0.0000 0.000581 0.000751 0.002282  0.071236  0.038263 -0.098971
CT3D 13NOV23 2013.8946 56619 1767 6    1.3  -1760 -0.061923   5491593  0.491077   242  0.156188  0.0000 0.000576 0.000751 0.002284  0.041942  0.068739 -0.084645
CT3D 13NOV24 2013.8973 56620 1768 0    1.3  -1760 -0.058800   5491593  0.489771   242  0.153301  0.0000 0.000624 0.000805 0.002436  0.066148  0.046285 -0.092847
CT3D 13NOV25 2013.9001 56621 1768 1    1.3  -1760 -0.062485   5491593  0.489465   242  0.152776  0.0000 0.000632 0.000809 0.002443  0.028710  0.051837 -0.064492
CT3D 13NOV26 2013.9028 56622 1768 2    1.3  -1760 -0.060925   5491593  0.487112   242  0.154466  0.0000 0.000588 0.000769 0.002287  0.039775  0.053151 -0.073282
CT3D 13NOV27 2013.9055 56623 1768 3    1.3  -1760 -0.063419   5491593  0.485990   242  0.145270  0.0000 0.000628 0.000836 0.002498  0.046889  0.038416 -0.048797
CT3D 13NOV28 2013.9083 56624 1768 4    1.3  -1760 -0.063611   5491593  0.489672   242  0.146948  0.0000 0.000644 0.000868 0.002528  0.064307  0.089621 -0.051534
CT3D 13NOV29 2013.9110 56625 1768 5    1.3  -1760 -0.060268   5491593  0.486962   242  0.153123  0.0000 0.000584 0.000757 0.002295  0.033352  0.070961 -0.083554
CT3D 13NOV30 2013.9138 56626 1768 6    1.3  -1760 -0.061289   5491593  0.488591   242  0.159797  0.0000 0.000584 0.000747 0.002256  0.044623  0.036770 -0.089362
CT3D 13DEC01 2013.9165 56627 1769 0    1.3  -1760 -0.059086   5491593  0.490692   242  0.157617  0.0000 0.000585 0.000751 0.002281  0.042150  0.029013 -0.072870
CT3D 13DEC02 2013.9192 56628 1769 1    1.3  -1760 -0.060318   5491593  0.490570   242  0.152360  0.0000 0.000602 0.000770 0.002367  0.040245  0.048181 -0.057691
CT3D 13DEC03 2013.9220 56629 1769 2    1.3  -1760 -0.064531   5491593  0.490547   242  0.154027  0.0000 0.000604 0.000760 0.002353  0.014933  0.091533 -0.056571
CT3D 13DEC04 2013.9247 56630 1769 3    1.3  -1760 -0.062397   5491593  0.488978   242  0.152200  0.0000 0.000589 0.000758 0.002341  0.041956  0.051542 -0.055108
CT3D 13DEC05 2013.9274 56631 1769 4    1.3  -1760 -0.060980   5491593  0.493091   242  0.149487  0.0000 0.000594 0.000759 0.002330  0.035753  0.047827 -0.045563
CT3D 13DEC06 2013.9302 56632 1769 5    1.3  -1760 -0.060257   5491593  0.492876   242  0.150019  0.0000 0.000590 0.000776 0.002353  0.046779  0.050305 -0.109402
CT3D 13DEC07 2013.9329 56633 1769 6    1.3  -1760 -0.059847   5491593  0.488941   242  0.151472  0.0000 0.000600 0.000770 0.002363  0.033850  0.069020 -0.100973
CT3D 13DEC08 2013.9357 56634 1770 0    1.3  -1760 -0.062190   5491593  0.488447   242  0.151831  0.0000 0.000586 0.000763 0.002319  0.021520  0.085003 -0.058416
CT3D 13DEC09 2013.9384 56635 1770 1    1.3  -1760 -0.062466   5491593  0.496263   242  0.148873  0.0000 0.000586 0.000768 0.002323  0.051542  0.059198 -0.104687
CT3D 13DEC10 2013.9411 56636 1770 2    1.3  -1760 -0.063764   5491593  0.494715   242  0.151384  0.0000 0.000581 0.000754 0.002278  0.057664  0.056139 -0.073484
CT3D 13DEC11 2013.9439 56637 1770 3    1.3  -1760 -0.065007   5491593  0.496322   242  0.157744  0.0000 0.000583 0.000757 0.002284  0.064614  0.040920 -0.074177
CT3D 13DEC12 2013.9466 56638 1770 4    1.3  -1760 -0.064558   5491593  0.494702   242  0.155667  0.0000 0.000589 0.000773 0.002319  0.047174  0.046888 -0.084164
CT3D 13DEC13 2013.9493 56639 1770 5    1.3  -1760 -0.060751   5491593  0.491408   242  0.151923  0.0000 0.000695 0.000887 0.002737  0.072693  0.043402 -0.198775
