site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
JON4 12OCT26 2012.8186 56226 1711 5  151.5   -488 -0.019040  -3034791 -0.077334   422  0.635716  0.0000 0.000500 0.000583 0.002124 -0.072925 -0.134919  0.121624
JON4 16JUN03 2016.4216 57542 1899 5  151.5   -488  0.059720  -3034791  0.137631   422  0.662812  0.0000 0.000507 0.000549 0.001957 -0.025686 -0.039679  0.186418
JON4 16JUN04 2016.4244 57543 1899 6  151.5   -488  0.060509  -3034791  0.139072   422  0.655106  0.0000 0.000508 0.000547 0.001957 -0.038184 -0.050022  0.184048
JON4 16JUN05 2016.4271 57544 1900 0  151.5   -488  0.057455  -3034791  0.139402   422  0.661666  0.0000 0.000501 0.000545 0.001962 -0.026770 -0.072873  0.174499
JON4 16JUN06 2016.4298 57545 1900 1  151.5   -488  0.057036  -3034791  0.140168   422  0.655950  0.0000 0.000494 0.000542 0.001936 -0.029199 -0.056943  0.186514
JON4 16JUN07 2016.4326 57546 1900 2  151.5   -488  0.056902  -3034791  0.139640   422  0.664346  0.0000 0.000497 0.000546 0.001952 -0.027843 -0.065533  0.178198
JON4 16JUN08 2016.4353 57547 1900 3  151.5   -488  0.059104  -3034791  0.140083   422  0.668924  0.0000 0.000499 0.000544 0.001947 -0.038721 -0.065644  0.179078
JON4 16JUN09 2016.4381 57548 1900 4  151.5   -488  0.058317  -3034791  0.138178   422  0.660529  0.0000 0.000498 0.000543 0.001955 -0.036289 -0.059109  0.171613
JON4 16JUN10 2016.4408 57549 1900 5  151.5   -488  0.057515  -3034791  0.138833   422  0.659125  0.0000 0.000497 0.000543 0.001951 -0.033879 -0.082336  0.170379
JON4 16JUN11 2016.4435 57550 1900 6  151.5   -488  0.055397  -3034791  0.139184   422  0.659296  0.0000 0.000504 0.000547 0.001977 -0.040451 -0.095033  0.188299
JON4 16JUN12 2016.4463 57551 1901 0  151.5   -488  0.056135  -3034791  0.141045   422  0.653222  0.0000 0.000501 0.000545 0.001956 -0.040242 -0.070760  0.194357
JON4 16JUN13 2016.4490 57552 1901 1  151.5   -488  0.058282  -3034791  0.139464   422  0.656265  0.0000 0.000496 0.000546 0.001944 -0.036522 -0.064090  0.181358
JON4 16JUN14 2016.4517 57553 1901 2  151.5   -488  0.056619  -3034791  0.137651   422  0.654742  0.0000 0.000496 0.000542 0.001942 -0.033269 -0.062312  0.183895
JON4 16JUN15 2016.4545 57554 1901 3  151.5   -488  0.060464  -3034791  0.140132   422  0.653670  0.0000 0.000492 0.000537 0.001908 -0.041704 -0.070034  0.170610
JON4 16JUN16 2016.4572 57555 1901 4  151.5   -488  0.059528  -3034791  0.142408   422  0.661532  0.0000 0.000505 0.000548 0.001998 -0.032271 -0.075985  0.203067
JON4 16JUN17 2016.4600 57556 1901 5  151.5   -488  0.057803  -3034791  0.142763   422  0.665766  0.0000 0.000492 0.000542 0.001942 -0.026514 -0.081359  0.187589
JON4 16JUN18 2016.4627 57557 1901 6  151.5   -488  0.057337  -3034791  0.140869   422  0.661655  0.0000 0.000500 0.000549 0.001991 -0.034565 -0.075013  0.201502
JON4 16JUN19 2016.4654 57558 1902 0  151.5   -488  0.059527  -3034791  0.141751   422  0.654908  0.0000 0.000498 0.000542 0.001947 -0.036652 -0.070591  0.188145
JON4 16JUN20 2016.4682 57559 1902 1  151.5   -488  0.055522  -3034791  0.142791   422  0.654946  0.0000 0.000495 0.000539 0.001920 -0.047660 -0.066642  0.176971
JON4 16JUN21 2016.4709 57560 1902 2  151.5   -488  0.057296  -3034791  0.141810   422  0.669767  0.0000 0.000495 0.000538 0.001937 -0.044256 -0.079311  0.180627
JON4 16JUN22 2016.4736 57561 1902 3  151.5   -488  0.058613  -3034791  0.143347   422  0.667159  0.0000 0.000503 0.000545 0.001966 -0.038040 -0.094486  0.183731
JON4 16JUN23 2016.4764 57562 1902 4  151.5   -488  0.055212  -3034791  0.141169   422  0.664537  0.0000 0.000505 0.000557 0.001984 -0.035933 -0.074893  0.185009
JON4 16JUN24 2016.4791 57563 1902 5  151.5   -488  0.057053  -3034791  0.141465   422  0.658405  0.0000 0.000507 0.000562 0.001971 -0.047139 -0.058040  0.182376
JON4 16JUN25 2016.4819 57564 1902 6  151.5   -488  0.058319  -3034791  0.138491   422  0.655055  0.0000 0.000500 0.000539 0.001923 -0.049164 -0.080253  0.180628
JON4 16JUN26 2016.4846 57565 1903 0  151.5   -488  0.057702  -3034791  0.145613   422  0.656470  0.0000 0.000505 0.000537 0.001913 -0.057461 -0.072245  0.178021
JON4 16JUN27 2016.4873 57566 1903 1  151.5   -488  0.055281  -3034791  0.144724   422  0.650338  0.0000 0.000496 0.000541 0.001945 -0.038508 -0.078804  0.188955
JON4 16JUN28 2016.4901 57567 1903 2  151.5   -488  0.059770  -3034791  0.141835   422  0.651072  0.0000 0.000492 0.000542 0.001919 -0.023792 -0.056714  0.176225
JON4 16JUN29 2016.4928 57568 1903 3  151.5   -488  0.062100  -3034791  0.142470   422  0.657264  0.0000 0.000490 0.000541 0.001910 -0.028069 -0.066628  0.157248
JON4 16JUN30 2016.4956 57569 1903 4  151.5   -488  0.060293  -3034791  0.140707   422  0.658255  0.0000 0.000502 0.000541 0.001942 -0.045078 -0.065063  0.191412
JON4 16JUL01 2016.4983 57570 1903 5  151.5   -488  0.060628  -3034791  0.144758   422  0.652152  0.0000 0.000494 0.000540 0.001897 -0.036417 -0.050886  0.177305
JON4 16JUL02 2016.5010 57571 1903 6  151.5   -488  0.059514  -3034791  0.143728   422  0.656604  0.0000 0.000493 0.000538 0.001923 -0.034139 -0.071923  0.173671
JON4 16JUL03 2016.5038 57572 1904 0  151.5   -488  0.060197  -3034791  0.142599   422  0.660641  0.0000 0.000500 0.000556 0.001988 -0.021136 -0.052701  0.186012
JON4 16JUL04 2016.5065 57573 1904 1  151.5   -488  0.061252  -3034791  0.141631   422  0.661500  0.0000 0.000510 0.000561 0.002019 -0.027127 -0.077939  0.174658
JON4 16JUL05 2016.5092 57574 1904 2  151.5   -488  0.059643  -3034791  0.144028   422  0.656370  0.0000 0.000492 0.000538 0.001932 -0.014984 -0.049051  0.184409
JON4 16JUL06 2016.5120 57575 1904 3  151.5   -488  0.060240  -3034791  0.145254   422  0.662158  0.0000 0.000493 0.000538 0.001920 -0.039600 -0.063446  0.184253
JON4 16JUL07 2016.5147 57576 1904 4  151.5   -488  0.060081  -3034791  0.143889   422  0.659591  0.0000 0.000501 0.000553 0.001961 -0.009204 -0.040060  0.182238
JON4 16JUL08 2016.5175 57577 1904 5  151.5   -488  0.060589  -3034791  0.144175   422  0.662951  0.0000 0.000502 0.000553 0.001946 -0.004931 -0.065469  0.178068
JON4 16JUL09 2016.5202 57578 1904 6  151.5   -488  0.059070  -3034791  0.142777   422  0.660127  0.0000 0.000494 0.000538 0.001921 -0.027201 -0.088886  0.183130
JON4 16JUL10 2016.5229 57579 1905 0  151.5   -488  0.057476  -3034791  0.143152   422  0.664796  0.0000 0.000496 0.000544 0.001938 -0.022577 -0.062249  0.172254
JON4 16JUL11 2016.5257 57580 1905 1  151.5   -488  0.056882  -3034791  0.145678   422  0.668442  0.0000 0.000493 0.000541 0.001925 -0.025586 -0.051737  0.182862
JON4 16JUL12 2016.5284 57581 1905 2  151.5   -488  0.061199  -3034791  0.143325   422  0.663335  0.0000 0.000493 0.000540 0.001923 -0.033720 -0.070291  0.176570
JON4 16JUL13 2016.5311 57582 1905 3  151.5   -488  0.058500  -3034791  0.145682   422  0.664179  0.0000 0.000495 0.000539 0.001925 -0.035020 -0.073789  0.181230
JON4 16JUL14 2016.5339 57583 1905 4  151.5   -488  0.058480  -3034791  0.144362   422  0.663955  0.0000 0.000493 0.000543 0.001934 -0.024639 -0.055811  0.178663
JON4 16JUL15 2016.5366 57584 1905 5  151.5   -488  0.062234  -3034791  0.144114   422  0.659454  0.0000 0.000495 0.000540 0.001927 -0.023149 -0.065529  0.181988
JON4 16JUL16 2016.5394 57585 1905 6  151.5   -488  0.063718  -3034791  0.146901   422  0.665411  0.0000 0.000492 0.000536 0.001925 -0.025813 -0.051648  0.191397
JON4 16JUL17 2016.5421 57586 1906 0  151.5   -488  0.064220  -3034791  0.144748   422  0.662903  0.0000 0.000494 0.000543 0.001944 -0.021886 -0.063829  0.173286
JON4 16JUL18 2016.5448 57587 1906 1  151.5   -488  0.062355  -3034791  0.143324   422  0.665642  0.0000 0.000497 0.000546 0.001957 -0.028217 -0.071299  0.171876
JON4 16JUL19 2016.5476 57588 1906 2  151.5   -488  0.064502  -3034791  0.144235   422  0.667296  0.0000 0.000511 0.000557 0.001995 -0.018684 -0.053502  0.175820
JON4 16JUL20 2016.5503 57589 1906 3  151.5   -488  0.066029  -3034791  0.144936   422  0.661871  0.0000 0.000504 0.000548 0.001953 -0.008727 -0.055152  0.184121
JON4 16JUL21 2016.5530 57590 1906 4  151.5   -488  0.062500  -3034791  0.146033   422  0.668484  0.0000 0.000500 0.000542 0.001954 -0.034916 -0.077289  0.182171
JON4 16JUL22 2016.5558 57591 1906 5  151.5   -488  0.062823  -3034791  0.143950   422  0.665662  0.0000 0.000515 0.000550 0.001987 -0.016296 -0.074843  0.174062
JON4 16JUL23 2016.5585 57592 1906 6  151.5   -488  0.061608  -3034791  0.144324   422  0.676097  0.0000 0.000502 0.000550 0.001988 -0.029885 -0.080858  0.196968
JON4 16JUL24 2016.5613 57593 1907 0  151.5   -488  0.060053  -3034791  0.145023   422  0.666704  0.0000 0.000494 0.000544 0.001928 -0.022583 -0.057717  0.177479
JON4 16JUL25 2016.5640 57594 1907 1  151.5   -488  0.063434  -3034791  0.145516   422  0.659441  0.0000 0.000494 0.000541 0.001934 -0.022332 -0.055977  0.185908
JON4 16JUL26 2016.5667 57595 1907 2  151.5   -488  0.059361  -3034791  0.145488   422  0.665242  0.0000 0.000508 0.000553 0.001964 -0.029090 -0.045334  0.193964
JON4 16JUL27 2016.5695 57596 1907 3  151.5   -488  0.058949  -3034791  0.144491   422  0.660532  0.0000 0.000512 0.000561 0.001996 -0.028966 -0.059035  0.200063
JON4 16JUL28 2016.5722 57597 1907 4  151.5   -488  0.058771  -3034791  0.146085   422  0.653481  0.0000 0.000495 0.000546 0.001924 -0.019259 -0.053084  0.178442
JON4 16JUL29 2016.5749 57598 1907 5  151.5   -488  0.061833  -3034791  0.145673   422  0.657599  0.0000 0.000498 0.000551 0.001994  0.000417 -0.041326  0.179243
JON4 16JUL30 2016.5777 57599 1907 6  151.5   -488  0.061481  -3034791  0.144752   422  0.658906  0.0000 0.000489 0.000538 0.001909 -0.020995 -0.063409  0.166027
JON4 16JUL31 2016.5804 57600 1908 0  151.5   -488  0.062734  -3034791  0.145862   422  0.662213  0.0000 0.000496 0.000545 0.001944 -0.024754 -0.061188  0.187400
JON4 16AUG01 2016.5832 57601 1908 1  151.5   -488  0.061080  -3034791  0.145449   422  0.664113  0.0000 0.000506 0.000544 0.001972 -0.035568 -0.076936  0.195276
JON4 16AUG02 2016.5859 57602 1908 2  151.5   -488  0.059053  -3034791  0.147711   422  0.654324  0.0000 0.000494 0.000543 0.001919 -0.041502 -0.054448  0.173698
JON4 16AUG03 2016.5886 57603 1908 3  151.5   -488  0.061316  -3034791  0.148549   422  0.653730  0.0000 0.000493 0.000542 0.001929 -0.023764 -0.041583  0.175080
JON4 16AUG04 2016.5914 57604 1908 4  151.5   -488  0.062648  -3034791  0.146933   422  0.654737  0.0000 0.000486 0.000540 0.001903 -0.014155 -0.040397  0.164499
JON4 16AUG05 2016.5941 57605 1908 5  151.5   -488  0.061779  -3034791  0.148474   422  0.655955  0.0000 0.000488 0.000537 0.001917 -0.023909 -0.043805  0.171309
JON4 16AUG06 2016.5969 57606 1908 6  151.5   -488  0.060290  -3034791  0.147599   422  0.653968  0.0000 0.000498 0.000541 0.001938 -0.029938 -0.074548  0.182876
JON4 16AUG07 2016.5996 57607 1909 0  151.5   -488  0.062257  -3034791  0.149081   422  0.656536  0.0000 0.000492 0.000543 0.001919 -0.020480 -0.045237  0.180903
JON4 16AUG08 2016.6023 57608 1909 1  151.5   -488  0.063329  -3034791  0.149467   422  0.658541  0.0000 0.000498 0.000547 0.001947 -0.018693 -0.063181  0.191872
JON4 16AUG09 2016.6051 57609 1909 2  151.5   -488  0.064139  -3034791  0.150221   422  0.660619  0.0000 0.000495 0.000545 0.001932 -0.014537 -0.058206  0.183625
JON4 16AUG10 2016.6078 57610 1909 3  151.5   -488  0.062049  -3034791  0.150404   422  0.661695  0.0000 0.000490 0.000538 0.001929 -0.014690 -0.055925  0.186116
JON4 16AUG11 2016.6105 57611 1909 4  151.5   -488  0.059850  -3034791  0.148899   422  0.654991  0.0000 0.000490 0.000538 0.001915 -0.025495 -0.054914  0.181866
JON4 16AUG12 2016.6133 57612 1909 5  151.5   -488  0.060503  -3034791  0.147607   422  0.655239  0.0000 0.000508 0.000549 0.001973 -0.047274 -0.071691  0.181872
JON4 16AUG13 2016.6160 57613 1909 6  151.5   -488  0.059876  -3034791  0.152332   422  0.653074  0.0000 0.000489 0.000540 0.001905 -0.016607 -0.039362  0.179806
JON4 16AUG14 2016.6188 57614 1910 0  151.5   -488  0.063089  -3034791  0.152748   422  0.654516  0.0000 0.000490 0.000540 0.001902 -0.023214 -0.046862  0.175695
JON4 16AUG15 2016.6215 57615 1910 1  151.5   -488  0.062467  -3034791  0.150801   422  0.649701  0.0000 0.000490 0.000540 0.001914 -0.018720 -0.059990  0.178550
JON4 16AUG16 2016.6242 57616 1910 2  151.5   -488  0.059471  -3034791  0.151075   422  0.650878  0.0000 0.000511 0.000552 0.001966  0.018078 -0.040736  0.166935
JON4 16AUG17 2016.6270 57617 1910 3  151.5   -488  0.061983  -3034791  0.152034   422  0.652656  0.0000 0.000498 0.000546 0.001927 -0.028958 -0.069697  0.172498
JON4 16AUG18 2016.6297 57618 1910 4  151.5   -488  0.062595  -3034791  0.149562   422  0.656356  0.0000 0.000499 0.000561 0.001971 -0.009148 -0.030390  0.191029
JON4 16AUG19 2016.6324 57619 1910 5  151.5   -488  0.061156  -3034791  0.150819   422  0.661502  0.0000 0.000498 0.000558 0.001970 -0.012109 -0.038382  0.196761
JON4 16AUG20 2016.6352 57620 1910 6  151.5   -488  0.058898  -3034791  0.150844   422  0.661119  0.0000 0.000496 0.000541 0.001936 -0.019941 -0.059957  0.189076
JON4 16AUG21 2016.6379 57621 1911 0  151.5   -488  0.061090  -3034791  0.149397   422  0.654504  0.0000 0.000492 0.000538 0.001919 -0.022283 -0.068565  0.178390
JON4 16AUG22 2016.6407 57622 1911 1  151.5   -488  0.059597  -3034791  0.147715   422  0.666678  0.0000 0.000508 0.000550 0.001940 -0.030014 -0.075543  0.160468
JON4 16AUG23 2016.6434 57623 1911 2  151.5   -488  0.062939  -3034791  0.150766   422  0.662790  0.0000 0.000491 0.000545 0.001921 -0.011345 -0.027071  0.170348
JON4 16AUG24 2016.6461 57624 1911 3  151.5   -488  0.063755  -3034791  0.152504   422  0.664339  0.0000 0.000487 0.000538 0.001897 -0.019869 -0.036497  0.179740
JON4 16AUG25 2016.6489 57625 1911 4  151.5   -488  0.061974  -3034791  0.149487   422  0.650594  0.0000 0.000489 0.000536 0.001908 -0.023008 -0.062361  0.180336
JON4 16AUG26 2016.6516 57626 1911 5  151.5   -488  0.059557  -3034791  0.151433   422  0.647263  0.0000 0.000501 0.000549 0.001953 -0.010526 -0.059601  0.190378
JON4 16AUG27 2016.6543 57627 1911 6  151.5   -488  0.063426  -3034791  0.149752   422  0.650505  0.0000 0.000491 0.000543 0.001917 -0.020071 -0.062396  0.157035
JON4 16AUG28 2016.6571 57628 1912 0  151.5   -488  0.063030  -3034791  0.150417   422  0.656307  0.0000 0.000489 0.000543 0.001927 -0.019599 -0.074702  0.179090
JON4 16AUG29 2016.6598 57629 1912 1  151.5   -488  0.062446  -3034791  0.149667   422  0.659026  0.0000 0.000491 0.000546 0.001917 -0.016543 -0.057421  0.175610
JON4 16AUG30 2016.6626 57630 1912 2  151.5   -488  0.060515  -3034791  0.152449   422  0.666265  0.0000 0.000500 0.000547 0.001973 -0.027322 -0.080784  0.193266
JON4 16AUG31 2016.6653 57631 1912 3  151.5   -488  0.060602  -3034791  0.151712   422  0.670132  0.0000 0.000494 0.000543 0.001950 -0.025403 -0.083644  0.163826
JON4 16SEP01 2016.6680 57632 1912 4  151.5   -488  0.063919  -3034791  0.149361   422  0.663168  0.0000 0.000495 0.000547 0.001962 -0.024586 -0.090463  0.173311
JON4 16SEP02 2016.6708 57633 1912 5  151.5   -488  0.060763  -3034791  0.151104   422  0.661310  0.0000 0.000505 0.000553 0.001982 -0.027748 -0.061472  0.189617
JON4 16SEP03 2016.6735 57634 1912 6  151.5   -488  0.062577  -3034791  0.152363   422  0.657297  0.0000 0.000490 0.000543 0.001916 -0.020557 -0.066655  0.181306
JON4 16SEP04 2016.6762 57635 1913 0  151.5   -488  0.062141  -3034791  0.152589   422  0.656141  0.0000 0.000490 0.000539 0.001926 -0.019697 -0.054434  0.186515
JON4 16SEP05 2016.6790 57636 1913 1  151.5   -488  0.061518  -3034791  0.150238   422  0.652468  0.0000 0.000495 0.000543 0.001945 -0.019600 -0.067251  0.175218
JON4 16SEP06 2016.6817 57637 1913 2  151.5   -488  0.060378  -3034791  0.149832   422  0.654832  0.0000 0.000494 0.000538 0.001946 -0.024148 -0.084911  0.178981
JON4 16SEP07 2016.6845 57638 1913 3  151.5   -488  0.063095  -3034791  0.152742   422  0.652270  0.0000 0.000522 0.000562 0.002044 -0.004937 -0.078220  0.193542
JON4 16SEP08 2016.6872 57639 1913 4  151.5   -488  0.064404  -3034791  0.151557   422  0.659726  0.0000 0.000504 0.000566 0.002016 -0.044545 -0.068065  0.183651
JON4 16SEP09 2016.6899 57640 1913 5  151.5   -488  0.062006  -3034791  0.151813   422  0.649559  0.0000 0.000499 0.000555 0.001985 -0.044529 -0.060693  0.177092
JON4 16SEP10 2016.6927 57641 1913 6  151.5   -488  0.061359  -3034791  0.152723   422  0.653682  0.0000 0.000495 0.000545 0.001942 -0.031387 -0.059161  0.171499
JON4 16SEP11 2016.6954 57642 1914 0  151.5   -488  0.063892  -3034791  0.151001   422  0.654078  0.0000 0.000494 0.000539 0.001944 -0.021808 -0.067903  0.176305
JON4 16SEP12 2016.6982 57643 1914 1  151.5   -488  0.061198  -3034791  0.151059   422  0.658270  0.0000 0.000524 0.000561 0.002014 -0.006349 -0.067569  0.171947
JON4 16SEP13 2016.7009 57644 1914 2  151.5   -488  0.061924  -3034791  0.150813   422  0.660926  0.0000 0.000500 0.000545 0.001967 -0.024771 -0.085036  0.192297
JON4 16SEP14 2016.7036 57645 1914 3  151.5   -488  0.062613  -3034791  0.151457   422  0.670264  0.0000 0.000493 0.000540 0.001939 -0.025868 -0.050379  0.173558
JON4 16SEP15 2016.7064 57646 1914 4  151.5   -488  0.060146  -3034791  0.150175   422  0.658117  0.0000 0.000498 0.000549 0.001978 -0.059892 -0.062790  0.182986
JON4 16SEP16 2016.7091 57647 1914 5  151.5   -488  0.060430  -3034791  0.152249   422  0.655002  0.0000 0.000493 0.000544 0.001941 -0.048958 -0.066149  0.171870
JON4 16SEP17 2016.7118 57648 1914 6  151.5   -488  0.063612  -3034791  0.152263   422  0.658580  0.0000 0.000490 0.000540 0.001938 -0.028843 -0.062000  0.177150
JON4 16SEP18 2016.7146 57649 1915 0  151.5   -488  0.062416  -3034791  0.152121   422  0.660139  0.0000 0.000498 0.000542 0.001950 -0.018330 -0.065741  0.170857
JON4 16SEP19 2016.7173 57650 1915 1  151.5   -488  0.063277  -3034791  0.152635   422  0.657666  0.0000 0.000487 0.000538 0.001919 -0.026718 -0.056540  0.175880
JON4 16SEP20 2016.7201 57651 1915 2  151.5   -488  0.062696  -3034791  0.150096   422  0.669188  0.0000 0.000494 0.000543 0.001956 -0.028530 -0.068570  0.171022
JON4 16SEP21 2016.7228 57652 1915 3  151.5   -488  0.063600  -3034791  0.151377   422  0.658526  0.0000 0.000496 0.000544 0.001966 -0.043005 -0.081023  0.177615
JON4 16SEP22 2016.7255 57653 1915 4  151.5   -488  0.060955  -3034791  0.154714   422  0.655546  0.0000 0.000503 0.000548 0.001966 -0.002675 -0.041879  0.153189
JON4 16SEP23 2016.7283 57654 1915 5  151.5   -488  0.060823  -3034791  0.152254   422  0.660531  0.0000 0.000500 0.000542 0.001967  0.012098 -0.056030  0.154968
JON4 16SEP24 2016.7310 57655 1915 6  151.5   -488  0.062299  -3034791  0.151580   422  0.662856  0.0000 0.000486 0.000536 0.001925 -0.019235 -0.056213  0.182936
JON4 16SEP25 2016.7337 57656 1916 0  151.5   -488  0.063104  -3034791  0.152484   422  0.659101  0.0000 0.000486 0.000532 0.001914 -0.034945 -0.071300  0.178942
JON4 16SEP26 2016.7365 57657 1916 1  151.5   -488  0.063873  -3034791  0.152755   422  0.662105  0.0000 0.000483 0.000534 0.001921 -0.025569 -0.072768  0.190771
JON4 16SEP27 2016.7392 57658 1916 2  151.5   -488  0.064073  -3034791  0.151039   422  0.656789  0.0000 0.000481 0.000531 0.001899 -0.030305 -0.060247  0.177060
JON4 16SEP28 2016.7420 57659 1916 3  151.5   -488  0.063186  -3034791  0.151723   422  0.660964  0.0000 0.000487 0.000533 0.001925 -0.027894 -0.086343  0.189655
JON4 16SEP29 2016.7447 57660 1916 4  151.5   -488  0.063231  -3034791  0.153446   422  0.653059  0.0000 0.000488 0.000536 0.001934 -0.022032 -0.071370  0.182995
JON4 16SEP30 2016.7474 57661 1916 5  151.5   -488  0.063701  -3034791  0.152337   422  0.657531  0.0000 0.000485 0.000534 0.001910 -0.027463 -0.068309  0.169459
JON4 16OCT01 2016.7502 57662 1916 6  151.5   -488  0.063243  -3034791  0.154949   422  0.659389  0.0000 0.000479 0.000529 0.001870 -0.032578 -0.057988  0.172167
JON4 16OCT02 2016.7529 57663 1917 0  151.5   -488  0.065233  -3034791  0.155491   422  0.667407  0.0000 0.000485 0.000531 0.001892 -0.031101 -0.068081  0.174808
JON4 16OCT03 2016.7556 57664 1917 1  151.5   -488  0.061524  -3034791  0.157108   422  0.657754  0.0000 0.000484 0.000537 0.001911 -0.027340 -0.064653  0.171025
JON4 16OCT04 2016.7584 57665 1917 2  151.5   -488  0.062421  -3034791  0.157065   422  0.655079  0.0000 0.000478 0.000528 0.001877 -0.019124 -0.062139  0.181745
JON4 16OCT05 2016.7611 57666 1917 3  151.5   -488  0.063130  -3034791  0.155354   422  0.655051  0.0000 0.000487 0.000541 0.001915 -0.017031 -0.049407  0.171720
JON4 16OCT06 2016.7639 57667 1917 4  151.5   -488  0.061181  -3034791  0.154230   422  0.656322  0.0000 0.000484 0.000531 0.001903 -0.023414 -0.051461  0.179419
JON4 16OCT07 2016.7666 57668 1917 5  151.5   -488  0.065366  -3034791  0.154653   422  0.659710  0.0000 0.000484 0.000530 0.001896 -0.027901 -0.061483  0.181983
JON4 16OCT08 2016.7693 57669 1917 6  151.5   -488  0.063925  -3034791  0.155890   422  0.660702  0.0000 0.000486 0.000535 0.001912 -0.025602 -0.069012  0.172928
JON4 16OCT09 2016.7721 57670 1918 0  151.5   -488  0.064157  -3034791  0.156864   422  0.663341  0.0000 0.000490 0.000542 0.001944 -0.016930 -0.044891  0.180487
JON4 16OCT10 2016.7748 57671 1918 1  151.5   -488  0.063926  -3034791  0.156574   422  0.669580  0.0000 0.000486 0.000533 0.001911 -0.014751 -0.052509  0.170461
JON4 16OCT11 2016.7775 57672 1918 2  151.5   -488  0.063782  -3034791  0.158818   422  0.662144  0.0000 0.000486 0.000534 0.001908 -0.022562 -0.067434  0.172089
JON4 16OCT12 2016.7803 57673 1918 3  151.5   -488  0.066055  -3034791  0.154013   422  0.654268  0.0000 0.000486 0.000538 0.001907 -0.026924 -0.060081  0.164602
JON4 16OCT13 2016.7830 57674 1918 4  151.5   -488  0.064839  -3034791  0.155722   422  0.653200  0.0000 0.000493 0.000543 0.001975 -0.015145 -0.050203  0.171033
JON4 16OCT14 2016.7858 57675 1918 5  151.5   -488  0.062986  -3034791  0.155406   422  0.653299  0.0000 0.000500 0.000547 0.001970 -0.022904 -0.062763  0.176052
JON4 16OCT15 2016.7885 57676 1918 6  151.5   -488  0.064925  -3034791  0.156727   422  0.660691  0.0000 0.000585 0.000627 0.002289 -0.018452 -0.019234  0.200515
JON4 16OCT16 2016.7912 57677 1919 0  151.5   -488  0.064449  -3034791  0.157462   422  0.665075  0.0000 0.000489 0.000538 0.001914 -0.025871 -0.062940  0.174079
JON4 16OCT17 2016.7940 57678 1919 1  151.5   -488  0.063108  -3034791  0.157925   422  0.656021  0.0000 0.000492 0.000548 0.001951 -0.032002 -0.067428  0.155799
JON4 16OCT18 2016.7967 57679 1919 2  151.5   -488  0.066028  -3034791  0.155003   422  0.657237  0.0000 0.000484 0.000532 0.001892 -0.036463 -0.073436  0.173531
JON4 16OCT19 2016.7995 57680 1919 3  151.5   -488  0.063685  -3034791  0.156283   422  0.652482  0.0000 0.000497 0.000543 0.001952 -0.029225 -0.063371  0.181948
JON4 16OCT20 2016.8022 57681 1919 4  151.5   -488  0.064162  -3034791  0.159689   422  0.652905  0.0000 0.000489 0.000537 0.001921 -0.023574 -0.076505  0.173797
JON4 16OCT21 2016.8049 57682 1919 5  151.5   -488  0.062642  -3034791  0.158235   422  0.667551  0.0000 0.000495 0.000545 0.001970 -0.024121 -0.081090  0.178818
JON4 16OCT22 2016.8077 57683 1919 6  151.5   -488  0.066229  -3034791  0.158874   422  0.662384  0.0000 0.000485 0.000538 0.001914 -0.023698 -0.080135  0.179574
JON4 16OCT23 2016.8104 57684 1920 0  151.5   -488  0.065684  -3034791  0.159721   422  0.651295  0.0000 0.000485 0.000536 0.001901 -0.030512 -0.067394  0.161526
JON4 16OCT24 2016.8131 57685 1920 1  151.5   -488  0.063935  -3034791  0.161208   422  0.657047  0.0000 0.000485 0.000537 0.001910 -0.031424 -0.063196  0.170046
JON4 16OCT25 2016.8159 57686 1920 2  151.5   -488  0.064172  -3034791  0.160580   422  0.663088  0.0000 0.000484 0.000534 0.001898 -0.023469 -0.065886  0.168927
JON4 16OCT26 2016.8186 57687 1920 3  151.5   -488  0.065672  -3034791  0.161133   422  0.667888  0.0000 0.000483 0.000534 0.001906 -0.019757 -0.072850  0.170500
JON4 16OCT27 2016.8214 57688 1920 4  151.5   -488  0.065833  -3034791  0.159586   422  0.657501  0.0000 0.000494 0.000543 0.001930 -0.025838 -0.092927  0.167562
JON4 16OCT28 2016.8241 57689 1920 5  151.5   -488  0.066005  -3034791  0.158851   422  0.664870  0.0000 0.000484 0.000533 0.001909 -0.029286 -0.058833  0.173155
JON4 16OCT29 2016.8268 57690 1920 6  151.5   -488  0.067171  -3034791  0.159351   422  0.652056  0.0000 0.000481 0.000536 0.001893 -0.022536 -0.063977  0.160488
JON4 16OCT30 2016.8296 57691 1921 0  151.5   -488  0.068525  -3034791  0.158674   422  0.667003  0.0000 0.000486 0.000534 0.001927 -0.032776 -0.066541  0.187589
JON4 16OCT31 2016.8323 57692 1921 1  151.5   -488  0.067875  -3034791  0.158450   422  0.655524  0.0000 0.000495 0.000544 0.001936 -0.028055 -0.073922  0.164473
JON4 16NOV01 2016.8350 57693 1921 2  151.5   -488  0.064630  -3034791  0.159412   422  0.657377  0.0000 0.000484 0.000539 0.001914 -0.033834 -0.065810  0.159908
JON4 16NOV02 2016.8378 57694 1921 3  151.5   -488  0.066715  -3034791  0.159503   422  0.658040  0.0000 0.000492 0.000548 0.001962 -0.039074 -0.062828  0.174490
