name	lat	lon
MNWB	44.398	-95.254
MNWD	46.461	-95.186
MNWE	45.811	-96.491
MNWF	47.183	-92.289
MNWH	48.15	-94.512
MNWI	45.123	-94.992
MNWL	43.745	-93.719
MNWN	44.065	-91.713
MNWO	43.623	-95.577
MNZO	19.064	-104.298
MO00	45.716	4.068
MO02	36.88	-94.426
MOA1	-35.215	138.473
MOA2	36.684	-94.438
MOAD	38.41	-94.345
MOAL	40.256	-94.3
MOAN	36.684	-94.439
MOAT	36.689	-91.377
MOB1	30.228	-88.024
MOB5	30.228	-88.024
MOB6	30.228	-88.024
MOBD	39.782	-93.097
MOBE	37.455	-91.216
MOBF	38.764	-90.247
MOBG	39.348	-91.208
MOBI	48.146	0.183
MOBJ	55.115	36.57
MOBK	55.115	36.57
MOBL	38.765	-90.245
MOBN	55.115	36.57
MOBO	38.931	-92.779
MOBP	39.009	-94.291
MOBR	36.71	-93.223
MOBS	-37.829	144.975
MOBT	38.257	-94.393
MOBU	37.66	-93.103
MOBW	37.705	-90.744
MOBY	40.265	-94.023
MOC1	39.385	-93.486
MOC2	38.992	-92.285
MOC3	37.178	-94.358
MOC4	38.009	-92.744
MOCA	46.098	11.143
MOCB	38.975	-92.493
MOCD	38.036	-92.773
MOCE	39.769	-93.539
MOCH	36.918	-89.319
MOCI	39.775	-93.511
MOCL	38.389	-93.756
MOCM	39.754	-94.244
MOCN	40.144	-91.544
MOCO	41.371	15.159
MOCR	39.747	-94.231
MOCS	36.647	-93.906
MOCT	38.389	-93.809
MOCU	-16.869	36.835
MOCV	39.346	-91.413
MOD1	37.638	-120.993
MOD2	41.146	13.881
MODA	45.214	6.71
MODB	41.902	-120.303
MODE	44.629	10.949
MODG	37.066	-94.414
MODO	37.829	-92.692
MODP	36.645	-90.798
MODR	38.463	-91.465
MODX	36.807	-89.979
MOEA	39.749	-94.682
MOEB	39.179	-90.788
MOED	40.187	-92.175
MOEG	37.877	-94.023
MOEL	38.347	-92.595
MOES	39.339	-94.254
MOEU	38.505	-90.62
MOFA	49.655	0.598
MOFC	64.984	-16.667
MOFD	37.24	-93.25
MOFE	38.195	-90.389
MOFR	37.121	-5.462
MOGC	40.278	-92.952
MOGD	41.343	-6.713
MOGE	44.393	7.816
MOGF	37.429	-93.846
MOGG	46.407	13.198
MOGL	39.525	-119.926
MOGN	46.148	4.803
MOGO	-35.747	150.192
MOGV	38.889	-94.522
MOHA	39.684	-120.604
MOHI	39.078	-93.74
MOHL	39.695	-91.401
MOHO	38.246	-118.245
MOHR	38.657	-91.485
MOHS	37.338	-91.94
MOHT	36.244	-89.728
MOHV	38.609	-94.32
MOID	39.122	-94.388
MOIE	43.503	13.123
MOIL	40.711	-115.412
MOIN	9.987	-83.094
MOIR	35.054	24.878
MOIT	19.689	-101.25
MOIU	0.288	35.29
MOJC	38.58	-92.295
MOJK	37.412	-89.65
MOJP	37.089	-94.504
MOKE	36.221	-90.073
MOKI	40.278	-92.584
MOKP	19.485	-155.599
MOKV	39.432	-92.932
MOKY	39.371	-94.368
MOL0	51.183	5.117
MOL1	36.806	22.851
MOL2	47.635	1.449
MOL3	43.72	2.341
MOL5	40.841	-1.879
MOLA	37.947	-122.42
MOLD	44.728	21.618
MOLI	37.478	-91.85
MOLJ	38.873	-94.172
MOLN	37.887	-93.623
MOLS	38.522	-90.418
MOLV	48.612	5.841
MOLY	-16.677	145.333
MOM0	12.406	-86.541
MOM2	39.119	-93.216
MOM3	49.599	1.47
MOMA	37.376	-92.408
MOMC	39.162	-91.829
MOMD	40.141	-95.237
MOME	39.121	-91.895
MOMF	37.346	-92.95
MOMG	37.131	-92.311
MOMI	12.551	-86.49
MOMK	38.686	-91.888
MOML	40.21	-93.116
MOMM	38.953	-90.934
MOMN	39.756	-92.466
MOMO	36.917	-93.983
MOMR	40.299	-94.877
MOMS	39.118	-93.218
MOMV	40.358	-94.847
MOMX	39.162	-91.83
MON0	12.465	107.179
MON1	-34.906	-56.204
MON3	46.983	-123.604
MON4	39.759	-92.743
MON5	47.619	4.338
MON6	36.572	-121.806
MON7	45.468	-73.714
MON8	46.082	-64.831
MON9	43.416	23.225
MONA	36.579	-90.612
MONB	37.485	-121.867
MONC	45.074	7.927
MOND	44.389	7.827
MONE	37.866	-94.35
MONF	37.572	-92.343
MONG	-15.254	23.151
MONI	39.148	-116.716
MONJ	47.916	106.9
MONN	40.379	-93.335
MONO	37.898	-119.12
MONP	32.892	-116.422
MONS	46.549	3.286
MONT	38.078	-117.708
MONV	44.39	7.829
MONW	37.509	-92.853
MONY	40.014	-92.208
MONZ	45.577	9.272
MOO2	50.157	-101.673
MOOC	38.041	-93.685
MOOE	42.619	-89.593
MOOF	38.754	-90.696
MOOJ	35.903	127.583
MOOR	-37.402	142.131
MOOS	50.162	-101.676
MOP2	48.373	17.274
MOPA	37.519	-90.012
MOPB	36.76	-90.392
MOPC	39.384	-94.783
MOPI	48.373	17.274
MOPL	39.384	-94.783
MOPN	40.417	-93.578
MOPR	18.077	-67.931
MOPS	44.629	10.949
MOPV	36.425	-89.683
MOPY	39.743	-91.517
MOR3	40.618	-0.102
MOR4	55.213	-1.685
MOR5	40.79	-72.746
MOR6	40.789	-72.747
MOR7	55.213	-1.686
MOR8	-29.481	149.848
MORA	38.248	-1.999
MORB	46.134	9.567
MORE	-9.434	147.187
MORG	40.447	-120.065
MORH	46.884	-96.764
MORI	53.798	-113.644
MORJ	28.052	-14.36
MORK	40.421	-95.54
MORL	37.965	-87.449
MORM	39.278	-93.926
MORN	45.694	0.273
MORO	42.053	12.619
MORP	55.213	-1.685
MORR	43.272	13.593
MORS	39.179	-94.613
MORT	40.611	-89.461
MORU	40.86	14.083
MORV	50.03	2.873
MORZ	37.948	-91.768
MOS1	37.177	-90.465
MOS2	-3.35	37.337
MOS3	38.439	16.574
MOS4	43.345	17.804
MOS5	40.324	-3.863
MOS9	37.211	-93.232
MOSA	38.693	-93.25
MOSB	38.83	-94.535
MOSC	38.378	-90.969
MOSD	38.692	-93.251
MOSE	37.156	-92.754
MOSF	37.242	-93.23
MOSG	37.937	-90.136
MOSH	39.699	-92.053
MOSI	38.562	-90.461
MOSL	46.436	-92.761
MOSN	51.288	-80.613
MOSP	38.806	-90.649
MOSR	37.821	-92.154
MOST	37.97	-91.343
MOSU	48.137	-0.554
MOSV	39.954	-94.848
MOTA	39.503	-2.87
MOTD	60.958	-138.04
MOTE	8.792	-75.861
MOTH	36.561	-91.553
MOTK	40.437	-95.351
MOTR	36.755	-3.521
MOU1	47.275	7.368
MOU2	43.981	-80.733
MOUL	-35.091	144.036
MOUN	40.303	-117.07
MOUS	48.675	6.784
MOUT	41.046	-111.666
MOUZ	49.605	5.081
MOVB	36.96	-91.061
MOVE	38.191	-91.949
MOWA	36.792	-92.58
MOWB	38.815	-93.741
MOWE	39.422	-94.896
MOWP	36.73	-91.853
MOWR	38.815	-91.161
MOWS	36.97	-91.92
MOWW	38.253	-93.362
MOX2	50.642	11.616
MOXA	50.645	11.615
MOZ2	43.979	10.544
MOZI	36.456	25.422
MPAZ	37.953	16.007
MPCK	49.99	-109.468
MPIK	-11.821	31.451
MPL2	-38.006	-57.571
MPLA	-38.036	-57.531
MPLE	43.615	-84.762
MPNC	38.147	15.353
MPR1	20.679	-105.249
MPRA	46.241	12.988
MPRG	49.211	-122.661
MPRV	46.172	0.526
MPTB	-25.966	32.568
MPUR	24.604	90.03
MPUT	40.016	-111.634
MPWD	34.296	-118.878
MQSI	28.215	-177.361
MQZG	-43.703	172.655
MR6G	60.595	17.259
MRAV	32.45	35.422
MRBA	-17.018	145.324
MRBL	-42.662	172.775
MRBR	51.18	-97.521
MRC1	38.499	-77.371
MRCA	37.992	-1.125
MRCD	37.306	-120.486
MRCG	-26.835	-69.13
MRCU	18.905	-99.198
MRD1	38.992	43.763
MRDM	34.175	-117.882
MRDY	38.99	43.763
MREE	-29.458	149.826
MREK	2.97	98.538
MREP	53.81	-166.748
MRGE	45.77	7.061
MRGH	41.373	16.149
MRHK	29.804	-95.745
MRIA	35.73	51.812
MRIV	-29.209	29.987
MRJM	54.573	23.369
MRKB	29.722	-85.026
MRKT	54.237	-6.503
MRL1	-41.576	173.741
MRL2	-41.576	173.741
MRLC	40.756	15.489
MRLK	55.945	-112.029
MRML	45.308	-67.248
MRNO	-37.72	141.549
MRNT	-38.229	145.066
MRNW	-28.804	149.903
MRO1	-26.697	116.637
MRON	46.747	6.352
MRPK	34.286	-118.869
MRRA	42.885	13.916
MRRN	42.904	-101.696
MRSB	44.905	-75.172
MRSD	46.785	-121.742
MRSI	36.781	34.603
MRT1	-19.757	146.834
MRT2	-19.46	147.479
MRT3	-19.331	146.518
MRT4	-18.528	146.328
MRT5	-18.685	145.996
MRT6	-19.923	147.843
MRT7	-20.059	147.281
MRT8	-20.0	148.227
MRT9	-20.556	147.85
MRTG	-21.548	167.876
MRTN	14.471	-60.858
MRTP	-74.18	-115.102
MRVN	41.061	16.196
MRWA	-32.14	150.355
MRY2	30.023	-89.913
MRYB	-35.15	139.262
MRYV	39.148	-121.592
MRZL	46.189	15.11
MSA1	31.204	-89.055
MSAG	41.712	15.91
MSAI	-1.326	99.089
MSAQ	-20.453	-55.671
MSAS	34.863	-89.195
MSB5	34.115	-90.69
MSB6	34.114	-90.69
MSBA	32.655	-90.375
MSBH	31.588	-90.439
MSBL	-22.107	-56.531
MSBS	31.97	-89.265
MSBT	34.314	-89.941
MSBU	31.462	-90.838
MSBV	34.666	-88.564
MSC1	34.039	-116.648
MSCB	-18.989	-56.617
MSCD	34.202	-90.571
MSCG	-20.441	-54.541
MSCL	33.747	-90.733
MSCO	-19.004	-57.637
MSCR	34.906	-88.548
MSCT	32.719	-89.571
MSCW	34.504	-90.195
MSD1	23.16	-109.718
MSD2	34.996	-106.621
MSDC	32.44	-89.112
MSDD	40.181	-85.446
MSDO	-22.217	-54.814
MSDR	-22.194	-54.93
MSEL	44.52	11.646
MSEU	33.548	-89.182
MSEV	31.595	-89.204
MSFL	34.277	-88.415
MSFR	38.034	14.592
MSFX	31.228	-89.869
MSG1	31.941	-90.384
MSGA	30.395	-88.645
MSGB	30.429	-88.428
MSGD	32.971	-89.915
MSGL	40.138	16.364
MSGN	33.339	-91.041
MSGO	33.812	-90.275
MSGP	30.365	-89.117
MSGR	33.764	-89.821
MSGT	42.88	1.629
MSGV	33.339	-91.041
MSGW	33.469	-90.209
MSHA	41.673	-86.176
MSHN	36.335	59.48
MSHP	37.556	-121.925
MSHS	34.743	-89.454
MSHT	31.328	-89.336
MSIB	33.512	-90.347
MSIN	30.312	-89.604
MSJK	32.327	-90.181
MSJR	-21.498	-56.159
MSJW	50.404	-105.551
MSKU	-1.632	13.552
MSKY	43.238	-86.055
MSL1	34.901	-90.217
MSLC	57.857	25.055
MSLK	47.131	-119.274
MSLS	30.862	-88.429
MSLU	30.925	-88.589
MSLV	33.108	-89.074
MSM1	50.144	-101.665
MSMC	31.267	-90.477
MSME	32.368	-88.732
MSMJ	-21.618	-55.138
MSMM	43.811	6.2
MSMN	31.926	-89.82
MSNA	31.561	-91.405
MSNS	34.894	-89.993
MSNV	-23.022	-54.192
MSOB	34.231	-117.21
MSOL	46.929	-114.109
MSOX	34.364	-89.532
MSP1	-22.622	-55.609
MSPC	30.531	-89.689
MSPE	33.798	-88.658
MSPH	32.762	-89.102
MSPK	30.779	-89.143
MSPM	-21.698	-57.884
MSPN	34.244	-89.017
MSPP	30.845	-89.542
MSPT	31.883	-91.006
MSRF	32.908	-90.869
MSRT	45.541	1.521
MSRU	38.264	15.508
MSSB	32.83	-88.487
MSSC	30.375	-89.614
MSSN	34.623	-89.971
MSSR	32.093	-90.046
MSST	33.454	-88.794
MST1	45.49	12.239
MST2	29.178	83.953
MSTA	45.014	-63.432
MSTC	33.175	-90.223
MSTG	29.179	83.895
MSTI	40.393	16.336
MSTU	34.698	-90.381
MSU_	55.707	37.522
MSVC	32.332	-90.825
MSVG	72.241	-23.913
MSVL	-34.551	150.373
MSWB	53.915	-166.788
MSWN	33.479	-89.721
MSWS	31.692	-90.399
MSWY	31.679	-88.673
MSYZ	32.846	-90.412
MT01	45.749	12.201
MT06	45.831	12.136
MT10	45.888	11.899
MTA1	34.055	-118.245
MTAK	-76.315	-112.8
MTAW	4.263	117.882
MTB0	-35.064	138.857
MTB1	45.751	-108.548
MTB2	-35.063	138.86
MTB3	45.755	-111.18
MTB4	-23.324	147.646
MTB5	45.783	-108.69
MTB6	45.764	-108.682
MTB7	45.764	-108.682
MTB8	45.901	-108.352
MTB9	45.934	-111.071
MTBA	-15.89	-52.265
MTBE	47.522	-111.242
MTBG	47.738	16.404
MTBL	-40.181	175.536
MTBR	45.27	-108.914
MTBT	48.49	4.564
MTBU	-37.145	146.449
MTC1	-43.985	170.263
MTCA	-16.13	-57.691
MTCB	48.147	-104.503
MTCL	44.565	-120.147
MTCN	-13.556	-52.271
MTCO	-10.804	-55.456
MTCU	48.643	-112.316
MTCV	-25.946	133.207
MTCX	-78.52	162.534
MTDK	-7.544	36.421
MTDM	43.883	-0.485
MTDN	-22.133	131.493
MTDT	46.589	-111.994
MTEI	45.746	-108.6
MTEM	-37.588	143.449
MTER	42.509	13.214
MTFV	48.227	-114.327
MTG1	-15.875	-52.312
MTGA	-37.833	140.781
MTGF	47.462	-111.382
MTGG	33.199	-116.647
MTGN	44.226	-66.132
MTGT	45.871	-111.405
MTGW	48.37	-106.793
MTH2	39.459	-87.402
MTHC	45.938	-112.51
MTHM	48.546	-108.78
MTHN	24.726	-81.049
MTHP	-34.135	135.331
MTIS	-20.69	139.486
MTIT	-17.218	-54.15
MTJI	-11.449	-58.724
MTJL	48.521	-67.984
MTJN	40.061	-105.206
MTJO	-43.986	170.465
MTJU	-11.427	-58.769
MTKA	35.68	139.561
MTKB	35.68	139.561
MTL2	45.542	-73.565
MTLA	-15.228	-59.35
MTLD	-32.737	151.56
MTLE	-15.554	-54.282
MTLG	45.312	-107.342
MTLO	47.951	-110.505
MTLS	44.162	1.551
MTLV	45.666	-110.57
MTLW	47.054	-109.443
MTMA	-28.115	117.843
MTMI	46.447	-105.797
MTMM	-32.71	151.38
MTMN	46.429	0.879
MTMR	40.918	15.003
MTMS	48.541	-109.687
MTN2	-27.031	153.466
MTND	-16.14	33.609
MTNM	-13.795	-56.056
MTNT	25.866	-80.907
MTNX	-14.698	-52.349
MTOP	48.855	-106.406
MTP1	14.791	-92.368
MTP2	43.639	3.864
MTPG	47.488	-111.226
MTPJ	48.071	-112.336
MTPL	43.637	3.865
MTPR	-43.336	170.351
MTQN	-41.002	175.241
MTRA	42.528	13.24
MTRC	47.711	-104.181
MTRL	45.525	-73.659
MTRZ	44.313	11.425
MTSC	-16.688	-56.174
MTSD	47.7	-104.167
MTSF	-11.619	-50.664
MTSN	40.266	15.751
MTSR	-12.545	-55.727
MTSU	45.661	-111.045
MTSY	48.794	-105.399
MTTG	38.003	15.7
MTTO	42.456	12.993
MTUM	46.95	-113.472
MTUT	-31.537	28.764
MTV1	-34.914	-56.176
MTV2	-34.914	-56.176
MTVB	-15.006	-59.952
MTVE	-10.26	40.166
MTVN	47.549	-111.635
MTVR	40.382	-82.511
MTVW	37.417	-122.1
MTWA	-10.269	40.2
MTWO	44.271	-71.304
MTWP	48.099	-105.667
MTY2	25.716	-100.313
MTYS	45.243	-111.378
MTZM	47.961	-108.305
MUCK	-26.662	148.423
MUCR	38.043	14.874
MUDD	36.394	-114.694
MUDG	-32.59	149.585
MUEJ	48.149	11.568
MUER	-41.405	-73.471
MUET	25.401	68.256
MUGL	37.216	28.364
MUIR	46.836	-121.733
MUJA	58.463	22.233
MUJO	36.009	127.656
MUJU	36.003	127.661
MUKA	48.446	22.722
MUL1	-42.06	173.414
MULA	38.041	-1.449
MULG	-30.282	134.059
MULL	39.878	-119.648
MULN	36.565	-120.092
MUNE	43.279	0.267
MUR1	43.263	12.525
MUR2	5.033	115.066
MURA	39.424	9.566
MURB	43.263	12.525
MURC	37.99	-1.123
MURE	46.558	24.567
MURM	-35.056	149.088
MURN	49.663	100.095
MURR	-35.263	141.181
MUS1	-32.254	150.933
MUS2	59.421	24.698
MUSB	37.17	-119.309
MUSD	34.262	-119.096
MUSK	57.259	-111.516
MUST	59.421	24.697
MUSW	-32.252	150.939
MUTA	31.095	35.718
MUTG	-13.285	-176.168
MUUS	38.793	41.502
MVAL	43.382	12.407
MVCC	43.078	-75.219
MVEL	40.181	-8.679
MVEN	40.955	15.826
MVFD	33.211	-116.525
MVIL	-37.51	145.741
MVO1	16.777	-62.193
MWAL	-35.993	145.988
MWRD	41.668	-87.598
MWSC	39.321	-85.971
MWTP	37.641	-118.945
MXAJ	19.136	-98.759
MXAS	19.356	-99.161
MXAT	19.786	-99.869
MXMX	19.431	-99.175
MXTM	19.484	-98.979
MXTO	19.28	-99.608
MYAP	-33.055	115.738
MYB0	29.33	47.937
MYRA	49.551	-125.571
MYRG	42.168	-5.264
MYRT	-36.558	146.722
MYT2	40.103	-110.049
MYT5	40.103	-110.048
MYVA	65.642	-16.891
MZAC	-32.895	-68.876
MZAE	-33.255	-68.15
MZAL	-32.721	-68.595
MZAN	44.199	-1.224
MZAR	-33.195	-68.467
MZAS	-34.615	-68.335
MZAU	-33.736	-69.118
MZEC	-1.493	-78.483
MZGA	-34.978	-67.696
MZRF	-34.612	-68.331
MZSR	-34.615	-68.334
MZSW	39.111	141.204
MZUZ	-11.425	34.006
NABI	-3.366	135.498
NACH	39.997	-119.219
NACO	-18.143	178.44
NAFN	27.692	85.52
NAGA	27.693	85.521
NAGR	27.693	85.521
NAHA	40.173	31.332
NAIC	52.377	-104.497
NAIN	56.537	-61.689
NAIR	-33.358	118.038
NAIU	41.016	-112.23
NAJF	44.717	-123.268
NAJU	35.023	126.714
NAKF	41.779	-88.194
NAM4	29.003	-110.139
NAMA	19.211	42.045
NAMO	-23.739	149.338
NAMW	35.423	127.396
NAN1	-34.017	138.263
NANA	49.164	-123.938
NANE	45.591	27.48
NANI	49.107	-123.897
NANO	49.295	-124.086
NANT	47.154	-1.645
NAPL	26.149	-81.776
NAPO	40.87	14.276
NAR1	17.227	-90.81
NAR2	-34.745	146.553
NARA	-30.362	149.839
NARB	43.198	2.973
NARR	39.255	-119.283
NAS0	25.053	-77.462
NAS1	51.401	-3.551
NASA	29.552	-95.096
NAST	27.657	85.328
NATL	-5.838	-35.208
NATT	45.707	5.748
NAU1	-77.522	167.147
NAU2	-77.522	167.147
NAUR	-0.552	166.926
NAUS	-3.023	-60.055
NAV1	39.895	-5.545
NAV3	-16.934	178.666
NAVA	36.687	-110.532
NAVI	-33.953	-71.825
NAXO	37.098	25.381
NAYC	46.698	0.397
NAYX	32.324	-115.296
NAZR	8.568	39.291
NBAY	46.309	-79.436
NBBA	47.622	-65.674
NBBH	47.619	-65.647
NBDT	46.556	-66.112
NBPS	34.509	-116.148
NBQU	45.432	-65.946
NBR5	35.175	-77.05
NBR6	35.175	-77.05
NBRI	-30.33	149.786
NBRK	-29.677	145.814
NBRX	46.624	-64.826
NBRY	30.666	-96.467
NBSS	45.179	-67.316
NBSU	45.735	-65.49
NBTF	52.741	-108.23
NBTG	-22.242	166.416
NBTL	52.776	-108.298
NC77	35.123	-80.916
NCA1	35.63	-79.765
NCA2	35.715	-79.767
NCA3	51.089	-114.058
NCAB	35.146	-79.47
NCAH	36.28	-77.019
NCAL	35.338	-80.213
NCAO	35.715	-79.767
NCAS	54.979	-1.617
NCBC	35.373	-83.506
NCBE	34.719	-76.672
NCBI	35.846	-75.564
NCBL	35.561	-76.566
NCBR	35.908	-82.347
NCBT	36.05	-79.447
NCBU	36.092	-79.437
NCBX	35.266	-75.552
NCC1	35.105	-80.821
NCCA	35.342	-79.385
NCCE	35.351	-80.84
NCCH	34.345	-77.875
NCCI	35.018	-76.315
NCCL	34.99	-78.359
NCCM	35.889	-76.231
NCCN	35.008	-78.304
NCCO	35.376	-80.564
NCCR	35.916	-76.474
NCCT	35.351	-80.839
NCCU	36.396	-75.984
NCDK	36.182	-75.751
NCDN	35.295	-78.619
NCDU	36.182	-75.751
NCEC	35.605	-77.365
NCED	36.06	-76.599
NCEL	36.341	-76.258
NCEN	35.51	-76.013
NCET	34.654	-78.52
NCFA	35.034	-78.871
NCFC	35.334	-81.865
NCFF	33.961	-77.939
NCG5	36.068	-79.745
NCG6	36.067	-79.745
NCGA	36.437	-76.721
NCGB	36.084	-79.955
NCGD	35.218	-80.004
NCGL	35.414	-78.037
NCGO	35.421	-78.058
NCH1	36.317	-78.325
NCHE	35.356	-82.501
NCHI	35.742	-81.309
NCHM	34.95	-78.927
NCHN	36.348	-78.367
NCHY	35.73	-81.334
NCJA	36.408	-77.438
NCJK	34.793	-77.372
NCJL	35.781	-79.034
NCJV	34.746	-77.453
NCKH	36.047	-75.682
NCKI	35.322	-77.614
NCKN	34.942	-77.981
NCKS	35.27	-77.643
NCKU	22.997	120.223
NCLA	34.801	-79.448
NCLB	34.515	-78.528
NCLE	35.815	-80.23
NCLF	-34.708	116.123
NCLI	35.42	-78.811
NCLM	34.605	-78.965
NCLU	34.627	-79.078
NCM1	34.998	-80.521
NCMA	35.813	-82.69
NCMG	35.708	-81.657
NCMI	35.402	-82.572
NCMN	35.015	-80.542
NCMO	35.58	-80.803
NCMR	34.982	-80.524
NCMT	36.487	-80.739
NCMU	35.069	-83.966
NCMV	35.84	-78.826
NCNA	35.969	-78.02
NCNB	35.113	-77.104
NCNE	36.078	-81.911
NCNP	34.748	-76.809
NCNR	35.089	-77.034
NCNT	34.748	-76.809
NCNW	36.166	-81.133
NCOW	48.824	-123.72
NCPF	36.201	-80.392
NCPI	35.684	-75.482
NCPO	34.993	-80.177
NCPT	36.201	-80.392
NCRB	35.321	-83.797
NCRD	35.764	-78.579
NCRE	36.362	-79.666
NCRK	36.504	-77.646
NCRO	34.964	-79.797
NCRR	36.342	-78.981
NCRX	36.391	-78.998
NCRY	35.971	-77.921
NCS1	35.395	-76.325
NCSA	35.712	-80.432
NCSB	35.299	-81.486
NCSD	35.491	-79.135
NCSE	35.807	-80.805
NCSF	35.564	-78.336
NCSH	35.282	-81.491
NCSI	35.646	-80.484
NCSL	33.983	-78.39
NCSN	36.115	-77.431
NCSO	33.928	-78.074
NCSP	35.366	-81.916
NCSQ	35.395	-76.326
NCSR	36.498	-81.115
NCSS	35.627	-80.483
NCST	35.855	-80.849
NCSU	36.443	-76.574
NCSV	35.807	-80.805
NCSW	35.596	-82.423
NCSY	35.348	-83.207
NCTA	35.882	-77.573
NCTR	35.367	-79.87
NCTY	35.367	-79.87
NCUT	24.968	121.185
NCW1	34.289	-77.757
NCWA	35.56	-77.059
NCWC	36.372	-80.185
NCWD	34.951	-80.061
NCWE	34.755	-77.976
NCWG	34.329	-77.908
NCWH	34.28	-78.716
NCWI	35.83	-77.035
NCWJ	36.393	-81.478
NCWK	36.148	-81.239
NCWL	35.707	-77.933
NCWM	35.83	-77.035
NCWN	35.543	-77.407
NCWR	36.395	-78.17
NCWS	36.071	-80.227
NCWV	34.291	-78.733
NCZE	35.822	-78.313
NCZO	35.63	-79.765
NDAP	34.768	-114.619
NDAS	46.033	-99.38
NDAY	46.035	-99.359
NDBC	30.356	-89.61
NDBK	46.827	-100.732
NDCO	47.448	-98.118
NDDI	46.885	-102.744
NDDK	46.935	-102.791
NDED	46.014	-98.526
NDEL	46.003	-98.523
NDFA	46.829	-96.837
NDFO	46.104	-97.641
NDFR	46.883	-96.896
NDGR	48.621	-103.933
NDHI	47.405	-97.054
NDJT	46.882	-98.71
NDLM	46.357	-98.304
NDLT	-9.301	14.911
NDMB	48.416	-101.33
NDMH	46.846	-96.715
NDMN	46.26	-97.456
NDMT	48.228	-101.199
NDMU	48.667	-98.835
NDNP	46.512	-99.77
NDRA	-34.752	146.538
NDS1	37.302	-95.601
NDSK	37.381	-95.638
NDST	46.85	-99.916
NDWF	47.795	-103.217
NDWN	48.126	-103.725
NE01	49.097	-103.072
NE02	49.102	-103.063
NEA1	35.261	25.61
NEA2	41.675	-97.981
NEAB	36.509	23.06
NEAH	48.298	-124.625
NEAL	41.698	-98.012
NEAN	42.55	-99.853
NEAP	40.306	-99.905
NEB2	41.264	-96.144
NEB3	46.321	-84.15
NEB4	46.321	-84.151
NEBA	42.016	-96.573
NEBB	41.402	-99.626
NEBE	40.266	-96.745
NEBK	40.061	-101.531
NEBO	-21.64	148.699
NEBS	41.051	-102.073
NEBU	40.335	-97.575
NEBW	41.781	-99.135
NEC1	41.43	-97.364
NECA	39.931	-85.37
NECL	41.713	-97.062
NECO	41.428	-97.369
NEDR	40.773	-96.7
NEEH	41.269	-96.237
NEEP	50.228	-99.479
NEER	51.211	5.473
NEEW	42.262	-98.344
NEF1	41.419	-96.492
NEFC	40.057	-95.582
NEFM	41.451	-96.538
NEFR	40.148	-97.171
NEFT	39.404	49.243
NEG1	41.484	22.089
NEGE	5.335	39.589
NEGI	40.922	-98.328
NEGN	40.91	-98.381
NEGO	40.92	-100.166
NEGR	45.705	27.73
NEH1	40.169	-95.947
NEH2	42.609	-97.278
NEHA	42.612	-97.277
NEHD	40.439	-99.37
NEHO	40.438	-99.362
NEHU	45.417	26.302
NEIA	-25.02	-47.925
NEIL	-34.085	136.201
NEIM	40.508	-101.644
NEJ1	40.695	-99.817
NEJM	40.959	-100.399
NEKO	41.21	-101.67
NEKY	40.711	-99.079
NELI	40.776	-96.712
NELN	-38.048	141.006
NELS	35.714	-114.796
NELX	40.745	-99.739
NELY	41.938	-96.459
NEM1	44.18	-90.057
NEM2	41.718	12.718
NEMC	40.199	-100.578
NEMI	40.502	-98.957
NEMN	41.828	-97.443
NEMW	40.652	-100.616
NENB	41.462	-96.78
NENC	40.655	-95.882
NENF	42.037	-97.411
NENL	42.113	-98.011
NENO	42.022	-97.426
NENP	41.136	-100.765
NEOG	41.123	-101.713
NEOM	41.216	-96.08
NEON	42.458	-98.658
NEOR	41.595	-98.917
NEOS	42.366	-97.549
NEP2	50.227	-99.497
NEPA	28.134	81.575
NEPC	40.112	-96.159
NEPJ	28.049	81.615
NEPN	42.116	-96.706
NEPR	42.107	-96.706
NERC	40.076	-98.518
NESA	-40.105	-64.454
NESC	41.827	-103.661
NESE	40.678	-96.182
NEST	41.48	-100.501
NESY	40.668	-96.173
NETH	41.984	-100.536
NETP	29.791	-95.334
NETR	37.206	-93.283
NETT	-43.756	170.061
NEU2	49.263	12.983
NEV1	2.937	-75.293
NEVA	36.85	-116.31
NEVE	43.256	18.111
NEVN	42.872	-100.544
NEVS	38.617	34.703
NEW1	44.071	-79.422
NEWA	52.267	0.415
NEWB	51.404	-1.315
NEWC	-27.769	29.977
NEWD	-33.022	118.822
NEWE	-32.924	151.789
NEWH	-38.514	145.352
NEWL	50.103	-5.543
NEWM	44.054	-79.457
NEWP	44.585	-124.062
NEWR	52.267	0.415
NEWS	39.686	-117.509
NEY1	40.87	-97.592
NEYK	40.843	-97.594
NFGF	48.948	-55.647
NFLN	39.422	-118.711
NFO1	51.374	1.445
NFTB	47.648	-52.764
NGAN	-31.564	147.195
NGAQ	-26.686	-60.729
NGER	47.472	-0.548
NGLW	45.567	-62.634
NGNG	-1.8	99.268
NGWN	42.306	-119.405
NGWR	45.134	-75.718
NHAV	-34.794	138.49
NHBR	46.825	-60.359
NHCO	43.213	-71.52
NHIL	-36.308	141.646
NHMA	43.058	-71.447
NHNU	42.747	-71.489
NHPM	43.043	-70.775
NHRG	34.499	-119.141
NHTI	43.464	-71.559
NHTL	43.464	-71.559
NHUN	43.143	-70.952
NHVN	41.335	-72.875
NIA1	13.479	2.183
NIAG	43.098	-79.086
NIAM	13.521	2.103
NIAS	1.304	97.576
NIC1	41.047	14.327
NICA	43.703	7.227
