site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
BMCP 06JUN04 2006.4230 53890 1378 0 -136.5   1180  0.191535   6518484  0.754482    20  0.168140  0.0083 0.000906 0.001169 0.004071 -0.019832 -0.220025  0.199023
BMCP 08SEP29 2008.7447 54738 1499 1 -136.5   1180  0.167458   6518484  0.727360    20  0.269946  0.0083 0.000704 0.000953 0.003362  0.088740 -0.231837  0.288389
BMCP 08SEP30 2008.7474 54739 1499 2 -136.5   1180  0.164476   6518484  0.723915    20  0.259986  0.0083 0.000741 0.000999 0.003487  0.058928 -0.261817  0.247135
BMCP 08OCT01 2008.7502 54740 1499 3 -136.5   1180  0.166596   6518484  0.725947    20  0.262183  0.0083 0.000700 0.001063 0.003493  0.062440 -0.240502  0.262793
BMCP 08OCT02 2008.7529 54741 1499 4 -136.5   1180  0.167552   6518484  0.727979    20  0.239043  0.0083 0.000726 0.001031 0.003659  0.061765 -0.259171  0.292117
BMCP 08OCT03 2008.7556 54742 1499 5 -136.5   1180  0.164879   6518484  0.727969    20  0.266841  0.0083 0.000684 0.000975 0.003373  0.054607 -0.264320  0.288116
BMCP 08OCT04 2008.7584 54743 1499 6 -136.5   1180  0.167730   6518484  0.730600    20  0.278786  0.0083 0.000675 0.000920 0.003242  0.098789 -0.220321  0.274834
BMCP 08OCT05 2008.7611 54744 1500 0 -136.5   1180  0.166771   6518484  0.729027    20  0.270993  0.0083 0.000673 0.000936 0.003313  0.081066 -0.230390  0.280228
BMCP 08OCT06 2008.7639 54745 1500 1 -136.5   1180  0.167534   6518484  0.728326    20  0.274882  0.0083 0.000675 0.000950 0.003284  0.036396 -0.286343  0.263466
BMCP 08OCT07 2008.7666 54746 1500 2 -136.5   1180  0.164947   6518484  0.730965    20  0.272587  0.0083 0.000674 0.000945 0.003247  0.065619 -0.254390  0.296288
BMCP 08OCT08 2008.7693 54747 1500 3 -136.5   1180  0.165847   6518484  0.729408    20  0.254693  0.0083 0.000673 0.000956 0.003339  0.050298 -0.232373  0.312263
BMCP 08OCT09 2008.7721 54748 1500 4 -136.5   1180  0.168587   6518484  0.728341    20  0.260194  0.0083 0.000681 0.000911 0.003214  0.097700 -0.261016  0.228419
BMCP 08OCT10 2008.7748 54749 1500 5 -136.5   1180  0.166167   6518484  0.726263    20  0.269547  0.0083 0.000690 0.000921 0.003375  0.085255 -0.249970  0.291790
BMCP 08OCT11 2008.7775 54750 1500 6 -136.5   1180  0.169764   6518484  0.727056    20  0.261846  0.0083 0.000712 0.001007 0.003522  0.079611 -0.260960  0.215709
BMCP 08OCT12 2008.7803 54751 1501 0 -136.5   1180  0.166845   6518484  0.726993    20  0.259453  0.0083 0.000698 0.000971 0.003375  0.106589 -0.233903  0.263583
BMCP 08OCT13 2008.7830 54752 1501 1 -136.5   1180  0.163341   6518484  0.728222    20  0.261088  0.0083 0.000690 0.000947 0.003416  0.064255 -0.270703  0.270935
BMCP 08OCT14 2008.7858 54753 1501 2 -136.5   1180  0.166392   6518484  0.730118    20  0.268502  0.0083 0.000686 0.000978 0.003320  0.066060 -0.235659  0.252688
BMCP 08OCT15 2008.7885 54754 1501 3 -136.5   1180  0.162562   6518484  0.730927    20  0.268887  0.0083 0.000713 0.000996 0.003509  0.069856 -0.271897  0.280715
BMCP 08OCT16 2008.7912 54755 1501 4 -136.5   1180  0.165160   6518484  0.729388    20  0.264937  0.0083 0.000706 0.000965 0.003548  0.093645 -0.242836  0.324318
BMCP 08OCT17 2008.7940 54756 1501 5 -136.5   1180  0.166931   6518484  0.730428    20  0.257686  0.0083 0.000692 0.000957 0.003351  0.121208 -0.274101  0.232769
BMCP 08OCT18 2008.7967 54757 1501 6 -136.5   1180  0.162891   6518484  0.728096    20  0.260896  0.0083 0.000689 0.000953 0.003366  0.094365 -0.279273  0.227571
BMCP 08OCT19 2008.7995 54758 1502 0 -136.5   1180  0.163606   6518484  0.725663    20  0.242690  0.0083 0.000703 0.001000 0.003637  0.093006 -0.283930  0.238242
BMCP 08OCT20 2008.8022 54759 1502 1 -136.5   1180  0.166407   6518484  0.726715    20  0.270019  0.0083 0.000665 0.000899 0.003279  0.086616 -0.232831  0.264387
BMCP 08OCT21 2008.8049 54760 1502 2 -136.5   1180  0.168256   6518484  0.728005    20  0.271933  0.0083 0.000682 0.000925 0.003265  0.100321 -0.237004  0.251088
BMCP 08OCT22 2008.8077 54761 1502 3 -136.5   1180  0.163243   6518484  0.733104    20  0.355478  0.0083 0.000798 0.001134 0.003970  0.113524 -0.268478  0.230390
BMCP 08OCT23 2008.8104 54762 1502 4 -136.5   1180  0.166708   6518484  0.726711    20  0.293477  0.0083 0.000752 0.001039 0.003553  0.091667 -0.229350  0.246229
BMCP 08OCT24 2008.8131 54763 1502 5 -136.5   1180  0.160598   6518484  0.744884    20  0.580763  0.0083 0.000921 0.001395 0.004807  0.139775 -0.271786  0.188166
BMCP 08OCT25 2008.8159 54764 1502 6 -136.5   1180  0.162334   6518484  0.726002    20  0.286676  0.0083 0.000657 0.000925 0.003183  0.107565 -0.220552  0.295658
BMCP 08OCT26 2008.8186 54765 1503 0 -136.5   1180  0.166798   6518484  0.723205    20  0.257370  0.0083 0.000617 0.000801 0.002960  0.036039 -0.254312  0.282954
BMCP 08OCT27 2008.8214 54766 1503 1 -136.5   1180  0.165673   6518484  0.740298    20  0.225451  0.0083 0.000937 0.001192 0.003861  0.061472 -0.172106  0.056626
BMCP 08OCT28 2008.8241 54767 1503 2 -136.5   1180  0.165626   6518484  0.729108    20  0.260675  0.0083 0.000704 0.000974 0.003314  0.121525 -0.215274  0.252714
BMCP 08OCT29 2008.8268 54768 1503 3 -136.5   1180  0.177335   6518484  0.729428    20  0.462000  0.0083 0.001169 0.001568 0.004930  0.166623 -0.111385  0.163195
BMCP 08OCT30 2008.8296 54769 1503 4 -136.5   1180  0.165637   6518484  0.730317    20  0.267908  0.0083 0.000874 0.001239 0.004291  0.075788 -0.278593  0.160770
BMCP 08OCT31 2008.8323 54770 1503 5 -136.5   1180  0.165580   6518484  0.727451    20  0.281938  0.0083 0.000677 0.000905 0.003264  0.064385 -0.252737  0.240371
BMCP 08NOV01 2008.8350 54771 1503 6 -136.5   1180  0.164525   6518484  0.724100    20  0.263748  0.0083 0.000660 0.000958 0.003303  0.083170 -0.225442  0.278848
BMCP 08NOV02 2008.8378 54772 1504 0 -136.5   1180  0.166449   6518484  0.726543    20  0.265899  0.0083 0.000692 0.000977 0.003275  0.098490 -0.204830  0.255531
BMCP 08NOV03 2008.8405 54773 1504 1 -136.5   1180  0.164399   6518484  0.727100    20  0.267670  0.0083 0.000661 0.000988 0.003279  0.052624 -0.247175  0.284657
BMCP 08NOV04 2008.8433 54774 1504 2 -136.5   1180  0.168134   6518484  0.728259    20  0.267156  0.0083 0.000668 0.000922 0.003200  0.085896 -0.239830  0.237486
BMCP 08NOV05 2008.8460 54775 1504 3 -136.5   1180  0.164809   6518484  0.725385    20  0.275438  0.0083 0.000658 0.000902 0.003202  0.065771 -0.241237  0.256407
BMCP 08NOV06 2008.8487 54776 1504 4 -136.5   1180  0.165895   6518484  0.725940    20  0.284147  0.0083 0.000687 0.000964 0.003414  0.095844 -0.239648  0.277362
BMCP 08NOV07 2008.8515 54777 1504 5 -136.5   1180  0.171148   6518484  0.734237    20  0.500776  0.0083 0.000930 0.001347 0.004646  0.146864 -0.339652  0.231053
BMCP 08NOV08 2008.8542 54778 1504 6 -136.5   1180  0.163057   6518484  0.722863    20  0.285951  0.0083 0.000719 0.000972 0.003366  0.139273 -0.205855  0.282621
BMCP 08NOV09 2008.8569 54779 1505 0 -136.5   1180  0.162089   6518484  0.720400    20  0.255015  0.0083 0.000598 0.000832 0.002801  0.064642 -0.230274  0.293177
BMCP 08NOV10 2008.8597 54780 1505 1 -136.5   1180  0.162450   6518484  0.724206    20  0.272053  0.0083 0.000599 0.000832 0.002840  0.085143 -0.259244  0.246422
BMCP 08NOV11 2008.8624 54781 1505 2 -136.5   1180  0.163739   6518484  0.721604    20  0.308336  0.0083 0.000666 0.000934 0.003323  0.079584 -0.296521  0.259945
BMCP 08NOV12 2008.8652 54782 1505 3 -136.5   1180  0.165223   6518484  0.723280    20  0.285776  0.0083 0.000694 0.000966 0.003223  0.105884 -0.237888  0.202733
BMCP 08NOV13 2008.8679 54783 1505 4 -136.5   1180  0.163519   6518484  0.721621    20  0.261743  0.0083 0.000634 0.000871 0.003065  0.067854 -0.213169  0.319501
BMCP 08NOV14 2008.8706 54784 1505 5 -136.5   1180  0.165182   6518484  0.723764    20  0.334531  0.0083 0.000708 0.000986 0.003576  0.126783 -0.271608  0.281988
BMCP 08NOV15 2008.8734 54785 1505 6 -136.5   1180  0.164351   6518484  0.711719    20  0.291840  0.0083 0.000727 0.001024 0.003745  0.158383 -0.173735  0.354105
BMCP 08NOV16 2008.8761 54786 1506 0 -136.5   1180  0.164698   6518484  0.724303    20  0.264793  0.0083 0.000657 0.000893 0.003174  0.100389 -0.252502  0.275804
BMCP 08NOV17 2008.8789 54787 1506 1 -136.5   1180  0.164348   6518484  0.723974    20  0.275517  0.0083 0.000648 0.000896 0.003140  0.080139 -0.250680  0.277069
BMCP 08NOV18 2008.8816 54788 1506 2 -136.5   1180  0.164998   6518484  0.726742    20  0.271830  0.0083 0.000652 0.000867 0.003099  0.078320 -0.254141  0.273027
BMCP 08NOV19 2008.8843 54789 1506 3 -136.5   1180  0.165609   6518484  0.728200    20  0.260015  0.0083 0.000654 0.000898 0.003180  0.080751 -0.248784  0.297683
BMCP 08NOV20 2008.8871 54790 1506 4 -136.5   1180  0.165872   6518484  0.726501    20  0.261737  0.0083 0.000676 0.000953 0.003262  0.082955 -0.237894  0.255469
BMCP 08NOV21 2008.8898 54791 1506 5 -136.5   1180  0.169846   6518484  0.731069    20  0.244825  0.0083 0.000694 0.000959 0.003487  0.140851 -0.287434  0.238655
BMCP 08NOV22 2008.8925 54792 1506 6 -136.5   1180  0.163339   6518484  0.738287    20  0.313789  0.0083 0.000773 0.001061 0.003594  0.048367 -0.170293  0.131526
BMCP 08NOV23 2008.8953 54793 1507 0 -136.5   1180  0.167661   6518484  0.728427    20  0.279386  0.0083 0.001339 0.001704 0.007124  0.091205 -0.175528 -0.199220
BMCP 08NOV24 2008.8980 54794 1507 1 -136.5   1180  0.184021   6518484  0.749751    20  0.302945  0.0083 0.001116 0.001627 0.007120  0.345770 -0.475567 -0.543655
BMCP 08NOV25 2008.9008 54795 1507 2 -136.5   1180  0.160986   6518484  0.730359    20  0.280164  0.0083 0.000754 0.001004 0.003426  0.133361 -0.256898  0.200580
BMCP 08NOV26 2008.9035 54796 1507 3 -136.5   1180  0.159986   6518484  0.732277    20  0.331526  0.0083 0.000861 0.001253 0.004433  0.040671 -0.287658  0.196844
BMCP 08NOV27 2008.9062 54797 1507 4 -136.5   1180  0.165979   6518484  0.724132    20  0.345412  0.0083 0.000811 0.001132 0.003942  0.167259 -0.164593  0.294483
BMCP 08NOV28 2008.9090 54798 1507 5 -136.5   1180  0.165208   6518484  0.723423    20  0.260436  0.0083 0.000677 0.000936 0.003319  0.093119 -0.240347  0.271582
BMCP 08NOV29 2008.9117 54799 1507 6 -136.5   1180  0.161549   6518484  0.720709    20  0.258977  0.0083 0.000695 0.000963 0.003438  0.106977 -0.241264  0.299700
BMCP 08NOV30 2008.9144 54800 1508 0 -136.5   1180  0.162232   6518484  0.725416    20  0.263086  0.0083 0.000695 0.000957 0.003210  0.141814 -0.196197  0.266763
BMCP 08DEC01 2008.9172 54801 1508 1 -136.5   1180  0.160884   6518484  0.724487    20  0.265372  0.0083 0.000661 0.000927 0.003208  0.132433 -0.246487  0.290056
BMCP 08DEC02 2008.9199 54802 1508 2 -136.5   1180  0.163340   6518484  0.726550    20  0.267167  0.0083 0.000629 0.000865 0.002965  0.074251 -0.229831  0.271530
BMCP 08DEC03 2008.9227 54803 1508 3 -136.5   1180  0.164703   6518484  0.726389    20  0.277346  0.0083 0.000615 0.000880 0.003030  0.070561 -0.225410  0.293325
BMCP 08DEC04 2008.9254 54804 1508 4 -136.5   1180  0.166159   6518484  0.719980    20  0.272279  0.0083 0.000623 0.000870 0.002963  0.080507 -0.204275  0.278407
BMCP 08DEC05 2008.9281 54805 1508 5 -136.5   1180  0.168678   6518484  0.718430    20  0.248376  0.0083 0.000759 0.001015 0.003609  0.137584 -0.268189  0.252288
BMCP 08DEC06 2008.9309 54806 1508 6 -136.5   1180  0.177223   6518484  0.722646    20  0.377994  0.0083 0.001228 0.001818 0.008322  0.218458 -0.426767 -0.545900
BMCP 08DEC07 2008.9336 54807 1509 0 -136.5   1180  0.170230   6518484  0.750026    20  0.286939  0.0083 0.000989 0.001240 0.004541  0.102767 -0.299386 -0.123251
BMCP 08DEC08 2008.9363 54808 1509 1 -136.5   1180  0.165314   6518484  0.724721    20  0.253867  0.0083 0.000673 0.000910 0.003198  0.059153 -0.259290  0.259125
BMCP 08DEC09 2008.9391 54809 1509 2 -136.5   1180  0.167197   6518484  0.729675    20  0.236459  0.0083 0.000817 0.001133 0.004364  0.095381 -0.400737  0.211267
BMCP 08DEC10 2008.9418 54810 1509 3 -136.5   1180  0.163513   6518484  0.724752    20  0.279793  0.0083 0.000728 0.000995 0.003516  0.102863 -0.269783  0.267886
BMCP 08DEC11 2008.9446 54811 1509 4 -136.5   1180  0.162203   6518484  0.726111    20  0.268476  0.0083 0.000671 0.000916 0.003303  0.034197 -0.300779  0.259531
BMCP 08DEC12 2008.9473 54812 1509 5 -136.5   1180  0.162198   6518484  0.726914    20  0.259251  0.0083 0.000666 0.000918 0.003275  0.060403 -0.305123  0.293947
BMCP 08DEC13 2008.9500 54813 1509 6 -136.5   1180  0.160032   6518484  0.733841    20  0.273624  0.0083 0.000658 0.000875 0.003159  0.069657 -0.280063  0.239482
BMCP 08DEC14 2008.9528 54814 1510 0 -136.5   1180  0.162692   6518484  0.730740    20  0.269692  0.0083 0.000626 0.000848 0.003102  0.056203 -0.310411  0.259643
BMCP 08DEC15 2008.9555 54815 1510 1 -136.5   1180  0.163136   6518484  0.729973    20  0.270710  0.0083 0.000617 0.000847 0.002952  0.055031 -0.254326  0.256758
BMCP 08DEC16 2008.9582 54816 1510 2 -136.5   1180  0.162754   6518484  0.730005    20  0.271609  0.0083 0.000588 0.000813 0.002803  0.010989 -0.295290  0.216374
BMCP 08DEC17 2008.9610 54817 1510 3 -136.5   1180  0.163441   6518484  0.730783    20  0.262474  0.0083 0.000635 0.000877 0.003126  0.069147 -0.279351  0.242498
BMCP 08DEC18 2008.9637 54818 1510 4 -136.5   1180  0.164419   6518484  0.729696    20  0.281418  0.0083 0.000547 0.000744 0.002574  0.014446 -0.233547  0.262813
BMCP 08DEC19 2008.9665 54819 1510 5 -136.5   1180  0.163796   6518484  0.726429    20  0.289950  0.0083 0.000550 0.000721 0.002513 -0.014251 -0.184864  0.275017
BMCP 08DEC20 2008.9692 54820 1510 6 -136.5   1180  0.165365   6518484  0.728942    20  0.278145  0.0083 0.000540 0.000719 0.002502  0.017499 -0.227946  0.277959
BMCP 08DEC21 2008.9719 54821 1511 0 -136.5   1180  0.162457   6518484  0.724820    20  0.275195  0.0083 0.000590 0.000828 0.002805  0.035630 -0.259848  0.218085
BMCP 08DEC22 2008.9747 54822 1511 1 -136.5   1180  0.164261   6518484  0.724174    20  0.275605  0.0083 0.000561 0.000779 0.002734  0.014782 -0.213077  0.327114
BMCP 08DEC23 2008.9774 54823 1511 2 -136.5   1180  0.161532   6518484  0.726712    20  0.279187  0.0083 0.000550 0.000751 0.002566 -0.020268 -0.218274  0.274410
BMCP 08DEC24 2008.9802 54824 1511 3 -136.5   1180  0.162268   6518484  0.728267    20  0.274970  0.0083 0.000603 0.000804 0.002859 -0.008547 -0.266742  0.254387
BMCP 08DEC25 2008.9829 54825 1511 4 -136.5   1180  0.162233   6518484  0.725656    20  0.280353  0.0083 0.000620 0.000849 0.003022  0.086983 -0.264917  0.266570
BMCP 08DEC26 2008.9856 54826 1511 5 -136.5   1180  0.163602   6518484  0.726259    20  0.276785  0.0083 0.000570 0.000793 0.002683  0.040190 -0.227660  0.290119
BMCP 08DEC27 2008.9884 54827 1511 6 -136.5   1180  0.166081   6518484  0.727802    20  0.239472  0.0083 0.000572 0.000788 0.002758  0.041466 -0.231359  0.307330
BMCP 08DEC28 2008.9911 54828 1512 0 -136.5   1180  0.167804   6518484  0.730014    20  0.215459  0.0083 0.000555 0.000790 0.002644  0.025915 -0.222632  0.271026
BMCP 08DEC29 2008.9938 54829 1512 1 -136.5   1180  0.171657   6518484  0.737165    20  0.240261  0.0083 0.000552 0.000763 0.002655  0.009788 -0.201788  0.297749
BMCP 08DEC30 2008.9966 54830 1512 2 -136.5   1180  0.172585   6518484  0.740906    20  0.238521  0.0083 0.000568 0.000772 0.002787  0.027346 -0.185346  0.332747
BMCP 08DEC31 2008.9993 54831 1512 3 -136.5   1180  0.172149   6518484  0.738962    20  0.249846  0.0083 0.000567 0.000780 0.002726  0.013405 -0.214766  0.293244
BMCP 09JAN01 2009.0021 54832 1512 4 -136.5   1180  0.168415   6518484  0.738792    20  0.243238  0.0083 0.000602 0.000808 0.002731  0.044967 -0.219254  0.275591
BMCP 09JAN03 2009.0075 54834 1512 6 -136.5   1180  0.172388   6518484  0.746144    20  0.264637  0.0083 0.000642 0.000890 0.003017 -0.031851 -0.216505  0.229744
BMCP 09JAN05 2009.0130 54836 1513 1 -136.5   1180  0.165964   6518484  0.745471    20  0.271118  0.0083 0.000609 0.000781 0.002612  0.022322 -0.227600  0.212784
BMCP 09JAN07 2009.0185 54838 1513 3 -136.5   1180  0.158616   6518484  0.728471    20  0.282390  0.0083 0.000711 0.000995 0.003152 -0.070975 -0.182764  0.289052
BMCP 09JAN10 2009.0267 54841 1513 6 -136.5   1180  0.165022   6518484  0.735927    20  0.270877  0.0083 0.000602 0.000807 0.002757 -0.011953 -0.246213  0.251994
BMCP 09JAN12 2009.0322 54843 1514 1 -136.5   1180  0.163903   6518484  0.726872    20  0.254492  0.0083 0.000723 0.000981 0.003308  0.127369 -0.217398  0.224189
BMCP 09JAN13 2009.0349 54844 1514 2 -136.5   1180  0.173980   6518484  0.733887    20  0.279812  0.0083 0.000908 0.001296 0.004835  0.123649 -0.297567  0.393975
BMCP 09JAN14 2009.0376 54845 1514 3 -136.5   1180  0.166702   6518484  0.740824    20  0.383748  0.0083 0.001020 0.001379 0.005330  0.122942 -0.352503  0.226647
BMCP 09JAN15 2009.0404 54846 1514 4 -136.5   1180  0.164230   6518484  0.724406    20  0.297372  0.0083 0.000734 0.000957 0.003627  0.022233 -0.304173  0.264776
BMCP 09JAN16 2009.0431 54847 1514 5 -136.5   1180  0.162861   6518484  0.725922    20  0.280985  0.0083 0.000656 0.000874 0.003205  0.082422 -0.245478  0.308919
BMCP 09JAN18 2009.0486 54849 1515 0 -136.5   1180  0.159754   6518484  0.721117    20  0.269586  0.0083 0.000662 0.000896 0.003134  0.127971 -0.250880  0.275031
BMCP 09JAN19 2009.0513 54850 1515 1 -136.5   1180  0.161937   6518484  0.725052    20  0.272169  0.0083 0.000688 0.000924 0.003227  0.080754 -0.255497  0.244970
BMCP 09JAN20 2009.0541 54851 1515 2 -136.5   1180  0.159360   6518484  0.723027    20  0.273373  0.0083 0.000855 0.001146 0.004158  0.095588 -0.295086  0.251067
BMCP 09JAN21 2009.0568 54852 1515 3 -136.5   1180  0.158905   6518484  0.729874    20  0.437399  0.0083 0.000815 0.001116 0.003866  0.070144 -0.259503  0.220244
BMCP 09JAN22 2009.0595 54853 1515 4 -136.5   1180  0.162262   6518484  0.726468    20  0.273513  0.0083 0.001002 0.001385 0.004387  0.117245 -0.319315  0.246154
BMCP 09JAN23 2009.0623 54854 1515 5 -136.5   1180  0.162488   6518484  0.728271    20  0.274339  0.0083 0.000728 0.000994 0.003283  0.006585 -0.285547  0.272966
BMCP 09JAN27 2009.0732 54858 1516 2 -136.5   1180  0.158178   6518484  0.722640    20  0.279282  0.0083 0.000742 0.001010 0.003571  0.032793 -0.290718  0.244603
BMCP 09JAN28 2009.0760 54859 1516 3 -136.5   1180  0.166540   6518484  0.728467    20  0.291632  0.0083 0.000817 0.001081 0.003700  0.007894 -0.304065  0.272065
BMCP 09JAN29 2009.0787 54860 1516 4 -136.5   1180  0.160307   6518484  0.737605    20  0.309059  0.0083 0.000861 0.001275 0.004207  0.100319 -0.362793  0.125907
BMCP 09JAN30 2009.0815 54861 1516 5 -136.5   1180  0.177117   6518484  0.727364    20  0.226903  0.0083 0.001293 0.002070 0.006951  0.052235 -0.306048  0.370057
BMCP 09JAN31 2009.0842 54862 1516 6 -136.5   1180  0.185938   6518484  0.716900    20  0.272188  0.0083 0.001706 0.002183 0.009282 -0.003017 -0.577919  0.290938
BMCP 09FEB02 2009.0897 54864 1517 1 -136.5   1180  0.150912   6518484  0.682684    20  0.094922  0.0083 0.001341 0.001926 0.007843  0.043517 -0.381764  0.306077
BMCP 09FEB03 2009.0924 54865 1517 2 -136.5   1180  0.138416   6518484  0.698268    20  0.213922  0.0083 0.001325 0.001657 0.004838  0.155490 -0.143820  0.161732
BMCP 09FEB04 2009.0951 54866 1517 3 -136.5   1180  0.181390   6518484  0.714639    20  0.225702  0.0083 0.000691 0.000984 0.003239  0.086795 -0.243952  0.264398
BMCP 09FEB06 2009.1006 54868 1517 5 -136.5   1180  0.180717   6518484  0.711617    20  0.233311  0.0083 0.000811 0.001049 0.003683  0.035343 -0.319521  0.270314
BMCP 09FEB07 2009.1034 54869 1517 6 -136.5   1180  0.181763   6518484  0.714347    20  0.236686  0.0083 0.000842 0.001207 0.004185  0.050099 -0.202358  0.408320
BMCP 09FEB08 2009.1061 54870 1518 0 -136.5   1180  0.177894   6518484  0.714618    20  0.182454  0.0083 0.000833 0.001363 0.004084  0.074682 -0.309934  0.122157
BMCP 09FEB09 2009.1088 54871 1518 1 -136.5   1180  0.181783   6518484  0.730422    20  0.184949  0.0083 0.000933 0.001403 0.004358  0.073566 -0.339043  0.140129
BMCP 09FEB10 2009.1116 54872 1518 2 -136.5   1180  0.179118   6518484  0.728278    20  0.181478  0.0083 0.000883 0.001436 0.004555 -0.007575 -0.329951  0.271424
BMCP 09FEB11 2009.1143 54873 1518 3 -136.5   1180  0.180251   6518484  0.740104    20  0.213080  0.0083 0.000931 0.001454 0.004452  0.003946 -0.312625  0.238150
BMCP 09FEB13 2009.1198 54875 1518 5 -136.5   1180  0.183762   6518484  0.738629    20  0.205469  0.0083 0.000910 0.001396 0.004342 -0.006824 -0.278287  0.234490
BMCP 09FEB17 2009.1307 54879 1519 2 -136.5   1180  0.176734   6518484  0.733989    20  0.209415  0.0083 0.000852 0.001160 0.004085  0.069076 -0.260774  0.289743
BMCP 09FEB18 2009.1335 54880 1519 3 -136.5   1180  0.176752   6518484  0.731927    20  0.195180  0.0083 0.000887 0.001268 0.004227  0.046139 -0.228116  0.290720
BMCP 09FEB19 2009.1362 54881 1519 4 -136.5   1180  0.182392   6518484  0.734467    20  0.217304  0.0083 0.000953 0.001278 0.004542  0.044867 -0.280300  0.274273
BMCP 09FEB20 2009.1389 54882 1519 5 -136.5   1180  0.181602   6518484  0.735623    20  0.193137  0.0083 0.000950 0.001216 0.004438  0.053537 -0.243895  0.355503
BMCP 09FEB21 2009.1417 54883 1519 6 -136.5   1180  0.177479   6518484  0.737093    20  0.200923  0.0083 0.000844 0.001139 0.003983  0.065260 -0.258991  0.303565
BMCP 09FEB22 2009.1444 54884 1520 0 -136.5   1180  0.173867   6518484  0.737657    20  0.209879  0.0083 0.000857 0.001207 0.004293  0.134458 -0.259465  0.337539
BMCP 09FEB23 2009.1472 54885 1520 1 -136.5   1180  0.175873   6518484  0.746132    20  0.202796  0.0083 0.000879 0.001199 0.004437  0.038130 -0.324652  0.333557
BMCP 09FEB24 2009.1499 54886 1520 2 -136.5   1180  0.171071   6518484  0.743359    20  0.205339  0.0083 0.000803 0.001091 0.004036  0.054638 -0.275926  0.329216
BMCP 09FEB25 2009.1526 54887 1520 3 -136.5   1180  0.172600   6518484  0.742094    20  0.185514  0.0083 0.000850 0.001162 0.004209  0.048504 -0.299718  0.296510
BMCP 09FEB28 2009.1608 54890 1520 6 -136.5   1180  0.175326   6518484  0.736519    20  0.227556  0.0083 0.000834 0.001158 0.004317  0.072923 -0.288014  0.314257
BMCP 09MAR02 2009.1663 54892 1521 1 -136.5   1180  0.165885   6518484  0.727474    20  0.247902  0.0083 0.000978 0.001285 0.004434  0.089790 -0.256692  0.338876
BMCP 09MAR05 2009.1745 54895 1521 4 -136.5   1180  0.170054   6518484  0.721985    20  0.262667  0.0083 0.000896 0.001246 0.004248  0.066239 -0.240532  0.342942
BMCP 09MAR07 2009.1800 54897 1521 6 -136.5   1180  0.166146   6518484  0.732111    20  0.249650  0.0083 0.000924 0.001211 0.004310  0.097969 -0.254103  0.300362
BMCP 09MAR12 2009.1937 54902 1522 4 -136.5   1180  0.165090   6518484  0.719790    20  0.278519  0.0083 0.000935 0.001278 0.004609  0.080399 -0.262853  0.350252
BMCP 09MAR14 2009.1992 54904 1522 6 -136.5   1180  0.192133   6518484  0.738755    20  0.278411  0.0083 0.000997 0.001384 0.005005  0.093834 -0.137218  0.300184
BMCP 09MAR15 2009.2019 54905 1523 0 -136.5   1180  0.160332   6518484  0.738365    20  0.290186  0.0083 0.001032 0.001397 0.004654  0.150432 -0.182219  0.290030
BMCP 09MAR18 2009.2101 54908 1523 3 -136.5   1180  0.156473   6518484  0.740249    20  0.305698  0.0083 0.001002 0.001427 0.004953  0.086819 -0.233077  0.333035
BMCP 09MAR19 2009.2129 54909 1523 4 -136.5   1180  0.156527   6518484  0.735680    20  0.302948  0.0083 0.000976 0.001434 0.004733  0.067029 -0.258680  0.253637
BMCP 09MAR20 2009.2156 54910 1523 5 -136.5   1180  0.160731   6518484  0.736787    20  0.301848  0.0083 0.001052 0.001384 0.005000  0.089796 -0.246658  0.303098
BMCP 09MAR21 2009.2183 54911 1523 6 -136.5   1180  0.161581   6518484  0.730331    20  0.299937  0.0083 0.001040 0.001357 0.004804  0.110986 -0.282052  0.248072
BMCP 09MAR23 2009.2238 54913 1524 1 -136.5   1180  0.160781   6518484  0.733295    20  0.321007  0.0083 0.001012 0.001413 0.004936  0.102797 -0.218142  0.346058
BMCP 09MAR25 2009.2293 54915 1524 3 -136.5   1180  0.150531   6518484  0.723928    20  0.316208  0.0083 0.001058 0.001597 0.005529  0.131414 -0.193588  0.383588
BMCP 09MAR28 2009.2375 54918 1524 6 -136.5   1180  0.167610   6518484  0.741697    20  0.315429  0.0083 0.000991 0.001320 0.004766  0.114788 -0.157741  0.365350
BMCP 09MAR29 2009.2402 54919 1525 0 -136.5   1180  0.161357   6518484  0.726331    20  0.300958  0.0083 0.001013 0.001312 0.004808  0.143035 -0.142048  0.393725
BMCP 09SEP14 2009.7029 55088 1549 1 -136.5   1180  0.155712   6518484  0.718097    20  0.286897  0.0083 0.000821 0.001175 0.004113  0.085648 -0.305470  0.278353
BMCP 09SEP15 2009.7057 55089 1549 2 -136.5   1180  0.157693   6518484  0.718061    20  0.287704  0.0083 0.000675 0.000945 0.003478  0.056202 -0.298200  0.358080
BMCP 09SEP16 2009.7084 55090 1549 3 -136.5   1180  0.155936   6518484  0.715818    20  0.286579  0.0083 0.000704 0.001002 0.003624  0.118202 -0.248634  0.347370
BMCP 09SEP17 2009.7112 55091 1549 4 -136.5   1180  0.156235   6518484  0.714180    20  0.280659  0.0083 0.000715 0.000972 0.003567  0.077446 -0.226590  0.362911
