site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
PEAM 14APR08 2014.2669 56755 1787 2  -63.7   1102  0.649093   5124057  0.921336    -2 -0.127507  0.0000 0.000991 0.001153 0.003796 -0.075890 -0.032254 -0.198951
PEAM 16DEC19 2016.9665 57741 1928 1  -63.7   1102  0.603064   5124057  0.943505    -2 -0.123071  0.0000 0.000471 0.000633 0.001819 -0.055843  0.062355 -0.144189
PEAM 16DEC20 2016.9692 57742 1928 2  -63.7   1102  0.605521   5124057  0.944050    -2 -0.135890  0.0000 0.000480 0.000648 0.001846 -0.056396  0.058428 -0.157863
PEAM 16DEC21 2016.9719 57743 1928 3  -63.7   1102  0.604230   5124057  0.944525    -2 -0.126829  0.0000 0.000468 0.000623 0.001769 -0.052280  0.027502 -0.138519
PEAM 16DEC22 2016.9747 57744 1928 4  -63.7   1102  0.605598   5124057  0.944583    -2 -0.130464  0.0000 0.000467 0.000628 0.001760 -0.063626  0.045962 -0.122770
PEAM 16DEC23 2016.9774 57745 1928 5  -63.7   1102  0.604596   5124057  0.943953    -2 -0.140649  0.0000 0.000466 0.000621 0.001773 -0.041584  0.063509 -0.127826
PEAM 16DEC24 2016.9802 57746 1928 6  -63.7   1102  0.605609   5124057  0.943605    -2 -0.142703  0.0000 0.000468 0.000629 0.001810 -0.046714  0.062612 -0.140610
PEAM 16DEC25 2016.9829 57747 1929 0  -63.7   1102  0.605707   5124057  0.946085    -2 -0.135728  0.0000 0.000473 0.000628 0.001778 -0.058636  0.056012 -0.120252
PEAM 16DEC26 2016.9856 57748 1929 1  -63.7   1102  0.606237   5124057  0.944519    -2 -0.137392  0.0000 0.000467 0.000631 0.001769 -0.052615  0.048056 -0.134986
PEAM 16DEC27 2016.9884 57749 1929 2  -63.7   1102  0.608513   5124057  0.943800    -2 -0.121676  0.0000 0.000466 0.000621 0.001762 -0.054251  0.053705 -0.126084
PEAM 16DEC28 2016.9911 57750 1929 3  -63.7   1102  0.607331   5124057  0.945018    -2 -0.125825  0.0000 0.000474 0.000634 0.001788 -0.045346  0.038742 -0.133905
PEAM 16DEC29 2016.9938 57751 1929 4  -63.7   1102  0.605960   5124057  0.943432    -2 -0.138311  0.0000 0.000472 0.000627 0.001805 -0.068251  0.082439 -0.128558
PEAM 16DEC30 2016.9966 57752 1929 5  -63.7   1102  0.607164   5124057  0.944299    -2 -0.131516  0.0000 0.000471 0.000630 0.001801 -0.044436  0.077835 -0.119919
PEAM 16DEC31 2016.9993 57753 1929 6  -63.7   1102  0.607741   5124057  0.942123    -2 -0.128383  0.0000 0.000470 0.000625 0.001777 -0.053467  0.060901 -0.143793
PEAM 17JAN01 2017.0021 57754 1930 0  -63.7   1102  0.607540   5124057  0.944658    -2 -0.135042  0.0000 0.000469 0.000624 0.001766 -0.057329  0.044146 -0.135425
PEAM 17JAN02 2017.0048 57755 1930 1  -63.7   1102  0.605238   5124057  0.946223    -2 -0.131700  0.0000 0.000468 0.000622 0.001779 -0.061031  0.075333 -0.133080
PEAM 17JAN03 2017.0075 57756 1930 2  -63.7   1102  0.603651   5124057  0.945037    -2 -0.132098  0.0000 0.000468 0.000630 0.001792 -0.052806  0.040906 -0.149759
PEAM 17JAN04 2017.0103 57757 1930 3  -63.7   1102  0.605418   5124057  0.946275    -2 -0.131596  0.0000 0.000470 0.000624 0.001792 -0.070542  0.083203 -0.134949
PEAM 17JAN05 2017.0130 57758 1930 4  -63.7   1102  0.606501   5124057  0.941883    -2 -0.126650  0.0000 0.000471 0.000627 0.001814 -0.048481  0.063369 -0.156325
PEAM 17JAN06 2017.0157 57759 1930 5  -63.7   1102  0.607294   5124057  0.944149    -2 -0.119885  0.0000 0.000476 0.000635 0.001819 -0.048041  0.037332 -0.173977
PEAM 17JAN07 2017.0185 57760 1930 6  -63.7   1102  0.604381   5124057  0.944585    -2 -0.127959  0.0000 0.000466 0.000623 0.001756 -0.064376  0.058794 -0.127485
PEAM 17JAN08 2017.0212 57761 1931 0  -63.7   1102  0.604258   5124057  0.942841    -2 -0.134135  0.0000 0.000466 0.000628 0.001783 -0.065135  0.021316 -0.145794
PEAM 17JAN09 2017.0240 57762 1931 1  -63.7   1102  0.603546   5124057  0.944628    -2 -0.141139  0.0000 0.000467 0.000626 0.001795 -0.071075  0.066389 -0.153275
PEAM 17JAN10 2017.0267 57763 1931 2  -63.7   1102  0.605435   5124057  0.944352    -2 -0.139463  0.0000 0.000487 0.000642 0.001852 -0.075232  0.062476 -0.161713
PEAM 17JAN11 2017.0294 57764 1931 3  -63.7   1102  0.607449   5124057  0.943682    -2 -0.122625  0.0000 0.000470 0.000625 0.001789 -0.058048  0.051382 -0.157508
PEAM 17JAN12 2017.0322 57765 1931 4  -63.7   1102  0.604439   5124057  0.944471    -2 -0.119082  0.0000 0.000471 0.000630 0.001789 -0.060225  0.064844 -0.152717
PEAM 17JAN13 2017.0349 57766 1931 5  -63.7   1102  0.603732   5124057  0.944808    -2 -0.125528  0.0000 0.000467 0.000623 0.001764 -0.063662  0.064664 -0.141818
PEAM 17JAN14 2017.0376 57767 1931 6  -63.7   1102  0.604858   5124057  0.945216    -2 -0.136413  0.0000 0.000470 0.000635 0.001785 -0.082643  0.065544 -0.154260
PEAM 17JAN15 2017.0404 57768 1932 0  -63.7   1102  0.604213   5124057  0.945357    -2 -0.144594  0.0000 0.000469 0.000641 0.001803 -0.074796  0.073067 -0.151069
PEAM 17JAN16 2017.0431 57769 1932 1  -63.7   1102  0.606528   5124057  0.944979    -2 -0.133507  0.0000 0.000475 0.000641 0.001820 -0.076588  0.086912 -0.159220
PEAM 17JAN17 2017.0459 57770 1932 2  -63.7   1102  0.605439   5124057  0.943900    -2 -0.131274  0.0000 0.000488 0.000650 0.001818 -0.051168  0.038444 -0.145519
PEAM 17JAN18 2017.0486 57771 1932 3  -63.7   1102  0.606572   5124057  0.944744    -2 -0.127089  0.0000 0.000476 0.000631 0.001790 -0.038866  0.039656 -0.136642
PEAM 17JAN19 2017.0513 57772 1932 4  -63.7   1102  0.606218   5124057  0.946325    -2 -0.123197  0.0000 0.000469 0.000628 0.001817 -0.063578  0.090781 -0.139096
PEAM 17JAN20 2017.0541 57773 1932 5  -63.7   1102  0.605005   5124057  0.944544    -2 -0.134163  0.0000 0.000467 0.000630 0.001791 -0.056609  0.062129 -0.131279
PEAM 17JAN21 2017.0568 57774 1932 6  -63.7   1102  0.607543   5124057  0.943828    -2 -0.127051  0.0000 0.000464 0.000630 0.001770 -0.055561  0.042409 -0.126097
PEAM 17JAN22 2017.0595 57775 1933 0  -63.7   1102  0.607347   5124057  0.944005    -2 -0.122411  0.0000 0.000473 0.000633 0.001827 -0.050298  0.052752 -0.169826
PEAM 17JAN23 2017.0623 57776 1933 1  -63.7   1102  0.606757   5124057  0.943764    -2 -0.125582  0.0000 0.000470 0.000623 0.001790 -0.054205  0.060494 -0.144358
PEAM 17JAN24 2017.0650 57777 1933 2  -63.7   1102  0.605592   5124057  0.945355    -2 -0.120584  0.0000 0.000470 0.000625 0.001803 -0.052901  0.064043 -0.153549
PEAM 17JAN25 2017.0678 57778 1933 3  -63.7   1102  0.604883   5124057  0.946517    -2 -0.131164  0.0000 0.000474 0.000631 0.001791 -0.066438  0.039646 -0.129677
PEAM 17JAN26 2017.0705 57779 1933 4  -63.7   1102  0.606445   5124057  0.944850    -2 -0.122507  0.0000 0.000469 0.000633 0.001784 -0.068951  0.048450 -0.136384
PEAM 17JAN27 2017.0732 57780 1933 5  -63.7   1102  0.606094   5124057  0.944970    -2 -0.120427  0.0000 0.000475 0.000645 0.001805 -0.054395  0.067091 -0.118157
PEAM 17JAN28 2017.0760 57781 1933 6  -63.7   1102  0.607665   5124057  0.943801    -2 -0.121921  0.0000 0.000467 0.000623 0.001774 -0.053592  0.056579 -0.143979
PEAM 17JAN29 2017.0787 57782 1934 0  -63.7   1102  0.605307   5124057  0.946200    -2 -0.128999  0.0000 0.000465 0.000621 0.001767 -0.066197  0.070942 -0.144202
PEAM 17JAN30 2017.0815 57783 1934 1  -63.7   1102  0.605358   5124057  0.948676    -2 -0.134799  0.0000 0.000467 0.000626 0.001803 -0.067061  0.078113 -0.148305
PEAM 17JAN31 2017.0842 57784 1934 2  -63.7   1102  0.604320   5124057  0.946857    -2 -0.136231  0.0000 0.000466 0.000632 0.001804 -0.054153  0.062537 -0.152426
PEAM 17FEB01 2017.0869 57785 1934 3  -63.7   1102  0.605665   5124057  0.946669    -2 -0.136394  0.0000 0.000467 0.000634 0.001771 -0.083315  0.055771 -0.128822
PEAM 17FEB03 2017.0924 57787 1934 5  -63.7   1102  0.603575   5124057  0.945824    -2 -0.137700  0.0000 0.000464 0.000622 0.001766 -0.062054  0.065546 -0.147232
PEAM 17FEB04 2017.0951 57788 1934 6  -63.7   1102  0.602634   5124057  0.947269    -2 -0.137129  0.0000 0.000464 0.000630 0.001781 -0.062919  0.073863 -0.139753
PEAM 17FEB05 2017.0979 57789 1935 0  -63.7   1102  0.604071   5124057  0.948648    -2 -0.139969  0.0000 0.000468 0.000632 0.001806 -0.060368  0.078129 -0.144989
PEAM 17FEB06 2017.1006 57790 1935 1  -63.7   1102  0.607426   5124057  0.946931    -2 -0.133626  0.0000 0.000470 0.000634 0.001785 -0.062303  0.054512 -0.125899
PEAM 17FEB07 2017.1034 57791 1935 2  -63.7   1102  0.604837   5124057  0.946668    -2 -0.133956  0.0000 0.000479 0.000648 0.001844 -0.080481  0.077727 -0.132517
PEAM 17FEB08 2017.1061 57792 1935 3  -63.7   1102  0.605589   5124057  0.947282    -2 -0.122456  0.0000 0.000470 0.000630 0.001803 -0.064686  0.073400 -0.144432
PEAM 17FEB09 2017.1088 57793 1935 4  -63.7   1102  0.605580   5124057  0.947842    -2 -0.126962  0.0000 0.000466 0.000623 0.001796 -0.060249  0.072462 -0.155533
PEAM 17FEB10 2017.1116 57794 1935 5  -63.7   1102  0.603352   5124057  0.947129    -2 -0.142412  0.0000 0.000474 0.000627 0.001822 -0.053007  0.094948 -0.135821
PEAM 17FEB11 2017.1143 57795 1935 6  -63.7   1102  0.604602   5124057  0.948042    -2 -0.137312  0.0000 0.000473 0.000636 0.001825 -0.048262  0.062046 -0.138573
PEAM 17FEB12 2017.1170 57796 1936 0  -63.7   1102  0.603568   5124057  0.951025    -2 -0.134718  0.0000 0.000479 0.000632 0.001833 -0.070151  0.076440 -0.134787
PEAM 17FEB13 2017.1198 57797 1936 1  -63.7   1102  0.604319   5124057  0.948399    -2 -0.129114  0.0000 0.000469 0.000632 0.001798 -0.058537  0.062751 -0.142019
PEAM 17FEB14 2017.1225 57798 1936 2  -63.7   1102  0.605029   5124057  0.948566    -2 -0.133506  0.0000 0.000465 0.000619 0.001789 -0.057790  0.073126 -0.153458
PEAM 17FEB15 2017.1253 57799 1936 3  -63.7   1102  0.604772   5124057  0.946474    -2 -0.133300  0.0000 0.000468 0.000623 0.001781 -0.055428  0.081482 -0.131049
PEAM 17FEB16 2017.1280 57800 1936 4  -63.7   1102  0.606118   5124057  0.949003    -2 -0.145659  0.0000 0.000469 0.000632 0.001826 -0.060400  0.065810 -0.156948
PEAM 17FEB17 2017.1307 57801 1936 5  -63.7   1102  0.604624   5124057  0.947134    -2 -0.141491  0.0000 0.000476 0.000637 0.001828 -0.075847  0.075235 -0.149503
PEAM 17FEB18 2017.1335 57802 1936 6  -63.7   1102  0.605767   5124057  0.946961    -2 -0.133845  0.0000 0.000474 0.000636 0.001839 -0.067452  0.085748 -0.161739
PEAM 17FEB19 2017.1362 57803 1937 0  -63.7   1102  0.605377   5124057  0.948391    -2 -0.131781  0.0000 0.000469 0.000631 0.001791 -0.071198  0.070021 -0.145387
PEAM 17FEB20 2017.1389 57804 1937 1  -63.7   1102  0.604662   5124057  0.948160    -2 -0.135079  0.0000 0.000461 0.000620 0.001776 -0.064209  0.076176 -0.150743
PEAM 17FEB21 2017.1417 57805 1937 2  -63.7   1102  0.605101   5124057  0.947194    -2 -0.134550  0.0000 0.000468 0.000625 0.001797 -0.061263  0.083629 -0.148745
PEAM 17FEB22 2017.1444 57806 1937 3  -63.7   1102  0.603570   5124057  0.950067    -2 -0.129551  0.0000 0.000475 0.000634 0.001821 -0.078785  0.095438 -0.153338
PEAM 17FEB23 2017.1472 57807 1937 4  -63.7   1102  0.602525   5124057  0.949697    -2 -0.133513  0.0000 0.000470 0.000635 0.001799 -0.064865  0.075923 -0.140380
PEAM 17FEB24 2017.1499 57808 1937 5  -63.7   1102  0.605096   5124057  0.949023    -2 -0.132326  0.0000 0.000473 0.000633 0.001798 -0.066019  0.057190 -0.141437
PEAM 17FEB25 2017.1526 57809 1937 6  -63.7   1102  0.604986   5124057  0.947439    -2 -0.125112  0.0000 0.000466 0.000616 0.001771 -0.059397  0.075813 -0.140105
PEAM 17FEB26 2017.1554 57810 1938 0  -63.7   1102  0.602463   5124057  0.945383    -2 -0.121395  0.0000 0.000468 0.000625 0.001798 -0.067503  0.066339 -0.157352
PEAM 17FEB27 2017.1581 57811 1938 1  -63.7   1102  0.601423   5124057  0.947435    -2 -0.135701  0.0000 0.000474 0.000644 0.001825 -0.061190  0.075107 -0.135462
PEAM 17FEB28 2017.1608 57812 1938 2  -63.7   1102  0.602146   5124057  0.950533    -2 -0.135498  0.0000 0.000470 0.000632 0.001791 -0.066151  0.060253 -0.120122
PEAM 17MAR01 2017.1636 57813 1938 3  -63.7   1102  0.605484   5124057  0.952191    -2 -0.134675  0.0000 0.000467 0.000630 0.001791 -0.064339  0.054558 -0.141811
PEAM 17MAR02 2017.1663 57814 1938 4  -63.7   1102  0.604703   5124057  0.949562    -2 -0.128804  0.0000 0.000473 0.000625 0.001803 -0.057509  0.078778 -0.144481
PEAM 17MAR03 2017.1691 57815 1938 5  -63.7   1102  0.603934   5124057  0.949496    -2 -0.137008  0.0000 0.000466 0.000622 0.001782 -0.065229  0.065584 -0.133921
PEAM 17MAR04 2017.1718 57816 1938 6  -63.7   1102  0.602951   5124057  0.949230    -2 -0.145271  0.0000 0.000467 0.000628 0.001784 -0.064131  0.059896 -0.132864
PEAM 17MAR05 2017.1745 57817 1939 0  -63.7   1102  0.602944   5124057  0.949636    -2 -0.146195  0.0000 0.000468 0.000631 0.001782 -0.059825  0.051723 -0.120596
PEAM 17MAR06 2017.1773 57818 1939 1  -63.7   1102  0.602567   5124057  0.950427    -2 -0.147298  0.0000 0.000479 0.000648 0.001817 -0.068328  0.052441 -0.142526
PEAM 17MAR07 2017.1800 57819 1939 2  -63.7   1102  0.602477   5124057  0.948847    -2 -0.140348  0.0000 0.000480 0.000642 0.001830 -0.054654  0.054777 -0.159460
PEAM 17MAR08 2017.1828 57820 1939 3  -63.7   1102  0.604532   5124057  0.947389    -2 -0.121790  0.0000 0.000478 0.000636 0.001806 -0.048850  0.051612 -0.153686
PEAM 17MAR09 2017.1855 57821 1939 4  -63.7   1102  0.603616   5124057  0.949143    -2 -0.127807  0.0000 0.000472 0.000621 0.001791 -0.073561  0.079698 -0.134072
PEAM 17MAR10 2017.1882 57822 1939 5  -63.7   1102  0.601802   5124057  0.948775    -2 -0.138689  0.0000 0.000466 0.000630 0.001784 -0.055903  0.061479 -0.142008
PEAM 17MAR11 2017.1910 57823 1939 6  -63.7   1102  0.600958   5124057  0.949498    -2 -0.146260  0.0000 0.000469 0.000631 0.001786 -0.057797  0.062473 -0.137442
PEAM 17MAR12 2017.1937 57824 1940 0  -63.7   1102  0.602461   5124057  0.948249    -2 -0.144227  0.0000 0.000469 0.000630 0.001786 -0.057608  0.062359 -0.126343
PEAM 17MAR13 2017.1964 57825 1940 1  -63.7   1102  0.602856   5124057  0.947626    -2 -0.139681  0.0000 0.000467 0.000629 0.001787 -0.067188  0.062484 -0.141332
PEAM 17MAR14 2017.1992 57826 1940 2  -63.7   1102  0.600896   5124057  0.950411    -2 -0.136725  0.0000 0.000471 0.000631 0.001822 -0.070145  0.067209 -0.146596
PEAM 17MAR15 2017.2019 57827 1940 3  -63.7   1102  0.602144   5124057  0.949401    -2 -0.134070  0.0000 0.000469 0.000630 0.001817 -0.067617  0.061241 -0.156466
PEAM 17MAR16 2017.2047 57828 1940 4  -63.7   1102  0.604462   5124057  0.948666    -2 -0.139041  0.0000 0.000468 0.000629 0.001794 -0.046863  0.053839 -0.145458
PEAM 17MAR17 2017.2074 57829 1940 5  -63.7   1102  0.602191   5124057  0.950109    -2 -0.145019  0.0000 0.000470 0.000625 0.001787 -0.058135  0.060692 -0.132880
PEAM 17MAR18 2017.2101 57830 1940 6  -63.7   1102  0.604539   5124057  0.946392    -2 -0.144165  0.0000 0.000467 0.000631 0.001784 -0.051986  0.061589 -0.140465
PEAM 17MAR19 2017.2129 57831 1941 0  -63.7   1102  0.601925   5124057  0.950069    -2 -0.133996  0.0000 0.000469 0.000627 0.001799 -0.065799  0.071858 -0.148192
PEAM 17MAR20 2017.2156 57832 1941 1  -63.7   1102  0.601889   5124057  0.948563    -2 -0.137947  0.0000 0.000470 0.000637 0.001822 -0.076618  0.077234 -0.140915
PEAM 17MAR21 2017.2183 57833 1941 2  -63.7   1102  0.602877   5124057  0.947784    -2 -0.139489  0.0000 0.000470 0.000629 0.001775 -0.042813  0.039996 -0.121807
PEAM 17MAR22 2017.2211 57834 1941 3  -63.7   1102  0.601113   5124057  0.949638    -2 -0.140251  0.0000 0.000471 0.000632 0.001795 -0.058999  0.065797 -0.129811
PEAM 17MAR24 2017.2266 57836 1941 5  -63.7   1102  0.603722   5124057  0.949364    -2 -0.140490  0.0000 0.000474 0.000648 0.001854 -0.066497  0.032982 -0.153035
PEAM 17MAR25 2017.2293 57837 1941 6  -63.7   1102  0.601309   5124057  0.949134    -2 -0.129544  0.0000 0.000470 0.000630 0.001817 -0.068387  0.061520 -0.151223
PEAM 17MAR26 2017.2320 57838 1942 0  -63.7   1102  0.599906   5124057  0.950030    -2 -0.144320  0.0000 0.000468 0.000634 0.001820 -0.056226  0.062890 -0.133473
PEAM 17MAR27 2017.2348 57839 1942 1  -63.7   1102  0.599930   5124057  0.950219    -2 -0.141122  0.0000 0.000472 0.000630 0.001807 -0.056291  0.039105 -0.135964
PEAM 17MAR28 2017.2375 57840 1942 2  -63.7   1102  0.600779   5124057  0.951278    -2 -0.138784  0.0000 0.000466 0.000634 0.001789 -0.054138  0.052142 -0.137007
PEAM 17MAR29 2017.2402 57841 1942 3  -63.7   1102  0.600828   5124057  0.949132    -2 -0.138859  0.0000 0.000464 0.000621 0.001767 -0.072343  0.080205 -0.138901
PEAM 17MAR30 2017.2430 57842 1942 4  -63.7   1102  0.600543   5124057  0.950385    -2 -0.139504  0.0000 0.000470 0.000623 0.001804 -0.069142  0.082668 -0.147480
PEAM 17MAR31 2017.2457 57843 1942 5  -63.7   1102  0.602135   5124057  0.951946    -2 -0.140044  0.0000 0.000468 0.000627 0.001793 -0.072092  0.070849 -0.131302
PEAM 17APR01 2017.2485 57844 1942 6  -63.7   1102  0.600285   5124057  0.949457    -2 -0.133391  0.0000 0.000466 0.000624 0.001765 -0.049973  0.045433 -0.110232
PEAM 17APR02 2017.2512 57845 1943 0  -63.7   1102  0.601398   5124057  0.949521    -2 -0.134612  0.0000 0.000473 0.000630 0.001787 -0.066363  0.054852 -0.120912
PEAM 17APR03 2017.2539 57846 1943 1  -63.7   1102  0.604422   5124057  0.950101    -2 -0.147155  0.0000 0.000468 0.000629 0.001772 -0.060525  0.056997 -0.137571
PEAM 17APR04 2017.2567 57847 1943 2  -63.7   1102  0.603050   5124057  0.947579    -2 -0.134829  0.0000 0.000467 0.000628 0.001757 -0.072107  0.048179 -0.128208
PEAM 17APR05 2017.2594 57848 1943 3  -63.7   1102  0.601958   5124057  0.948752    -2 -0.130977  0.0000 0.000464 0.000618 0.001746 -0.067110  0.073945 -0.103628
PEAM 17APR06 2017.2621 57849 1943 4  -63.7   1102  0.600332   5124057  0.949186    -2 -0.128954  0.0000 0.000473 0.000640 0.001816 -0.077696  0.069458 -0.130911
PEAM 17APR07 2017.2649 57850 1943 5  -63.7   1102  0.601919   5124057  0.947983    -2 -0.126826  0.0000 0.000474 0.000633 0.001809 -0.057150  0.054341 -0.141176
PEAM 17APR08 2017.2676 57851 1943 6  -63.7   1102  0.600863   5124057  0.949387    -2 -0.131606  0.0000 0.000471 0.000628 0.001797 -0.057400  0.054262 -0.146559
PEAM 17APR09 2017.2704 57852 1944 0  -63.7   1102  0.602368   5124057  0.948233    -2 -0.137171  0.0000 0.000469 0.000631 0.001800 -0.055991  0.058633 -0.160457
PEAM 17APR10 2017.2731 57853 1944 1  -63.7   1102  0.599871   5124057  0.948016    -2 -0.131939  0.0000 0.000463 0.000619 0.001747 -0.059866  0.051759 -0.120918
PEAM 17APR11 2017.2758 57854 1944 2  -63.7   1102  0.598666   5124057  0.948265    -2 -0.127855  0.0000 0.000466 0.000618 0.001768 -0.057403  0.048816 -0.135370
PEAM 17APR12 2017.2786 57855 1944 3  -63.7   1102  0.600069   5124057  0.950057    -2 -0.130968  0.0000 0.000469 0.000627 0.001772 -0.066299  0.060973 -0.126480
PEAM 17APR13 2017.2813 57856 1944 4  -63.7   1102  0.598981   5124057  0.950335    -2 -0.138223  0.0000 0.000470 0.000636 0.001803 -0.050881  0.044358 -0.146818
PEAM 17APR14 2017.2841 57857 1944 5  -63.7   1102  0.600903   5124057  0.948873    -2 -0.143522  0.0000 0.000472 0.000627 0.001799 -0.063809  0.098789 -0.143398
PEAM 17APR15 2017.2868 57858 1944 6  -63.7   1102  0.601030   5124057  0.949357    -2 -0.142206  0.0000 0.000465 0.000623 0.001756 -0.060429  0.081236 -0.120791
PEAM 17APR16 2017.2895 57859 1945 0  -63.7   1102  0.601872   5124057  0.949636    -2 -0.130751  0.0000 0.000465 0.000623 0.001785 -0.052665  0.054011 -0.145198
PEAM 17APR17 2017.2923 57860 1945 1  -63.7   1102  0.600384   5124057  0.947655    -2 -0.134594  0.0000 0.000469 0.000626 0.001775 -0.055959  0.070629 -0.113609
PEAM 17APR18 2017.2950 57861 1945 2  -63.7   1102  0.598718   5124057  0.950135    -2 -0.148013  0.0000 0.000468 0.000625 0.001751 -0.062408  0.042045 -0.113772
PEAM 17APR19 2017.2977 57862 1945 3  -63.7   1102  0.599129   5124057  0.948604    -2 -0.135963  0.0000 0.000472 0.000629 0.001806 -0.045822  0.064702 -0.131634
PEAM 17APR20 2017.3005 57863 1945 4  -63.7   1102  0.599964   5124057  0.949212    -2 -0.135382  0.0000 0.000464 0.000624 0.001746 -0.064130  0.065478 -0.120833
PEAM 17APR21 2017.3032 57864 1945 5  -63.7   1102  0.600655   5124057  0.948013    -2 -0.132210  0.0000 0.000463 0.000620 0.001758 -0.061877  0.069891 -0.139997
PEAM 17APR22 2017.3060 57865 1945 6  -63.7   1102  0.598912   5124057  0.948941    -2 -0.132417  0.0000 0.000463 0.000620 0.001765 -0.056601  0.065225 -0.129905
PEAM 17APR23 2017.3087 57866 1946 0  -63.7   1102  0.599650   5124057  0.948495    -2 -0.133561  0.0000 0.000471 0.000631 0.001803 -0.054450  0.068143 -0.144017
PEAM 17APR24 2017.3114 57867 1946 1  -63.7   1102  0.599914   5124057  0.950762    -2 -0.135615  0.0000 0.000472 0.000632 0.001789 -0.038361  0.040084 -0.159882
PEAM 17APR25 2017.3142 57868 1946 2  -63.7   1102  0.600095   5124057  0.950312    -2 -0.135226  0.0000 0.000466 0.000623 0.001767 -0.054476  0.076280 -0.134020
PEAM 17APR26 2017.3169 57869 1946 3  -63.7   1102  0.601512   5124057  0.949907    -2 -0.125721  0.0000 0.000463 0.000621 0.001766 -0.049746  0.071680 -0.124443
PEAM 17APR27 2017.3196 57870 1946 4  -63.7   1102  0.600666   5124057  0.947738    -2 -0.121816  0.0000 0.000466 0.000620 0.001777 -0.063850  0.079572 -0.134616
PEAM 17APR28 2017.3224 57871 1946 5  -63.7   1102  0.599393   5124057  0.947132    -2 -0.122766  0.0000 0.000474 0.000639 0.001819 -0.043903  0.081578 -0.136351
PEAM 17APR29 2017.3251 57872 1946 6  -63.7   1102  0.598034   5124057  0.950608    -2 -0.126096  0.0000 0.000472 0.000636 0.001817 -0.049281  0.054282 -0.159863
PEAM 17APR30 2017.3279 57873 1947 0  -63.7   1102  0.599331   5124057  0.949896    -2 -0.137099  0.0000 0.000467 0.000624 0.001764 -0.042313  0.044252 -0.124592
PEAM 17MAY01 2017.3306 57874 1947 1  -63.7   1102  0.599370   5124057  0.948709    -2 -0.125874  0.0000 0.000464 0.000619 0.001748 -0.059154  0.059381 -0.135072
PEAM 17MAY02 2017.3333 57875 1947 2  -63.7   1102  0.598778   5124057  0.948658    -2 -0.122801  0.0000 0.000472 0.000625 0.001837 -0.068380  0.103518 -0.141707
PEAM 17MAY03 2017.3361 57876 1947 3  -63.7   1102  0.598926   5124057  0.947540    -2 -0.126385  0.0000 0.000468 0.000624 0.001792 -0.058800  0.068844 -0.144373
PEAM 17MAY04 2017.3388 57877 1947 4  -63.7   1102  0.601635   5124057  0.949924    -2 -0.129062  0.0000 0.000470 0.000633 0.001813 -0.047753  0.060416 -0.142013
PEAM 17MAY05 2017.3415 57878 1947 5  -63.7   1102  0.599133   5124057  0.949094    -2 -0.130958  0.0000 0.000482 0.000641 0.001875 -0.064204  0.077544 -0.177464
PEAM 17MAY06 2017.3443 57879 1947 6  -63.7   1102  0.599182   5124057  0.950484    -2 -0.131795  0.0000 0.000472 0.000626 0.001792 -0.056972  0.066657 -0.148523
PEAM 17MAY07 2017.3470 57880 1948 0  -63.7   1102  0.598203   5124057  0.947547    -2 -0.124313  0.0000 0.000470 0.000633 0.001832 -0.065988  0.081013 -0.134090
PEAM 17MAY08 2017.3498 57881 1948 1  -63.7   1102  0.597812   5124057  0.947294    -2 -0.132999  0.0000 0.000471 0.000635 0.001828 -0.067955  0.062520 -0.158027
PEAM 17MAY09 2017.3525 57882 1948 2  -63.7   1102  0.597741   5124057  0.949145    -2 -0.129276  0.0000 0.000473 0.000638 0.001836 -0.060012  0.092292 -0.148585
PEAM 17MAY10 2017.3552 57883 1948 3  -63.7   1102  0.599343   5124057  0.949114    -2 -0.133963  0.0000 0.000473 0.000625 0.001804 -0.067416  0.077867 -0.128040
PEAM 17MAY11 2017.3580 57884 1948 4  -63.7   1102  0.597045   5124057  0.950514    -2 -0.130563  0.0000 0.000469 0.000626 0.001787 -0.050466  0.053337 -0.139415
PEAM 17MAY12 2017.3607 57885 1948 5  -63.7   1102  0.599601   5124057  0.949382    -2 -0.140559  0.0000 0.000470 0.000630 0.001811 -0.063868  0.060583 -0.159039
PEAM 17MAY13 2017.3634 57886 1948 6  -63.7   1102  0.599582   5124057  0.947715    -2 -0.137664  0.0000 0.000472 0.000628 0.001810 -0.064858  0.090374 -0.150489
PEAM 17MAY14 2017.3662 57887 1949 0  -63.7   1102  0.599836   5124057  0.947668    -2 -0.135760  0.0000 0.000471 0.000628 0.001778 -0.067090  0.072807 -0.129415
PEAM 17MAY15 2017.3689 57888 1949 1  -63.7   1102  0.599550   5124057  0.947076    -2 -0.138506  0.0000 0.000474 0.000633 0.001828 -0.063559  0.080884 -0.143281
PEAM 17MAY16 2017.3717 57889 1949 2  -63.7   1102  0.600345   5124057  0.948433    -2 -0.135776  0.0000 0.000471 0.000630 0.001772 -0.068139  0.055359 -0.118959
PEAM 17MAY17 2017.3744 57890 1949 3  -63.7   1102  0.599494   5124057  0.948782    -2 -0.132166  0.0000 0.000475 0.000628 0.001803 -0.059952  0.065020 -0.143479
